ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
bowernnumerals-Ngam-two-1,,bowernnumerals-Ngam,two,"par[a]kuna, parkuna",par[a]kuna,,,,,,,
bowernnumerals-Ngam-three-1,,bowernnumerals-Ngam,three,"par[a]kunaŋuna, parakuna ŋunara, paRkuna ŋanha?, parkunaŋunu",par[a]kunaŋuna,,,,,,,
bowernnumerals-Ngam-ten-1,,bowernnumerals-Ngam,ten,marapratyanta,marapratyanta,,,,,,,
bowernnumerals-Ngulu-one-1,,bowernnumerals-Ngulu,one,ooroo,ooroo,,,,,,,
bowernnumerals-Ngulu-two-1,,bowernnumerals-Ngulu,two,barkoola,barkoola,,,,,,,
bowernnumerals-Ngulu-three-1,,bowernnumerals-Ngulu,three,barkooleroo,barkooleroo,,,,,,,
bowernnumerals-Ngulu-four-1,,bowernnumerals-Ngulu,four,barkoola-barkoola,barkoola-barkoola,,,,,,,
bowernnumerals-Nhirr-one-1,,bowernnumerals-Nhirr,one,kurnu,kurnu,,,,,,,
bowernnumerals-Nhirr-two-1,,bowernnumerals-Nhirr,two,parrkulu,parrkulu,,,,,,,
bowernnumerals-Nhirr-three-1,,bowernnumerals-Nhirr,three,parrkulu kurnu,parrkulu kurnu,,,,,,,
bowernnumerals-Pirri-one-1,,bowernnumerals-Pirri,one,marinha; warba,marinha,,,,,,,
bowernnumerals-Pirri-two-1,,bowernnumerals-Pirri,two,"bularu, parrkula, parrkulu",bularu,,,,,,,
bowernnumerals-Pirri-three-1,,bowernnumerals-Pirri,three,kur:bara; parrkula marinha,kur:bara,,,,,,,
bowernnumerals-Pirri-four-1,,bowernnumerals-Pirri,four,parrkula parrkula,parrkula parrkula,,,,,,,
bowernnumerals-PitPit-one-1,,bowernnumerals-PitPit,one,"ŋuRuRu, noora",ŋuRuRu,,,,,,,
bowernnumerals-PitPit-two-1,,bowernnumerals-PitPit,two,"parrhkula, parrkula, barcoola",parrhkula,,,,,,,
bowernnumerals-PitPit-three-1,,bowernnumerals-PitPit,three,barcoola noora,barcoola noora,,,,,,,
bowernnumerals-PitPit-four-1,,bowernnumerals-PitPit,four,barcoola-barcoola,barcoola-barcoola,,,,,,,
bowernnumerals-Punth-one-1,,bowernnumerals-Punth,one,watyuwali,watyuwali,,,,,,,
bowernnumerals-Punth-two-1,,bowernnumerals-Punth,two,"parkula, parkulu",parkula,,,,,,,
bowernnumerals-Punth-three-1,,bowernnumerals-Punth,three,parkuwatyu,parkuwatyu,,,,,,,
bowernnumerals-RinRin-one-1,,bowernnumerals-RinRin,one,"ngooroo, knooroora",ngooroo,,,,,,,
bowernnumerals-RinRin-two-1,,bowernnumerals-RinRin,two,"barcoola, barkoola",barcoola,,,,,,,
bowernnumerals-RinRin-three-1,,bowernnumerals-RinRin,three,"ngooroo-barcoola, barkoola knoora",ngooroo-barcoola,,,,,,,
bowernnumerals-RinRin-four-1,,bowernnumerals-RinRin,four,"barcoola-barcoola, barkoola-barkoola",barcoola-barcoola,,,,,,,
bowernnumerals-Wanggan-one-1,,bowernnumerals-Wanggan,one,"ŋuyu, windiŋuyu",ŋuyu,,,,,,,
bowernnumerals-Wanggan-two-1,,bowernnumerals-Wanggan,two,parkulu,parkulu,,,,,,,
bowernnumerals-Wanggan-three-1,,bowernnumerals-Wanggan,three,kulpari,kulpari,,,,,,,
bowernnumerals-Wanggan-ten-1,,bowernnumerals-Wanggan,ten,marapratyanta,marapratyanta,,,,,,,
bowernnumerals-WangganWarb-one-1,,bowernnumerals-WangganWarb,one,koono,koono,,,,,,,
bowernnumerals-WangganWarb-two-1,,bowernnumerals-WangganWarb,two,mandroo; parakooloo,mandroo,,,,,,,
bowernnumerals-WangganWarb-three-1,,bowernnumerals-WangganWarb,three,parrakoolo; koolparie,parrakoolo,,,,,,,
bowernnumerals-WangganWarb-four-1,,bowernnumerals-WangganWarb,four,mandroo-mandroo,mandroo-mandroo,,,,,,,
bowernnumerals-Wanggam-one-1,,bowernnumerals-Wanggam,one,kunyala,kunyala,,,,,,,
bowernnumerals-Wanggam-two-1,,bowernnumerals-Wanggam,two,parrkulu,parrkulu,,,,,,,
bowernnumerals-Wanggam-three-1,,bowernnumerals-Wanggam,three,parrkulukunyu,parrkulukunyu,,,,,,,
bowernnumerals-Wanggam-four-1,,bowernnumerals-Wanggam,four,walkana,walkana,,,,,,,
bowernnumerals-Wanggam-five-1,,bowernnumerals-Wanggam,five,wirr/lpariŋa,wirr,,,,,,,
bowernnumerals-WangkuCoo-one-1,,bowernnumerals-WangkuCoo,one,watchualie,watchualie,,,,,,,
bowernnumerals-WangkuCoo-two-1,,bowernnumerals-WangkuCoo,two,barcoola,barcoola,,,,,,,
bowernnumerals-WangkuCoo-three-1,,bowernnumerals-WangkuCoo,three,barcoola therwatchoo,barcoola therwatchoo,,,,,,,
bowernnumerals-WangkuCoo-four-1,,bowernnumerals-WangkuCoo,four,barcoola tra barcoola,barcoola tra barcoola,,,,,,,
bowernnumerals-WangkuNoc-one-1,,bowernnumerals-WangkuNoc,one,witeyooally,witeyooally,,,,,,,
bowernnumerals-WangkuNoc-two-1,,bowernnumerals-WangkuNoc,two,barkoola,barkoola,,,,,,,
bowernnumerals-WangkuNoc-three-1,,bowernnumerals-WangkuNoc,three,wunnoo,wunnoo,,,,,,,
bowernnumerals-WangkuTha-one-1,,bowernnumerals-WangkuTha,one,tharranya,tharranya,,,,,,,
bowernnumerals-WangkuTha-two-1,,bowernnumerals-WangkuTha,two,barcoola,barcoola,,,,,,,
bowernnumerals-WangkuTha-three-1,,bowernnumerals-WangkuTha,three,barcoola go warra,barcoola go warra,,,,,,,
bowernnumerals-WangkuTha-four-1,,bowernnumerals-WangkuTha,four,barcoola-barcoola,barcoola-barcoola,,,,,,,
bowernnumerals-Wangku-one-1,,bowernnumerals-Wangku,one,watyuwarli,watyuwarli,,,,,,,
bowernnumerals-Wangku-two-1,,bowernnumerals-Wangku,two,parrkulu,parrkulu,,,,,,,
bowernnumerals-Wangku-three-1,,bowernnumerals-Wangku,three,parrkuwatyu,parrkuwatyu,,,,,,,
bowernnumerals-Wangku-four-1,,bowernnumerals-Wangku,four,parrkulparrkulu,parrkulparrkulu,,,,,,,
bowernnumerals-Wangku-five-1,,bowernnumerals-Wangku,five,mara,mara,,,,,,,
bowernnumerals-BullRiv-one-1,,bowernnumerals-BullRiv,one,watyu,watyu,,,,,,,
bowernnumerals-BullRiv-two-1,,bowernnumerals-BullRiv,two,barrkulu,barrkulu,,,,,,,
bowernnumerals-YandrCoo-one-1,,bowernnumerals-YandrCoo,one,"goona, koornoo",goona,,,,,,,
bowernnumerals-YandrCoo-two-1,,bowernnumerals-YandrCoo,two,"barkoola, parakoola",barkoola,,,,,,,
bowernnumerals-YandrCoo-three-1,,bowernnumerals-YandrCoo,three,"barkoola goona, parakoola koornoo",barkoola goona,,,,,,,
bowernnumerals-YandrCoo-four-1,,bowernnumerals-YandrCoo,four,parrkula-parrkula,parrkula-parrkula,,,,,,,
bowernnumerals-Yandr-one-1,,bowernnumerals-Yandr,one,"kulno, kurnu",kulno,,,,,,,
bowernnumerals-Yandr-two-1,,bowernnumerals-Yandr,two,parrkulu; pulpa,parrkulu,,,,,,,
bowernnumerals-Yandr-three-1,,bowernnumerals-Yandr,three,parrkukurnu,parrkukurnu,,,,,,,
bowernnumerals-Yandr-four-1,,bowernnumerals-Yandr,four,parrkulu parrkulu,parrkulu parrkulu,,,,,,,
bowernnumerals-Yandr-five-1,,bowernnumerals-Yandr,five,mara,mara,,,,,,,
bowernnumerals-Yandr-ten-1,,bowernnumerals-Yandr,ten,mara parrkulu; maramalkiri,mara parrkulu,,,,,,,
bowernnumerals-YarlEyr-one-1,,bowernnumerals-YarlEyr,one,sthunara,sthunara,,,,,,,
bowernnumerals-YarlEyr-two-1,,bowernnumerals-YarlEyr,two,parekulu,parekulu,,,,,,,
bowernnumerals-YarlEyr-three-1,,bowernnumerals-YarlEyr,three,parakuauna,parakuauna,,,,,,,
bowernnumerals-YarlEyr-four-1,,bowernnumerals-YarlEyr,four,parrkulu-parrkulu,parrkulu-parrkulu,,,,,,,
bowernnumerals-Yarl-one-1,,bowernnumerals-Yarl,one,kunya,kunya,,,,,,,
bowernnumerals-Yarl-two-1,,bowernnumerals-Yarl,two,parrkulu,parrkulu,,,,,,,
bowernnumerals-Yawarr-one-1,,bowernnumerals-Yawarr,one,"kulno, kurnu; tupuru",kulno,,,,,,,
bowernnumerals-Yawarr-two-1,,bowernnumerals-Yawarr,two,"parkutili, parrkulu",parkutili,,,,,,,
bowernnumerals-Yawarr-three-1,,bowernnumerals-Yawarr,three,parkukulno,parkukulno,,,,,,,
bowernnumerals-Yawarr-ten-1,,bowernnumerals-Yawarr,ten,marapanina,marapanina,,,,,,,
bowernnumerals-Adny-one-1,,bowernnumerals-Adny,one,"ubanaka, ubma, ubmanaka, ubmanhaka, ubm-ata, upma",ubanaka,,,,,,,
bowernnumerals-Adny-two-1,,bowernnumerals-Adny,two,"alypilhanha, alypili; urlparrxaka, urlparrxinha",alypilhanha,,,,,,,
bowernnumerals-Adny-three-1,,bowernnumerals-Adny,three,"urlpa-rrina, urlparrxinha",urlpa-rrina,,,,,,,
bowernnumerals-Adny-six-1,,bowernnumerals-Adny,six,urlpa-urlpa-rrina,urlpa-urlpa-rrina,,,,,,,
bowernnumerals-AdnyWono-one-1,,bowernnumerals-AdnyWono,one,oobmana,oobmana,,,,,,,
bowernnumerals-AdnyWono-two-1,,bowernnumerals-AdnyWono,two,alpilya,alpilya,,,,,,,
bowernnumerals-AdnyWono-three-1,,bowernnumerals-AdnyWono,three,ooparrie,ooparrie,,,,,,,
bowernnumerals-AdnyWono-four-1,,bowernnumerals-AdnyWono,four,alpilya-alpilya,alpilya-alpilya,,,,,,,
bowernnumerals-KaurnEngl-one-1,,bowernnumerals-KaurnEngl,one,"koma, kuma",koma,,,,,,,
bowernnumerals-KaurnEngl-one-2,,bowernnumerals-KaurnEngl,one,"kuma; mangoui""t",kuma,,,,,,,
bowernnumerals-KaurnEngl-two-1,,bowernnumerals-KaurnEngl,two,"parlaitye, purlaitye, purlayitye, bulaidje",parlaitye,,,,,,,
bowernnumerals-KaurnEngl-two-2,,bowernnumerals-KaurnEngl,two,"burlatji, pollai""",burlatji,,,,,,,
bowernnumerals-KaurnEngl-three-1,,bowernnumerals-KaurnEngl,three,"marnkuje, marnkutye",marnkuje,,,,,,,
bowernnumerals-KaurnEngl-three-2,,bowernnumerals-KaurnEngl,three,"mangoui""t, marnkudji, marnkutye","mangoui""t",,,,,,,
bowernnumerals-KaurnEngl-four-1,,bowernnumerals-KaurnEngl,four,"yärrabula, yerrabulla, yerrabula",yärrabula,,,,,,,
bowernnumerals-KaurnEngl-four-2,,bowernnumerals-KaurnEngl,four,"arai""sh; yerrabula","arai""sh",,,,,,,
bowernnumerals-KaurnEngl-five-1,,bowernnumerals-KaurnEngl,five,yerrabula kuma,yerrabula kuma,,,,,,,
bowernnumerals-KaurnEngl-five-2,,bowernnumerals-KaurnEngl,five,"arai""; yerrabula kuma","arai""",,,,,,,
bowernnumerals-KaurnEngl-six-1,,bowernnumerals-KaurnEngl,six,yerrabula purlaitye,yerrabula purlaitye,,,,,,,
bowernnumerals-KaurnEngl-six-2,,bowernnumerals-KaurnEngl,six,paltann; yerrabula purlaitye,paltann,,,,,,,
bowernnumerals-KaurnEngl-seven-1,,bowernnumerals-KaurnEngl,seven,koutcho,koutcho,,,,,,,
bowernnumerals-KaurnEngl-eight-1,,bowernnumerals-KaurnEngl,eight,poullagounn,poullagounn,,,,,,,
bowernnumerals-KaurnEngl-nine-1,,bowernnumerals-KaurnEngl,nine,paltann,paltann,,,,,,,
bowernnumerals-KaurnEngl-ten-1,,bowernnumerals-KaurnEngl,ten,tenndo,tenndo,,,,,,,
bowernnumerals-KaurnEngl-twenty-1,,bowernnumerals-KaurnEngl,twenty,kouatcho,kouatcho,,,,,,,
bowernnumerals-GuyaTorr-one-1,,bowernnumerals-GuyaTorr,one,koopmana,koopmana,,,,,,,
bowernnumerals-GuyaTorr-two-1,,bowernnumerals-GuyaTorr,two,kylepela,kylepela,,,,,,,
bowernnumerals-GuyaTorr-three-1,,bowernnumerals-GuyaTorr,three,koolparoo,koolparoo,,,,,,,
bowernnumerals-GuyaTorr-four-1,,bowernnumerals-GuyaTorr,four,merndoona-merndoona,merndoona-merndoona,,,,,,,
bowernnumerals-Guya-one-1,,bowernnumerals-Guya,one,"kumana, kupnana, coobmana, kubmanha",kumana,,,,,,,
bowernnumerals-Guya-two-1,,bowernnumerals-Guya,two,"mandu, mundru",mandu,,,,,,,
bowernnumerals-Guya-three-1,,bowernnumerals-Guya,three,"kulpari, culpara",kulpari,,,,,,,
bowernnumerals-Guya-four-1,,bowernnumerals-Guya,four,mundru-mundru,mundru-mundru,,,,,,,
bowernnumerals-Guya-ten-1,,bowernnumerals-Guya,ten,marakuruninkuta,marakuruninkuta,,,,,,,
bowernnumerals-NaruYork-one-1,,bowernnumerals-NaruYork,one,ariekoo,ariekoo,,,,,,,
bowernnumerals-NaruYork-two-1,,bowernnumerals-NaruYork,two,puli,puli,,,,,,,
bowernnumerals-NaruYork-three-1,,bowernnumerals-NaruYork,three,mangoore,mangoore,,,,,,,
bowernnumerals-NaruYork-four-1,,bowernnumerals-NaruYork,four,gerrie bulli,gerrie bulli,,,,,,,
bowernnumerals-Naru-one-1,,bowernnumerals-Naru,one,"kuma; ŋari, ngarri, ngarrigu",kuma,,,,,,,
bowernnumerals-Naru-two-1,,bowernnumerals-Naru,two,"purlayi, burlai",purlayi,,,,,,,
bowernnumerals-Naru-three-1,,bowernnumerals-Naru,three,"marŋawi, manggurri, mar.ngurri",marŋawi,,,,,,,
bowernnumerals-Naru-four-1,,bowernnumerals-Naru,four,yara-purlayi; purlayi purlayi; jErrabula,yara-purlayi,,,,,,,
bowernnumerals-Naru-five-1,,bowernnumerals-Naru,five,yara-purlayi ŋari,yara-purlayi ŋari,,,,,,,
bowernnumerals-Naru-six-1,,bowernnumerals-Naru,six,marru,marru,,,,,,,
bowernnumerals-Naru-ten-1,,bowernnumerals-Naru,ten,kara purlayi,kara purlayi,,,,,,,
bowernnumerals-Nugu-one-1,,bowernnumerals-Nugu,one,"kupmana, kouman",kupmana,,,,,,,
bowernnumerals-Nugu-two-1,,bowernnumerals-Nugu,two,"pulanha, boodlina",pulanha,,,,,,,
bowernnumerals-Nugu-three-1,,bowernnumerals-Nugu,three,"mankwina, mungweena",mankwina,,,,,,,
bowernnumerals-Bang-one-1,,bowernnumerals-Bang,one,"kubmanna, kuma, gumana",kubmanna,,,,,,,
bowernnumerals-Bang-one-2,,bowernnumerals-Bang,one,goo-o-mana,goo-o-mana,,,,,,,
bowernnumerals-Bang-two-1,,bowernnumerals-Bang,two,"kalbelli, kallpille, gulbali; kuttara, gutjuru; kakiti; pututya",kalbelli,,,,,,,
bowernnumerals-Bang-two-2,,bowernnumerals-Bang,two,kilbelly,kilbelly,,,,,,,
bowernnumerals-Bang-three-1,,bowernnumerals-Bang,three,"kappa, kapo; kulparri, koolperrie, kulbarri",kappa,,,,,,,
bowernnumerals-Bang-three-2,,bowernnumerals-Bang,three,koolberri,koolberri,,,,,,,
bowernnumerals-Bang-four-1,,bowernnumerals-Bang,four,ngerla,ngerla,,,,,,,
bowernnumerals-Bang-four-2,,bowernnumerals-Bang,four,nulla,nulla,,,,,,,
bowernnumerals-Bang-seven-1,,bowernnumerals-Bang,seven,merna,merna,,,,,,,
bowernnumerals-Bang-eight-1,,bowernnumerals-Bang,eight,minnawutha,minnawutha,,,,,,,
bowernnumerals-Bang-nine-1,,bowernnumerals-Bang,nine,koortillyi,koortillyi,,,,,,,
bowernnumerals-Bang-ten-1,,bowernnumerals-Bang,ten,koorijuno,koorijuno,,,,,,,
bowernnumerals-Wirang-one-1,,bowernnumerals-Wirang,one,"kuma, kumartu",kuma,,,,,,,
bowernnumerals-Wirang-two-1,,bowernnumerals-Wirang,two,"kuthara, kutharra",kuthara,,,,,,,
bowernnumerals-Wirang-three-1,,bowernnumerals-Wirang,three,"kulparri; yalkarta, yarrkarta",kulparri,,,,,,,
bowernnumerals-Wirang-four-1,,bowernnumerals-Wirang,four,kapu,kapu,,,,,,,
bowernnumerals-Wirang-five-1,,bowernnumerals-Wirang,five,"wima, wimaardu",wima,,,,,,,
bowernnumerals-StreBay-one-1,,bowernnumerals-StreBay,one,kooma,kooma,,,,,,,
bowernnumerals-StreBay-two-1,,bowernnumerals-StreBay,two,"kootera, koothera",kootera,,,,,,,
bowernnumerals-StreBay-three-1,,bowernnumerals-StreBay,three,"kaboo, karboo",kaboo,,,,,,,
bowernnumerals-StreBay-four-1,,bowernnumerals-StreBay,four,wima; yalkata,wima,,,,,,,
bowernnumerals-Dhang-one-1,,bowernnumerals-Dhang,one,waŋgany,waŋgany,,,,,,,
bowernnumerals-Dhang-two-1,,bowernnumerals-Dhang,two,bulal,bulal,,,,,,,
bowernnumerals-Dhang-three-1,,bowernnumerals-Dhang,three,l̠urrkun',l̠urrkun',,,,,,,
bowernnumerals-Dhang-five-1,,bowernnumerals-Dhang,five,goŋ,goŋ,,,,,,,
bowernnumerals-Dhuwa-one-1,,bowernnumerals-Dhuwa,one,waŋgany,waŋgany,,,,,,,
bowernnumerals-Dhuwa-two-1,,bowernnumerals-Dhuwa,two,bulal'; ma:rrma'; maltyan̠a('),bulal',,,,,,,
bowernnumerals-Dhuwa-three-1,,bowernnumerals-Dhuwa,three,l̠urrkun',l̠urrkun',,,,,,,
bowernnumerals-Dhuwa-five-1,,bowernnumerals-Dhuwa,five,goŋ,goŋ,,,,,,,
bowernnumerals-Dhuwala-one-1,,bowernnumerals-Dhuwala,one,waŋgany,waŋgany,,,,,,,
bowernnumerals-Dhuwala-two-1,,bowernnumerals-Dhuwala,two,"bulal', bulal7; ma:rrma'; maltyan̠a(')",bulal',,,,,,,
bowernnumerals-Dhuwala-three-1,,bowernnumerals-Dhuwala,three,warŋarrk,warŋarrk,,,,,,,
bowernnumerals-Dhuwala-five-1,,bowernnumerals-Dhuwala,five,goŋ,goŋ,,,,,,,
bowernnumerals-Djina-one-1,,bowernnumerals-Djina,one,wurpmi,wurpmi,,,,,,,
bowernnumerals-Djina-two-1,,bowernnumerals-Djina,two,bilawili; bin.gili,bilawili,,,,,,,
bowernnumerals-Djina-three-1,,bowernnumerals-Djina,three,l̠urrkun; warrŋguwili,l̠urrkun,,,,,,,
bowernnumerals-Djina-five-1,,bowernnumerals-Djina,five,gumbirri,gumbirri,,,,,,,
bowernnumerals-Ritarungu-one-1,,bowernnumerals-Ritarungu,one,wid̠ipiyaŋ('),wid̠ipiyaŋ,,,,,,,
bowernnumerals-Ritarungu-two-1,,bowernnumerals-Ritarungu,two,bulal',bulal',,,,,,,
bowernnumerals-Ritarungu-three-1,,bowernnumerals-Ritarungu,three,l̠urrkun',l̠urrkun',,,,,,,
bowernnumerals-Ritarungu-five-1,,bowernnumerals-Ritarungu,five,goŋ,goŋ,,,,,,,
bowernnumerals-Yannhan-one-1,,bowernnumerals-Yannhan,one,wal̠ip,wal̠ip,,,,,,,
bowernnumerals-Yannhan-two-1,,bowernnumerals-Yannhan,two,*ma:rrma'; bulal'; manaya,*ma:rrma',,,,,,,
bowernnumerals-Yannhan-three-1,,bowernnumerals-Yannhan,three,l̠urrkun,l̠urrkun,,,,,,,
bowernnumerals-Yannhan-five-1,,bowernnumerals-Yannhan,five,goku-wal̠ip,goku-wal̠ip,,,,,,,
bowernnumerals-Wemba-one-1,,bowernnumerals-Wemba,one,ongbee,ongbee,,,,,,,
bowernnumerals-Wemba-two-1,,bowernnumerals-Wemba,two,pula,pula,,,,,,,
bowernnumerals-Wemba-three-1,,bowernnumerals-Wemba,three,bul-la ongbee,bul-la ongbee,,,,,,,
bowernnumerals-Wemba-four-1,,bowernnumerals-Wemba,four,bulla bulla,bulla bulla,,,,,,,
bowernnumerals-Barrab-one-1,,bowernnumerals-Barrab,one,marl,marl,,,,,,,
bowernnumerals-Barrab-two-1,,bowernnumerals-Barrab,two,pula,pula,,,,,,,
bowernnumerals-Barrab-three-1,,bowernnumerals-Barrab,three,kooleba,kooleba,,,,,,,
bowernnumerals-Barrab-four-1,,bowernnumerals-Barrab,four,boolar-boolar,boolar-boolar,,,,,,,
bowernnumerals-Bogab-one-1,,bowernnumerals-Bogab,one,mal,mal,,,,,,,
bowernnumerals-Bogab-two-1,,bowernnumerals-Bogab,two,pulera,pulera,,,,,,,
bowernnumerals-Bogab-three-1,,bowernnumerals-Bogab,three,koolipa,koolipa,,,,,,,
bowernnumerals-Bogab-four-1,,bowernnumerals-Bogab,four,poolera poolera,poolera poolera,,,,,,,
bowernnumerals-Gamil-one-1,,bowernnumerals-Gamil,one,"ma:l, maal, mal, mago; yaman",ma:l,,,,,,,
bowernnumerals-Gamil-two-1,,bowernnumerals-Gamil,two,"bala, bula, bula:rr, bulaarr, bular, bulara, pula:rr; gabu",bala,,,,,,,
bowernnumerals-Gamil-three-1,,bowernnumerals-Gamil,three,"kulipa:, guliba, bulaba, culeba; buragulam",kulipa:,,,,,,,
bowernnumerals-Gamil-four-1,,bowernnumerals-Gamil,four,"bula-bula, bular-bular, bulira-bulira; burûl; gabu-gabu; mulambu",bula-bula,,,,,,,
bowernnumerals-Kamil-one-1,,bowernnumerals-Kamil,one,mal,mal,,,,,,,
bowernnumerals-Kamil-two-1,,bowernnumerals-Kamil,two,"bularu, parrkula, parrkulu",bularu,,,,,,,
bowernnumerals-Kamil-three-1,,bowernnumerals-Kamil,three,guliba,guliba,,,,,,,
bowernnumerals-Kamil-four-1,,bowernnumerals-Kamil,four,"balar-balar, bular-bular, bular-bularu",balar-balar,,,,,,,
bowernnumerals-Kamil-five-1,,bowernnumerals-Kamil,five,bular-guliba; malanbu,bular-guliba,,,,,,,
bowernnumerals-Kamil-six-1,,bowernnumerals-Kamil,six,guliba-guliba; mal-malanbu mammi,guliba-guliba,,,,,,,
bowernnumerals-Kamil-seven-1,,bowernnumerals-Kamil,seven,balar-malanbu mammi,balar-malanbu mammi,,,,,,,
bowernnumerals-Kamil-eight-1,,bowernnumerals-Kamil,eight,guliba-malanbu mammi,guliba-malanbu mammi,,,,,,,
bowernnumerals-Kamil-nine-1,,bowernnumerals-Kamil,nine,balar-balar-malanbu mammi,balar-balar-malanbu mammi,,,,,,,
bowernnumerals-Kamil-ten-1,,bowernnumerals-Kamil,ten,balar-ya marra,balar-ya marra,,,,,,,
bowernnumerals-Kamil-eleven-1,,bowernnumerals-Kamil,eleven,mal dinna mammi,mal dinna mammi,,,,,,,
bowernnumerals-Kamil-twelve-1,,bowernnumerals-Kamil,twelve,balar dinna mammi,balar dinna mammi,,,,,,,
bowernnumerals-Kamil-thirteen-1,,bowernnumerals-Kamil,thirteen,guliba dinna mammi,guliba dinna mammi,,,,,,,
bowernnumerals-Kamil-fourteen-1,,bowernnumerals-Kamil,fourteen,balar-balar dinna mammi,balar-balar dinna mammi,,,,,,,
bowernnumerals-Kamil-fifteen-1,,bowernnumerals-Kamil,fifteen,malanbu dinna,malanbu dinna,,,,,,,
bowernnumerals-Kamil-sixteen-1,,bowernnumerals-Kamil,sixteen,mal dinna malanbu,mal dinna malanbu,,,,,,,
bowernnumerals-Kamil-seventeen-1,,bowernnumerals-Kamil,seventeen,balar dinna malanbu,balar dinna malanbu,,,,,,,
bowernnumerals-Kamil-eighteen-1,,bowernnumerals-Kamil,eighteen,guliba dinna malanbu,guliba dinna malanbu,,,,,,,
bowernnumerals-Kamil-nineteen-1,,bowernnumerals-Kamil,nineteen,balar-balar dinna malanbu,balar-balar dinna malanbu,,,,,,,
bowernnumerals-Kamil-twenty-1,,bowernnumerals-Kamil,twenty,balar-ya dinna,balar-ya dinna,,,,,,,
bowernnumerals-KamilStat-one-1,,bowernnumerals-KamilStat,one,goreen,goreen,,,,,,,
bowernnumerals-KamilStat-two-1,,bowernnumerals-KamilStat,two,bulla,bulla,,,,,,,
bowernnumerals-KamilStat-three-1,,bowernnumerals-KamilStat,three,bulla-go-go-run,bulla-go-go-run,,,,,,,
bowernnumerals-KamilStat-four-1,,bowernnumerals-KamilStat,four,in-ca-moo,in-ca-moo,,,,,,,
bowernnumerals-More-one-1,,bowernnumerals-More,one,mal,mal,,,,,,,
bowernnumerals-More-two-1,,bowernnumerals-More,two,pula:,pula:,,,,,,,
bowernnumerals-More-three-1,,bowernnumerals-More,three,kooliba,kooliba,,,,,,,
bowernnumerals-Namoi-one-1,,bowernnumerals-Namoi,one,marl,marl,,,,,,,
bowernnumerals-Namoi-two-1,,bowernnumerals-Namoi,two,pula,pula,,,,,,,
bowernnumerals-Namoi-three-1,,bowernnumerals-Namoi,three,koolaba,koolaba,,,,,,,
bowernnumerals-Namoi-four-1,,bowernnumerals-Namoi,four,boola boola,boola boola,,,,,,,
bowernnumerals-Nundle-one-1,,bowernnumerals-Nundle,one,marl,marl,,,,,,,
bowernnumerals-Nundle-two-1,,bowernnumerals-Nundle,two,pula:,pula:,,,,,,,
bowernnumerals-Nundle-three-1,,bowernnumerals-Nundle,three,kooliba,kooliba,,,,,,,
bowernnumerals-Muruw-one-1,,bowernnumerals-Muruw,one,yaman,yaman,,,,,,,
bowernnumerals-Muruw-two-1,,bowernnumerals-Muruw,two,kapu; purral,kapu,,,,,,,
bowernnumerals-Muruw-three-1,,bowernnumerals-Muruw,three,"kapu-yaman; purrakulayaman, burugulo yaman",kapu-yaman,,,,,,,
bowernnumerals-Muruw-four-1,,bowernnumerals-Muruw,four,kapulanta,kapulanta,,,,,,,
bowernnumerals-Muruw-five-1,,bowernnumerals-Muruw,five,marangka,marangka,,,,,,,
bowernnumerals-Muruw-six-1,,bowernnumerals-Muruw,six,"marangkawa, marangkuwa",marangkawa,,,,,,,
bowernnumerals-Muruw-seven-1,,bowernnumerals-Muruw,seven,marangka kapu,marangka kapu,,,,,,,
bowernnumerals-Muruw-eight-1,,bowernnumerals-Muruw,eight,kapulanta kapulanta,kapulanta kapulanta,,,,,,,
bowernnumerals-Muruw-nine-1,,bowernnumerals-Muruw,nine,marangka kapulanta,marangka kapulanta,,,,,,,
bowernnumerals-Muruw-ten-1,,bowernnumerals-Muruw,ten,marangka marangka,marangka marangka,,,,,,,
bowernnumerals-Ngiya-one-1,,bowernnumerals-Ngiya,one,magu,magu,,,,,,,
bowernnumerals-Ngiya-two-1,,bowernnumerals-Ngiya,two,bulagar,bulagar,,,,,,,
bowernnumerals-Ngiya-three-1,,bowernnumerals-Ngiya,three,galiba,galiba,,,,,,,
bowernnumerals-Ngiya-four-1,,bowernnumerals-Ngiya,four,bulagar-bulagar,bulagar-bulagar,,,,,,,
bowernnumerals-Ngiya-five-1,,bowernnumerals-Ngiya,five,wirangan marra,wirangan marra,,,,,,,
bowernnumerals-Culgoa-one-1,,bowernnumerals-Culgoa,one,yahumun,yahumun,,,,,,,
bowernnumerals-Culgoa-two-1,,bowernnumerals-Culgoa,two,kubbo,kubbo,,,,,,,
bowernnumerals-Culgoa-three-1,,bowernnumerals-Culgoa,three,booragoolam,booragoolam,,,,,,,
bowernnumerals-Culgoa-four-1,,bowernnumerals-Culgoa,four,kubbo-kubbo,kubbo-kubbo,,,,,,,
bowernnumerals-BrewBar-one-1,,bowernnumerals-BrewBar,one,mago,mago,,,,,,,
bowernnumerals-BrewBar-two-1,,bowernnumerals-BrewBar,two,boollaga,boollaga,,,,,,,
bowernnumerals-BrewBar-three-1,,bowernnumerals-BrewBar,three,gulliba,gulliba,,,,,,,
bowernnumerals-BrewBar-four-1,,bowernnumerals-BrewBar,four,boollaga-boollaga,boollaga-boollaga,,,,,,,
