"","X","ID","Language_ID","Source","Parameter_ID","NumberValue","Value","Form","Comment_contributor","Loan","Gloss","Comment_glosser","Alternate_gloss","FileName","Glosser"
"32126",18,"numerals-komi1270-1-eighteen-1","numerals-komi1270-1","Chan2019","eighteen",18,"somleiret","somleiret",NA,"false","10+{+}8",NA,NA,"ST265-numerals-komi1270-1.csv","KM_NK_RB"
"32127",19,"numerals-komi1270-1-nineteen-1","numerals-komi1270-1","Chan2019","nineteen",19,"somleiko","somleiko",NA,"false","10+{+}9",NA,NA,"ST265-numerals-komi1270-1.csv","KM_NK_RB"
"32128",20,"numerals-komi1270-1-twenty-1","numerals-komi1270-1","Chan2019","twenty",20,"somnni","somnni",NA,"false","10⋅2",NA,NA,"ST265-numerals-komi1270-1.csv","KM_NK_RB"
"32129",21,"numerals-komi1270-1-twentyone-1","numerals-komi1270-1","Chan2019","twentyone",21,"somnni lei nkʰət","somnnileinkhat",NA,"false","(10⋅2)+{+}1",NA,NA,"ST265-numerals-komi1270-1.csv","KM_NK_RB"
"32130",22,"numerals-komi1270-1-twentytwo-1","numerals-komi1270-1","Chan2019","twentytwo",22,"somnni lei nni","somnnileinni",NA,"false","(10⋅2)+{+}2",NA,NA,"ST265-numerals-komi1270-1.csv","KM_NK_RB"
"32131",23,"numerals-komi1270-1-twentythree-1","numerals-komi1270-1","Chan2019","twentythree",23,"somnni lei ntʰùm","somnnileinthum",NA,"false","(10⋅2)+{+}3",NA,NA,"ST265-numerals-komi1270-1.csv","KM_NK_RB"
"32132",24,"numerals-komi1270-1-thirty-1","numerals-komi1270-1","Chan2019","thirty",30,"somthum","somthum",NA,"false","10⋅3",NA,NA,"ST265-numerals-komi1270-1.csv","KM_NK_RB"
"32133",25,"numerals-komi1270-1-forty-1","numerals-komi1270-1","Chan2019","forty",40,"somli","somli",NA,"false","10⋅4",NA,NA,"ST265-numerals-komi1270-1.csv","KM_NK_RB"
"32134",26,"numerals-komi1270-1-fifty-1","numerals-komi1270-1","Chan2019","fifty",50,"somrəŋa","somranga",NA,"false","10⋅5",NA,NA,"ST265-numerals-komi1270-1.csv","KM_NK_RB"
"32135",27,"numerals-komi1270-1-sixty-1","numerals-komi1270-1","Chan2019","sixty",60,"somruk","somruk",NA,"false","10⋅6",NA,NA,"ST265-numerals-komi1270-1.csv","KM_NK_RB"
"32136",28,"numerals-komi1270-1-seventy-1","numerals-komi1270-1","Chan2019","seventy",70,"somsəri","somsari",NA,"false","10⋅7",NA,NA,"ST265-numerals-komi1270-1.csv","KM_NK_RB"
"32137",29,"numerals-komi1270-1-eighty-1","numerals-komi1270-1","Chan2019","eighty",80,"somret","somret",NA,"false","10⋅8",NA,NA,"ST265-numerals-komi1270-1.csv","KM_NK_RB"
"32138",30,"numerals-komi1270-1-ninety-1","numerals-komi1270-1","Chan2019","ninety",90,"somko","somko",NA,"false","10⋅9",NA,NA,"ST265-numerals-komi1270-1.csv","KM_NK_RB"
"32139",31,"numerals-komi1270-1-hundred-1","numerals-komi1270-1","Chan2019","hundred",100,"rəy","ray",NA,"false","100",NA,NA,"ST265-numerals-komi1270-1.csv","KM_NK_RB"
"32140",32,"numerals-komi1270-1-twohundred-1","numerals-komi1270-1","Chan2019","twohundred",200,"rəyni","rayni",NA,"false","100⋅2",NA,NA,"ST265-numerals-komi1270-1.csv","KM_NK_RB"
"32141",33,"numerals-komi1270-1-thousand-1","numerals-komi1270-1","Chan2019","thousand",1000,"lisiŋ","lising",NA,"false","1000",NA,NA,"ST265-numerals-komi1270-1.csv","KM_NK_RB"
"32142",34,"numerals-komi1270-1-twothousand-1","numerals-komi1270-1","Chan2019","twothousand",2000,"lisiŋni","lisingni",NA,"false","1000⋅2",NA,NA,"ST265-numerals-komi1270-1.csv","KM_NK_RB"
"32143",1,"numerals-sorb1250-1-one-1","numerals-sorb1250-1","Chan2019","one",1,"kʰáat","khaat",NA,"false","1",NA,NA,"ST266-numerals-sorb1250-1.csv","KM_NK_RB"
"32144",2,"numerals-sorb1250-1-two-1","numerals-sorb1250-1","Chan2019","two",2,"kəniŋ","kaning",NA,"false","2",NA,NA,"ST266-numerals-sorb1250-1.csv","KM_NK_RB"
"32145",3,"numerals-sorb1250-1-three-1","numerals-sorb1250-1","Chan2019","three",3,"ʔəntʰúum","anthuum",NA,"false","3",NA,NA,"ST266-numerals-sorb1250-1.csv","KM_NK_RB"
"32146",4,"numerals-sorb1250-1-four-1","numerals-sorb1250-1","Chan2019","four",4,"məlíi","malii",NA,"false","4",NA,NA,"ST266-numerals-sorb1250-1.csv","KM_NK_RB"
"32147",5,"numerals-sorb1250-1-five-1","numerals-sorb1250-1","Chan2019","five",5,"rəŋáa","rangaa",NA,"false","5",NA,NA,"ST266-numerals-sorb1250-1.csv","KM_NK_RB"
"32148",6,"numerals-sorb1250-1-six-1","numerals-sorb1250-1","Chan2019","six",6,"kərúuk","karuuk",NA,"false","6",NA,NA,"ST266-numerals-sorb1250-1.csv","KM_NK_RB"
"32149",7,"numerals-sorb1250-1-seven-1","numerals-sorb1250-1","Chan2019","seven",7,"səríi","sarii",NA,"false","7",NA,NA,"ST266-numerals-sorb1250-1.csv","KM_NK_RB"
"32150",8,"numerals-sorb1250-1-eight-1","numerals-sorb1250-1","Chan2019","eight",8,"ʔərét","aret",NA,"false","8",NA,NA,"ST266-numerals-sorb1250-1.csv","KM_NK_RB"
"32151",9,"numerals-sorb1250-1-nine-1","numerals-sorb1250-1","Chan2019","nine",9,"ʔəkúa","akua",NA,"false","9",NA,NA,"ST266-numerals-sorb1250-1.csv","KM_NK_RB"
"32152",10,"numerals-sorb1250-1-ten-1","numerals-sorb1250-1","Chan2019","ten",10,"som","som",NA,"false","10",NA,NA,"ST266-numerals-sorb1250-1.csv","KM_NK_RB"
"32153",11,"numerals-sorb1250-1-eleven-1","numerals-sorb1250-1","Chan2019","eleven",11,"som kʰáat","somkhaat",NA,"false","10[+]1",NA,NA,"ST266-numerals-sorb1250-1.csv","KM_NK_RB"
"32154",12,"numerals-sorb1250-1-twelve-1","numerals-sorb1250-1","Chan2019","twelve",12,"som kəniŋ","somkaning",NA,"false","10[+]2",NA,NA,"ST266-numerals-sorb1250-1.csv","KM_NK_RB"
"32155",13,"numerals-sorb1250-1-thirteen-1","numerals-sorb1250-1","Chan2019","thirteen",13,"som ʔəntʰúum","somanthuum",NA,"false","10[+]3",NA,NA,"ST266-numerals-sorb1250-1.csv","KM_NK_RB"
"32156",14,"numerals-sorb1250-1-fourteen-1","numerals-sorb1250-1","Chan2019","fourteen",14,"som məlíi","sommalii",NA,"false","10[+]4",NA,NA,"ST266-numerals-sorb1250-1.csv","KM_NK_RB"
"32157",15,"numerals-sorb1250-1-fifteen-1","numerals-sorb1250-1","Chan2019","fifteen",15,"som rəŋáa","somrangaa",NA,"false","10[+]5",NA,NA,"ST266-numerals-sorb1250-1.csv","KM_NK_RB"
"32158",16,"numerals-sorb1250-1-sixteen-1","numerals-sorb1250-1","Chan2019","sixteen",16,"som kərúuk","somkaruuk",NA,"false","10[+]6",NA,NA,"ST266-numerals-sorb1250-1.csv","KM_NK_RB"
"32159",17,"numerals-sorb1250-1-seventeen-1","numerals-sorb1250-1","Chan2019","seventeen",17,"som səríi","somsarii",NA,"false","10[+]7",NA,NA,"ST266-numerals-sorb1250-1.csv","KM_NK_RB"
"32160",18,"numerals-sorb1250-1-eighteen-1","numerals-sorb1250-1","Chan2019","eighteen",18,"som ʔərét","somaret",NA,"false","10[+]8",NA,NA,"ST266-numerals-sorb1250-1.csv","KM_NK_RB"
"32161",19,"numerals-sorb1250-1-nineteen-1","numerals-sorb1250-1","Chan2019","nineteen",19,"som ʔəkúa","somakua",NA,"false","10[+]9",NA,NA,"ST266-numerals-sorb1250-1.csv","KM_NK_RB"
"32162",20,"numerals-sorb1250-1-twenty-1","numerals-sorb1250-1","Chan2019","twenty",20,"semníi","semnii",NA,"false","10⋅2",NA,NA,"ST266-numerals-sorb1250-1.csv","KM_NK_RB"
"32163",21,"numerals-sorb1250-1-thirty-1","numerals-sorb1250-1","Chan2019","thirty",30,"somtʰúum","somthuum",NA,"false","10⋅3",NA,NA,"ST266-numerals-sorb1250-1.csv","KM_NK_RB"
"32164",22,"numerals-sorb1250-1-fifty-1","numerals-sorb1250-1","Chan2019","fifty",50,"soŋŋáa","songngaa",NA,"false","10⋅5",NA,NA,"ST266-numerals-sorb1250-1.csv","KM_NK_RB"
"32165",23,"numerals-sorb1250-1-hundred-1","numerals-sorb1250-1","Chan2019","hundred",100,"ʔə̀jáa kʰáat","ajaakhaat",NA,"false","100⋅1",NA,NA,"ST266-numerals-sorb1250-1.csv","KM_NK_RB"
"32166",24,"numerals-sorb1250-1-thousand-1","numerals-sorb1250-1","Chan2019","thousand",1000,"lèeʃìŋ kʰáat","leesingkhaat",NA,"false","1000⋅1",NA,NA,"ST266-numerals-sorb1250-1.csv","KM_NK_RB"
"32167",1,"numerals-rang1267-1-one-1","numerals-rang1267-1","Chan2019","one",1,"aŋkʰat","angkhat",NA,"false","1",NA,NA,"ST267-numerals-rang1267-1.csv","KM_NK_RB"
"32168",2,"numerals-rang1267-1-two-1","numerals-rang1267-1","Chan2019","two",2,"anni","anni",NA,"false","2",NA,NA,"ST267-numerals-rang1267-1.csv","KM_NK_RB"
"32169",3,"numerals-rang1267-1-three-1","numerals-rang1267-1","Chan2019","three",3,"antʰum","anthum",NA,"false","3",NA,NA,"ST267-numerals-rang1267-1.csv","KM_NK_RB"
"32170",4,"numerals-rang1267-1-four-1","numerals-rang1267-1","Chan2019","four",4,"manli","manli",NA,"false","4",NA,NA,"ST267-numerals-rang1267-1.csv","KM_NK_RB"
"32171",5,"numerals-rang1267-1-five-1","numerals-rang1267-1","Chan2019","five",5,"raŋā","ranga",NA,"false","5",NA,NA,"ST267-numerals-rang1267-1.csv","KM_NK_RB"
"32172",6,"numerals-rang1267-1-six-1","numerals-rang1267-1","Chan2019","six",6,"aruk","aruk",NA,"false","6",NA,NA,"ST267-numerals-rang1267-1.csv","KM_NK_RB"
"32173",7,"numerals-rang1267-1-seven-1","numerals-rang1267-1","Chan2019","seven",7,"sari","sari",NA,"false","7",NA,NA,"ST267-numerals-rang1267-1.csv","KM_NK_RB"
"32174",8,"numerals-rang1267-1-eight-1","numerals-rang1267-1","Chan2019","eight",8,"ariat","ariat",NA,"false","8",NA,NA,"ST267-numerals-rang1267-1.csv","KM_NK_RB"
"32175",9,"numerals-rang1267-1-nine-1","numerals-rang1267-1","Chan2019","nine",9,"akuo","akuo",NA,"false","9",NA,NA,"ST267-numerals-rang1267-1.csv","KM_NK_RB"
"32176",10,"numerals-rang1267-1-ten-1","numerals-rang1267-1","Chan2019","ten",10,"sōm","som",NA,"false","10",NA,NA,"ST267-numerals-rang1267-1.csv","KM_NK_RB"
"32177",11,"numerals-rang1267-1-eleven-1","numerals-rang1267-1","Chan2019","eleven",11,"sōmlei aŋkʰat","somleiangkhat",NA,"false","10+{+}1",NA,NA,"ST267-numerals-rang1267-1.csv","KM_NK_RB"
"32178",12,"numerals-rang1267-1-twelve-1","numerals-rang1267-1","Chan2019","twelve",12,"sōmlei anni","somleianni",NA,"false","10+{+}2",NA,NA,"ST267-numerals-rang1267-1.csv","KM_NK_RB"
"32179",13,"numerals-rang1267-1-thirteen-1","numerals-rang1267-1","Chan2019","thirteen",13,"sōmlei antʰum","somleianthum",NA,"false","10+{+}3",NA,NA,"ST267-numerals-rang1267-1.csv","KM_NK_RB"
"32180",14,"numerals-rang1267-1-fourteen-1","numerals-rang1267-1","Chan2019","fourteen",14,"sōmlei manli","somleimanli",NA,"false","10+{+}4",NA,NA,"ST267-numerals-rang1267-1.csv","KM_NK_RB"
"32181",15,"numerals-rang1267-1-fifteen-1","numerals-rang1267-1","Chan2019","fifteen",15,"sōmlei raŋā","somleiranga",NA,"false","10+{+}5",NA,NA,"ST267-numerals-rang1267-1.csv","KM_NK_RB"
"32182",16,"numerals-rang1267-1-sixteen-1","numerals-rang1267-1","Chan2019","sixteen",16,"sōmlei aruk","somleiaruk",NA,"false","10+{+}6",NA,NA,"ST267-numerals-rang1267-1.csv","KM_NK_RB"
"32183",17,"numerals-rang1267-1-seventeen-1","numerals-rang1267-1","Chan2019","seventeen",17,"sōmlei sari","somleisari",NA,"false","10+{+}7",NA,NA,"ST267-numerals-rang1267-1.csv","KM_NK_RB"
"32184",18,"numerals-rang1267-1-eighteen-1","numerals-rang1267-1","Chan2019","eighteen",18,"sōmlei ariat","somleiariat",NA,"false","10+{+}8",NA,NA,"ST267-numerals-rang1267-1.csv","KM_NK_RB"
"32185",19,"numerals-rang1267-1-nineteen-1","numerals-rang1267-1","Chan2019","nineteen",19,"sōmlei akuo","somleiakuo",NA,"false","10+{+}9",NA,NA,"ST267-numerals-rang1267-1.csv","KM_NK_RB"
"32186",20,"numerals-rang1267-1-twenty-1","numerals-rang1267-1","Chan2019","twenty",20,"sōmanni","somanni",NA,"false","10[⋅]2",NA,NA,"ST267-numerals-rang1267-1.csv","KM_NK_RB"
"32187",21,"numerals-rang1267-1-twentyone-1","numerals-rang1267-1","Chan2019","twentyone",21,"sōmanni aŋkʰat","somanniangkhat",NA,"false","(10[⋅]2)[+]1",NA,NA,"ST267-numerals-rang1267-1.csv","KM_NK_RB"
"32188",22,"numerals-rang1267-1-twentytwo-1","numerals-rang1267-1","Chan2019","twentytwo",22,"sōmanni anni","somannianni",NA,"false","(10[⋅]2)[+]2",NA,NA,"ST267-numerals-rang1267-1.csv","KM_NK_RB"
"32189",23,"numerals-rang1267-1-twentythree-1","numerals-rang1267-1","Chan2019","twentythree",23,"sōmanni antʰum","somannianthum",NA,"false","(10[⋅]2)[+]3",NA,NA,"ST267-numerals-rang1267-1.csv","KM_NK_RB"
"32190",24,"numerals-rang1267-1-twentyfour-1","numerals-rang1267-1","Chan2019","twentyfour",24,"sōmanni manli","somannimanli",NA,"false","(10[⋅]2)[+]4",NA,NA,"ST267-numerals-rang1267-1.csv","KM_NK_RB"
"32191",25,"numerals-rang1267-1-twentyfive-1","numerals-rang1267-1","Chan2019","twentyfive",25,"sōmanni raŋā","somanniranga",NA,"false","(10[⋅]2)[+]5",NA,NA,"ST267-numerals-rang1267-1.csv","KM_NK_RB"
"32192",26,"numerals-rang1267-1-twentysix-1","numerals-rang1267-1","Chan2019","twentysix",26,"sōmanni aruk","somanniaruk",NA,"false","(10[⋅]2)[+]6",NA,NA,"ST267-numerals-rang1267-1.csv","KM_NK_RB"
"32193",27,"numerals-rang1267-1-twentyseven-1","numerals-rang1267-1","Chan2019","twentyseven",27,"sōmanni sari","somannisari",NA,"false","(10[⋅]2)[+]7",NA,NA,"ST267-numerals-rang1267-1.csv","KM_NK_RB"
"32194",28,"numerals-rang1267-1-twentyeight-1","numerals-rang1267-1","Chan2019","twentyeight",28,"sōmanni ariat","somanniariat",NA,"false","(10[⋅]2)[+]8",NA,NA,"ST267-numerals-rang1267-1.csv","KM_NK_RB"
"32195",29,"numerals-rang1267-1-twentynine-1","numerals-rang1267-1","Chan2019","twentynine",29,"sōmanni akuo","somanniakuo",NA,"false","(10[⋅]2)[+]9",NA,NA,"ST267-numerals-rang1267-1.csv","KM_NK_RB"
"32196",30,"numerals-rang1267-1-thirty-1","numerals-rang1267-1","Chan2019","thirty",30,"sōmatʰum","somathum",NA,"false","10[⋅]3",NA,NA,"ST267-numerals-rang1267-1.csv","KM_NK_RB"
"32197",31,"numerals-rang1267-1-forty-1","numerals-rang1267-1","Chan2019","forty",40,"sōmmanli","sommanli",NA,"false","10[⋅]4",NA,NA,"ST267-numerals-rang1267-1.csv","KM_NK_RB"
"32198",32,"numerals-rang1267-1-fifty-1","numerals-rang1267-1","Chan2019","fifty",50,"sōmraŋa","somranga",NA,"false","10[⋅]5",NA,NA,"ST267-numerals-rang1267-1.csv","KM_NK_RB"
"32199",33,"numerals-rang1267-1-sixty-1","numerals-rang1267-1","Chan2019","sixty",60,"sōmaruk","somaruk",NA,"false","10[⋅]6",NA,NA,"ST267-numerals-rang1267-1.csv","KM_NK_RB"
"32200",34,"numerals-rang1267-1-seventy-1","numerals-rang1267-1","Chan2019","seventy",70,"sōmsari","somsari",NA,"false","10[⋅]7",NA,NA,"ST267-numerals-rang1267-1.csv","KM_NK_RB"
"32201",35,"numerals-rang1267-1-eighty-1","numerals-rang1267-1","Chan2019","eighty",80,"sōmariat","somariat",NA,"false","10[⋅]8",NA,NA,"ST267-numerals-rang1267-1.csv","KM_NK_RB"
"32202",36,"numerals-rang1267-1-ninety-1","numerals-rang1267-1","Chan2019","ninety",90,"sōmakuo","somakuo",NA,"false","10[⋅]9",NA,NA,"ST267-numerals-rang1267-1.csv","KM_NK_RB"
"32203",37,"numerals-rang1267-1-hundred-1","numerals-rang1267-1","Chan2019","hundred",100,"raza","raza",NA,"false","100",NA,NA,"ST267-numerals-rang1267-1.csv","KM_NK_RB"
"32204",38,"numerals-rang1267-1-onehundredandten-1","numerals-rang1267-1","Chan2019","onehundredandten",110,"razakʰat sōm aŋkʰat","razakhatsomangkhat",NA,"false","(100⋅1)[+](10[⋅]1)",NA,NA,"ST267-numerals-rang1267-1.csv","KM_NK_RB"
"32205",39,"numerals-rang1267-1-twohundred-1","numerals-rang1267-1","Chan2019","twohundred",200,"razanni","razanni",NA,"false","100⋅2",NA,NA,"ST267-numerals-rang1267-1.csv","KM_NK_RB"
"32206",40,"numerals-rang1267-1-ninehundred-1","numerals-rang1267-1","Chan2019","ninehundred",900,"razakuo","razakuo",NA,"false","100⋅9",NA,NA,"ST267-numerals-rang1267-1.csv","KM_NK_RB"
"32207",41,"numerals-rang1267-1-thousand-1","numerals-rang1267-1","Chan2019","thousand",1000,"asaŋkʰat","asangkhat",NA,"false","1000[⋅]1",NA,NA,"ST267-numerals-rang1267-1.csv","KM_NK_RB"
"32208",42,"numerals-rang1267-1-onethousandandone-1","numerals-rang1267-1","Chan2019","onethousandandone",1001,"asaŋkʰat aŋkʰat","asangkhatangkhat",NA,"false","1000[⋅]1[+]1",NA,NA,"ST267-numerals-rang1267-1.csv","KM_NK_RB"
"32209",43,"numerals-rang1267-1-twothousand-1","numerals-rang1267-1","Chan2019","twothousand",2000,"asaŋanni","asanganni",NA,"false","1000[⋅]2",NA,NA,"ST267-numerals-rang1267-1.csv","KM_NK_RB"
"32210",44,"numerals-rang1267-1-tenthousand-1","numerals-rang1267-1","Chan2019","tenthousand",10000,"asaŋsōm","asangsom",NA,"false","1000[⋅]10",NA,NA,"ST267-numerals-rang1267-1.csv","KM_NK_RB"
"32211",1,"numerals-saka1283-1-one-1","numerals-saka1283-1","Chan2019","one",1,"əŋkʰɑt","angkhat",NA,"false","{?}1",NA,NA,"ST268-numerals-saka1283-1.csv","KM_NK_RB"
"32212",2,"numerals-saka1283-1-two-1","numerals-saka1283-1","Chan2019","two",2,"ənŋɪk","anngik",NA,"false","{?}2",NA,NA,"ST268-numerals-saka1283-1.csv","KM_NK_RB"
"32213",3,"numerals-saka1283-1-three-1","numerals-saka1283-1","Chan2019","three",3,"əntʰʊm","anthum",NA,"false","{?}3",NA,NA,"ST268-numerals-saka1283-1.csv","KM_NK_RB"
"32214",4,"numerals-saka1283-1-four-1","numerals-saka1283-1","Chan2019","four",4,"məllɪ","malli",NA,"false","4",NA,NA,"ST268-numerals-saka1283-1.csv","KM_NK_RB"
"32215",5,"numerals-saka1283-1-five-1","numerals-saka1283-1","Chan2019","five",5,"ɾəŋɑ","ranga",NA,"false","5",NA,NA,"ST268-numerals-saka1283-1.csv","KM_NK_RB"
"32216",6,"numerals-saka1283-1-six-1","numerals-saka1283-1","Chan2019","six",6,"ərɔʔ","aro",NA,"false","6",NA,NA,"ST268-numerals-saka1283-1.csv","KM_NK_RB"
"32217",7,"numerals-saka1283-1-seven-1","numerals-saka1283-1","Chan2019","seven",7,"səɾɪ","sari",NA,"false","7",NA,NA,"ST268-numerals-saka1283-1.csv","KM_NK_RB"
"32218",8,"numerals-saka1283-1-eight-1","numerals-saka1283-1","Chan2019","eight",8,"əɾɪjət","arijat",NA,"false","8",NA,NA,"ST268-numerals-saka1283-1.csv","KM_NK_RB"
"32219",9,"numerals-saka1283-1-nine-1","numerals-saka1283-1","Chan2019","nine",9,"ɔkɔ̯","oko",NA,"false","9",NA,NA,"ST268-numerals-saka1283-1.csv","KM_NK_RB"
"32220",10,"numerals-saka1283-1-ten-1","numerals-saka1283-1","Chan2019","ten",10,"sɔm","som",NA,"false","10",NA,NA,"ST268-numerals-saka1283-1.csv","KM_NK_RB"
"32221",11,"numerals-saka1283-1-eleven-1","numerals-saka1283-1","Chan2019","eleven",11,"sɔmleɪkʰɑt","somleikhat",NA,"false","10+{+}1",NA,NA,"ST268-numerals-saka1283-1.csv","KM_NK_RB"
"32222",12,"numerals-saka1283-1-twelve-1","numerals-saka1283-1","Chan2019","twelve",12,"sɔmleɪnɪk","somleinik",NA,"false","10+{+}2",NA,NA,"ST268-numerals-saka1283-1.csv","KM_NK_RB"
"32223",13,"numerals-saka1283-1-thirteen-1","numerals-saka1283-1","Chan2019","thirteen",13,"sɔmleɪtʰʊm","somleithum",NA,"false","10+{+}3",NA,NA,"ST268-numerals-saka1283-1.csv","KM_NK_RB"
"32224",14,"numerals-saka1283-1-fourteen-1","numerals-saka1283-1","Chan2019","fourteen",14,"sɔmleɪməllɪ","somleimalli",NA,"false","10+{+}4",NA,NA,"ST268-numerals-saka1283-1.csv","KM_NK_RB"
"32225",15,"numerals-saka1283-1-fifteen-1","numerals-saka1283-1","Chan2019","fifteen",15,"sɔmleɪɾəŋɑ","somleiranga",NA,"false","10+{+}5",NA,NA,"ST268-numerals-saka1283-1.csv","KM_NK_RB"
"32226",16,"numerals-saka1283-1-sixteen-1","numerals-saka1283-1","Chan2019","sixteen",16,"sɔmleɪrɔʔ","somleiro",NA,"false","10+{+}6",NA,NA,"ST268-numerals-saka1283-1.csv","KM_NK_RB"
"32227",17,"numerals-saka1283-1-seventeen-1","numerals-saka1283-1","Chan2019","seventeen",17,"sɔmleɪsəɾɪ","somleisari",NA,"false","10+{+}7",NA,NA,"ST268-numerals-saka1283-1.csv","KM_NK_RB"
"32228",18,"numerals-saka1283-1-eighteen-1","numerals-saka1283-1","Chan2019","eighteen",18,"sɔmleɪɾɪjət","somleirijat",NA,"false","10+{+}8",NA,NA,"ST268-numerals-saka1283-1.csv","KM_NK_RB"
"32229",19,"numerals-saka1283-1-nineteen-1","numerals-saka1283-1","Chan2019","nineteen",19,"sɔmleɪkɔ","somleiko",NA,"false","10+{+}9",NA,NA,"ST268-numerals-saka1283-1.csv","KM_NK_RB"
"32230",20,"numerals-saka1283-1-twenty-1","numerals-saka1283-1","Chan2019","twenty",20,"sɔmnɪk","somnik",NA,"false","10⋅2",NA,NA,"ST268-numerals-saka1283-1.csv","KM_NK_RB"
"32231",21,"numerals-saka1283-1-twentyone-1","numerals-saka1283-1","Chan2019","twentyone",21,"sɔmnɪk əŋkʰɑt","somnikangkhat",NA,"false","(10⋅2)[+]{?}1",NA,NA,"ST268-numerals-saka1283-1.csv","KM_NK_RB"
"32232",22,"numerals-saka1283-1-twentytwo-1","numerals-saka1283-1","Chan2019","twentytwo",22,"sɔmnɪk ənŋɪk","somnikanngik",NA,"false","(10⋅2)[+]{?}2",NA,NA,"ST268-numerals-saka1283-1.csv","KM_NK_RB"
"32233",23,"numerals-saka1283-1-twentythree-1","numerals-saka1283-1","Chan2019","twentythree",23,"sɔmnɪk əntʰʊm","somnikanthum",NA,"false","(10⋅2)[+]{?}3",NA,NA,"ST268-numerals-saka1283-1.csv","KM_NK_RB"
"32234",24,"numerals-saka1283-1-twentyfour-1","numerals-saka1283-1","Chan2019","twentyfour",24,"sɔmnɪk məllɪ","somnikmalli",NA,"false","(10⋅2)[+]4",NA,NA,"ST268-numerals-saka1283-1.csv","KM_NK_RB"
"32235",25,"numerals-saka1283-1-twentyfive-1","numerals-saka1283-1","Chan2019","twentyfive",25,"sɔmnɪk ɾəŋɑ","somnikranga",NA,"false","(10⋅2)[+]5",NA,NA,"ST268-numerals-saka1283-1.csv","KM_NK_RB"
"32236",26,"numerals-saka1283-1-twentysix-1","numerals-saka1283-1","Chan2019","twentysix",26,"sɔmnɪk ərɔʔ","somnikaro",NA,"false","(10⋅2)[+]6",NA,NA,"ST268-numerals-saka1283-1.csv","KM_NK_RB"
"32237",27,"numerals-saka1283-1-twentyseven-1","numerals-saka1283-1","Chan2019","twentyseven",27,"sɔmnɪk səɾɪ","somniksari",NA,"false","(10⋅2)[+]7",NA,NA,"ST268-numerals-saka1283-1.csv","KM_NK_RB"
"32238",28,"numerals-saka1283-1-twentyeight-1","numerals-saka1283-1","Chan2019","twentyeight",28,"sɔmnɪk əɾɪjət","somnikarijat",NA,"false","(10⋅2)[+]8",NA,NA,"ST268-numerals-saka1283-1.csv","KM_NK_RB"
"32239",29,"numerals-saka1283-1-twentynine-1","numerals-saka1283-1","Chan2019","twentynine",29,"sɔmnɪk ɔkɔ","somnikoko",NA,"false","(10⋅2)[+]9",NA,NA,"ST268-numerals-saka1283-1.csv","KM_NK_RB"
"32240",30,"numerals-saka1283-1-thirty-1","numerals-saka1283-1","Chan2019","thirty",30,"sɔmtʰʊm","somthum",NA,"false","10⋅3",NA,NA,"ST268-numerals-saka1283-1.csv","KM_NK_RB"
"32241",31,"numerals-saka1283-1-forty-1","numerals-saka1283-1","Chan2019","forty",40,"sɔmmɔnlɪ","sommonli",NA,"false","10⋅4",NA,NA,"ST268-numerals-saka1283-1.csv","KM_NK_RB"
"32242",32,"numerals-saka1283-1-fifty-1","numerals-saka1283-1","Chan2019","fifty",50,"sɔmɾəŋɑ","somranga",NA,"false","10⋅5",NA,NA,"ST268-numerals-saka1283-1.csv","KM_NK_RB"
"32243",33,"numerals-saka1283-1-sixty-1","numerals-saka1283-1","Chan2019","sixty",60,"sɔmrɔʔ","somro",NA,"false","10⋅6",NA,NA,"ST268-numerals-saka1283-1.csv","KM_NK_RB"
