Language,Glottocode,Language_ID,Concept,Form,Gloss,Alternate_gloss,Comment_glosser,Source,Meaning,Referent_resource,comment_referent_resource,tabooed,ligature_form,ligature_meaning,ligature_type: associative link = 1; commitative link = 2; covert/abstent = ?; number doesnt need ligatures = !; leave in comment if the ligature or conjunction can be inferred ,comment_ligature,comment_ligatures,Absolute_vs_contextual,comments_enumerative,class_marker,comment_classmarkers,Agreement_host,,currency
Ewe,ewee1241,ewee1241,twenty four,blaeve vɔ ene,(10'·2)+[+]4,,,"Fiaga, 1976: 24-25",,"fingers, toes",,,bla ... vɔ,to bind ... to finish,,,,,,,,,,
Ewe,ewee1241,ewee1241,twenty five,blaeve vɔ atɔ̃,(10'·2)+[+]5,,,"Fiaga, 1976: 24-25",,"fingers, toes",,,bla ... vɔ,to bind ... to finish,,,,,,,,,,
Ewe,ewee1241,ewee1241,twenty six,blaeve vɔ ade,(10'·2)+[+]6,,,"Fiaga, 1976: 24-25",,"fingers, toes",,,bla ... vɔ,to bind ... to finish,,,,,,,,,,
Ewe,ewee1241,ewee1241,twenty seven,blaeve vɔ adre,(10'·2)+(6+1),,,"Fiaga, 1976: 24-25",,"fingers, toes",,,bla ... vɔ,to bind ... to finish,,,,,,,,,,
Ewe,ewee1241,ewee1241,twenty eight,blaeve vɔ enyi,(10'·2)+8,,,"Fiaga, 1976: 24-25",,"fingers, toes",,,bla ... vɔ,to bind ... to finish,,,,,,,,,,
Ewe,ewee1241,ewee1241,twenty nine,blaeve vɔ asieke,(10'·2)+(1-10),,,"Fiaga, 1976: 24-25",,,,,bla ... vɔ,to bind ... to finish,,,,,,,,,,
Ewe,ewee1241,ewee1241,thirty,blaetɔ̃,(10'·3),,,"Fiaga, 1976: 24-25",,,,,bla,to bind,,,,,,,,,,
Ewe,ewee1241,ewee1241,thirty one,blaetɔ̃ vɔ ɖeke,(10'·3)+1,,,"Fiaga, 1976: 24-25",,,,,bla ... vɔ,to bind ... to finish,,,,,,,,,,
Ewe,ewee1241,ewee1241,thirty two,blaetɔ̃ vɔ eve,(10'·3)+2,,,"Fiaga, 1976: 24-25",,,,,bla ... vɔ,to bind ... to finish,,,,,,,,,,
Ewe,ewee1241,ewee1241,thirty three,blaetɔ̃ vɔ etɔ̃,(10'·3)+3,,,"Fiaga, 1976: 24-25",,,,,bla ... vɔ,to bind ... to finish,,,,,,,,,,
Ewe,ewee1241,ewee1241,forty,blaene,10'·4,,,"Fiaga, 1976: 24-25",,,,,bla,to bind,,,,,,,,,,
Ewe,ewee1241,ewee1241,fifty,blaatɔ̃,10'·5,,,"Fiaga, 1976: 24-25",,,,,bla,to bind,,,,,,,,,,
Ewe,ewee1241,ewee1241,sixty,blaade,10'·6,,,"Fiaga, 1976: 24-25",,,,,bla,to bind,,,,,,,,,,
Ewe,ewee1241,ewee1241,sixty one,blaade vɔ ɖeke,10'·(6+1),,,"Fiaga, 1976: 24-25",,,,,bla ... vɔ,to bind ... to finish,,,,,,,,,,
Ewe,ewee1241,ewee1241,seventy,blaadre,10'·(6+1),,,"Fiaga, 1976: 24-25",,,,,bla,to bind,,,,,,,,,,
Ewe,ewee1241,ewee1241,eighty,blaenyi,10'·8,,,"Fiaga, 1976: 24-25",,,,,bla,to bind,,,,,,,,,,
Ewe,ewee1241,ewee1241,ninety,blaasieke,"10'·(10""-1)",,,"Fiaga, 1976: 24-25",,,,,bla ... asie,to bind ...,,,,,,,,,,
Ewe,ewee1241,ewee1241,ninety nine,blasieke vɔ asieke,"(10'·(10""-1))+(10""-1)",,"y = 10 - ellipted; x=bind, 10","Fiaga, 1976: 24-25",,,,,bla ... vɔ ... asie,to bind ... to finish ...,,,,,,,,,,
Ewe,ewee1241,ewee1241,hundred,alafa,100,,"Les centaines se forment à l’aide de alafa (100) et des unités. Elles sont reliées aux unités et aux dizaines par la conjunction: kple (et)"" DeepL translation: ""Hundreds are formed using alafa (100) and units. They are linked to units and tens by the conjunction: kple (and)""","Fiaga, 1976: 24-25",,,,,bla ... vɔ,to bind ... to finish,,,,,,,,,,
Ewe,ewee1241,ewee1241,hundred,alafa ɖeka,100·1,,,"Fiaga, 1976: 24-25",,,,,!,!,,,,,,,,,,
Ewe,ewee1241,ewee1241,hundred and one,alafa ɖeka kple ɖeka,(100·1)+1,,Les centaines se forment à l’aide de alafa (100) et des unités. Elles sont reliées aux unités et aux dizaines par la conjunction: kple (et). DeepL: Hundreds are formed using alafa (100) and units. They are linked to the units and tens by the conjunction: kple (and),"Fiaga, 1976: 24-25",,,,,kple,"and, plus",,Les centaines se forment à l’aide de alafa (100) et des unités. Elles sont reliées aux unités et aux dizaines par la conjunction: kple (et). DeepL: Hundreds are formed using alafa (100) and units. They are linked to the units and tens by the conjunction: kple (and),,,,,,,,
Ewe,ewee1241,ewee1241,hundred and two,alafa ɖeka kple eve,(100·1)+2,,,"Fiaga, 1976: 24-25",,,,,kple,"and, plus",,,,,,,,,,
Ewe,ewee1241,ewee1241,hundred and three,alafa ɖeka kple etɔ̃,(100·1)+3,,,"Fiaga, 1976: 24-25",,,,,kple,"and, plus",,,,,,,,,,
Ewe,ewee1241,ewee1241,hundred and twenty,alafa ɖeka blaeve,(100·1)+(10'·2),,,"Fiaga, 1976: 24-25",,,,,kple,"and, plus",,,,,,,,,,
Ewe,ewee1241,ewee1241,two hundred,alafa eve,100·2,,,"Fiaga, 1976: 24-25",,,,,bla,to bind,,,,,,,,,,
Ewe,ewee1241,ewee1241,three hundred,alafa atɔ̃,100·3,,,"Fiaga, 1976: 24-25",,,,,?,,,,,,,,,,,
Ewe,ewee1241,ewee1241,four hundred,alafa ene,100·4,,,"Fiaga, 1976: 24-25",,,,,?,,,,,,,,,,,
Ewe,ewee1241,ewee1241,five hundred,alafa atɔ̃,100·5,,,"Fiaga, 1976: 24-25",,,,,?,,,,,,,,,,,
Ewe,ewee1241,ewee1241,six hundred,alafa ade,100·6,,,"Fiaga, 1976: 24-25",,,,,?,,,,,,,,,,,
Ewe,ewee1241,ewee1241,seven hundred,alafa adre,100·(6+1),,,"Fiaga, 1976: 24-25",,,,,?,,,,,,,,,,,
Ewe,ewee1241,ewee1241,eight hundred,alafa enyi,100·8,,,"Fiaga, 1976: 24-25",,,,,?,,,,,,,,,,,
Ewe,ewee1241,ewee1241,nine hundred,alafa asieke,100·(y-1),,,"Fiaga, 1976: 24-25",,,,,asie,hand,,,,,,,,,,
Ewe,ewee1241,ewee1241,nine hundred and ninety nine,alafa asieke kple blasieke vɔ asieke,?,,x = bla - bind; y = ellipted 10 and asie: (100·(10-1))+(([y-1])+x·[y-1]),"Fiaga, 1976: 24-25",,,,,asie ... kple ... bla ... vɔ,hand ... and ... to bind ... to finish,,,,,,,,,,
Ewe,ewee1241,ewee1241,thousand,akpe ɖeka,1000·1,,"Les mille se forment à l’aide de: akpe (1000) et des autres nombres. ""Thousands are formed using: akpe (1000) and other numbers.""","Fiaga, 1976: 24-25",,,,,,,,,,,,,,,,
Ewe,ewee1241,ewee1241,thousand five hundred and fifty,akpe ɖeka alafa atɔ̃,(1000·1)+(100·5),,,"Fiaga, 1976: 24-25",,,,,?,,,,,,,,,,,
Ewe,ewee1241,ewee1241,two thousand,akpe ave,1000·2,,,"Fiaga, 1976: 24-25",,,,,?,,,,,,,,,,,
Ewe,ewee1241,ewee1241,three thousand,akpe etɔ̃,1000·3,,,"Fiaga, 1976: 24-25",,,,,?,,,,,,,,,,,
Ewe,ewee1241,ewee1241,five thousand,akpe atɔ̃,1000·5,,,"Fiaga, 1976: 24-25",,,,,,,,,,,,,,,,
Ewe,ewee1241,ewee1241,ten thousand,akpe ewo,1000·10,,,"Fiaga, 1976: 24-25",,,,,bla,bind,,,,,,,,,,
Ewe,ewee1241,ewee1241,twenty thousand,akpe blaeve,1000·(x·2),,"x=bind, 10","Fiaga, 1976: 24-25",,,,,bla,bind,,,,,,,,,,
Ewe,ewee1241,ewee1241,fifty thousand,akpe blatɔ̃,1000·(x·5),,,"Fiaga, 1976: 24-25",,,,,bla,bind,,,,,,,,,,
Ewe,ewee1241,ewee1241,hundred thousand,akpe alafa ɖeka,1000·(100·1),,,"Fiaga, 1976: 24-25",,,,,?,,,,,,,,,,,
Ewe,ewee1241,ewee1241,five hundred thousand,akpe alafa atɔ̃,1000·(100·5),,,"Fiaga, 1976: 24-25",,,,,?,,,,,,,,,,,
Ewe,ewee1241,ewee1241,nine hundred and ninety nine,akpe alafa asieke blasieke vɔ asieke kple alafa asieke blasieke vo asieke,?,,"NB: The eves can count in their own language up to 999999 akpe alafa asieke blasieke vo asieke kple alafa asieke blasieke vo asieke. When you add 1, that makes 1000000 that the eve call: akpe akpe. So the eve actually count up to 1000000 without borrowing any foreign language. language and they continue with: akpe akpe kple ^eka (1000001). Remarks: 1. another expression for 20 is ameyu (extremity of the man) i.e. the ten fingers and the ten thumbs. i.e. the ten fingers and the ten toes. ""NB: Les eve arrivent à compter dans leur langue jusqu’à 999999 akpe alafa asieke blasieke vo asieke kple alafa asieke blasieke vo asieke. Quand on ajoute 1, cela fait 1000000 que les eve appellent: akpe akpe. Donc les eve comptent effectivement jusqu’à 1000000 sans emprunter aucune langue étrangère et ils continuent avec : akpe akpe kple ^eka (1000001). Remarques: 1. Une autre expression pour 20 est ameyu (extrémité de l’homme) c’est à dire les dix doigts et les dix orteils.""","Fiaga, 1976: 24-25",,,,,?,,,,,,,,,,,
Ewe,ewee1241,ewee1241,million,akpe akpe,1000·1000,,"Quand on ajoute 1, cela fait 1000000 que les eve appellent: akpe akpe. Donc les eve comptent effectivement jusqu’à 1000000 sans emprunter aucune langue étrangère et ils continuent avec : akpe akpe kple ^eka (1000001).","Fiaga, 1976: 24-25",,,,,?,,,,,,,,,,,
Efutu,efut1241,efut1241,one,èkómē,1,,ikómē,Obeng2008:65-66,,,,,!,,,,,,,,,,,
Efutu,efut1241,efut1241,two,èɲɔ̄,2,,ìɲɔ̄,Obeng2008:65-66,,,,,!,,,,,,,,,,,
Efutu,efut1241,efut1241,two,ebieɲɔ,2,,,Obeng2008:65-66,,,,,!,,,,,,,,,,,
Efutu,efut1241,efut1241,three,èsā,3,,,Obeng2008:65-66,,,,,!,,,,,,,,,,,
Efutu,efut1241,efut1241,three,èbɛsa,3,,,Obeng2008:65-66,,,,,!,,,,,,,,,,,
Efutu,efut1241,efut1241,three,sǎbɔntɛ,3,,,Obeng2008:65-66,,,,,!,,,,,,,,,,,
Efutu,efut1241,efut1241,four,ànā,4,,,Obeng2008:65-66,,,,,!,,,,,,,,,,,
Efutu,efut1241,efut1241,four,ìŋã,4,,,Obeng2008:65-66,,,,,!,,,,,,,,,,,
Efutu,efut1241,efut1241,five,ènūm,5,,,Obeng2008:65-66,,,,,!,,,,,,,,,,,
Efutu,efut1241,efut1241,six,ísĩ,7,,,Obeng2008:65-66,,,,,?,,,,,,,,,,,
Efutu,efut1241,efut1241,six,ìsɛ,7,,,Obeng2008:65-66,,,,,?,,,,,,,,,,,
Efutu,efut1241,efut1241,seven,ésún,7,,,Obeng2008:65-66,,,,,?,,,,,,,,,,,
Efutu,efut1241,efut1241,seven,èsʊɔn,7,,,Obeng2008:65-66,,,,,?,,,,,,,,,,,
Efutu,efut1241,efut1241,eight,ítɕɥê:,8,,,Obeng2008:65-66,,,,,?,,,,,,,,,,,
Efutu,efut1241,efut1241,nine,àkrɔn,9,,,Obeng2008:65-66,,,,,?,,,,,,,,,,,
Efutu,efut1241,efut1241,ten,èdú,10,,,Obeng2008:65-66,,,,,?,,,,,,,,,,,
Efutu,efut1241,efut1241,eleven,èdú kòmé,10+1,,,Obeng2008:65-66,,,,,0,,,,,,,,,,,
Efutu,efut1241,efut1241,twelve,duɲɔ,10+2,,,Obeng2008:65-66,,,,,0,,,,,,,,,,,
Efutu,efut1241,efut1241,thirteen,dúsā,10+3,,,Obeng2008:65-66,,,,,0,,,,,,,,,,,
Efutu,efut1241,efut1241,fourteen,dúnā,10+4,,,Obeng2008:65-66,,,,,0,,,,,,,,,,,
Efutu,efut1241,efut1241,fifteen,èdú ènum,10+5,,,Obeng2008:65-66,,,,,0,,,,,,,,,,,
Efutu,efut1241,efut1241,sixteen,èdú sɛ̃,10+6,,,Obeng2008:65-66,,,,,0,,,,,,,,,,,
Efutu,efut1241,efut1241,seventeen,dúsɔʋ,10+7,,,Obeng2008:65-66,,,,,0,,,,,,,,,,,
Efutu,efut1241,efut1241,eighty,dutɕe,10+8,,,Obeng2008:65-66,,,,,0,,,,,,,,,,,
Efutu,efut1241,efut1241,nineteen,dúàkrʊn,10+9,,,Obeng2008:65-66,,,,,0,,,,,,,,,,,
Efutu,efut1241,efut1241,twenty,èdúo:nú,10·2,,,Obeng2008:65-66,,,,,0,,,,,,,,,,,
Efutu,efut1241,efut1241,hundred,àlàfá,100,,,Obeng2008:65-66,,,,,0,,,,,,,,,,,
Efutu,efut1241,efut1241,two hundred,àlàfá èɲɥɔ́,100·2,,,Obeng2008:65-66,,,,,0,,,,,,,,,,,
Efutu,efut1241,efut1241,thousand,ápé kòmé,1000·1,,,Obeng2008:65-66,,,,,0,,,,,,,,,,,
Efutu,efut1241,efut1241,two thousand,ápé ɲɲwɔɔ,1000·2,,,Obeng2008:65-66,,,,,?,,,,,,,,,,,
Dompo,domp1238,domp1238,one,kòó,1,,,pc; Manu-Barfo2019,,,,,!,,,,,,,,,,,
Dompo,domp1238,domp1238,two,nyɔ̃̀ɔ̃́,2,,,pc; Manu-Barfo2019,,,,,!,,,,,,,,,,,
Dompo,domp1238,domp1238,three,sá,3,,,pc; Manu-Barfo2019,,,,,!,,,,,,,,,,,
Dompo,domp1238,domp1238,four,nàí,4,,,pc; Manu-Barfo2019,,,,,!,,,,,,,,,,,
Dompo,domp1238,domp1238,four,nám,4,,,pc; Manu-Barfo2019,,,,,!,,,,,,,,,,,
Dompo,domp1238,domp1238,five,nùí,5,,,pc; Manu-Barfo2019,,,,,!,,,,,,,,,,,
Dompo,domp1238,domp1238,five,nùm,5,,,pc; Manu-Barfo2019,,,,,!,,,,,,,,,,,
Dompo,domp1238,domp1238,six,shìɛ́,6,,,pc; Manu-Barfo2019,,,,,?,,,,,,,,,,,
Dompo,domp1238,domp1238,seven,sɔ̃̀nɔ̃́,7,,,pc; Manu-Barfo2019,,,,,?,,,,,,,,,,,
Dompo,domp1238,domp1238,eight,brùwɛ̀,8,,,pc; Manu-Barfo2019,,,,,?,,,,,,,,,,,
Dompo,domp1238,domp1238,nine,kpã́nú,9,,,pc; Manu-Barfo2019,,,,,?,,,,,,,,,,,
Dompo,domp1238,domp1238,ten,krí,10,,,pc; Manu-Barfo2019,,,,,0,,,,,,,,,,,
Dompo,domp1238,domp1238,eleven,krí kó,10+1,,,pc; Manu-Barfo2019,,,,,0,,,,,,,,,,,
Dompo,domp1238,domp1238,twelve,krí  nyɔ̃̀,10+2,,,pc; Manu-Barfo2019,,,,,0,,,,,,,,,,,
Dompo,domp1238,domp1238,thirteen,krí sá,10+3,,,pc; Manu-Barfo2019,,,,,0,,,,,,,,,,,
Dompo,domp1238,domp1238,fourteen,krí nàí,10+4,,,pc; Manu-Barfo2019,,,,,0,,,,,,,,,,,
Dompo,domp1238,domp1238,fourteen,krí nám,10+4,,,pc; Manu-Barfo2019,,,,,0,,,,,,,,,,,
Dompo,domp1238,domp1238,fifteen,krí nùí,10+5,,,pc; Manu-Barfo2019,,,,,0,,,,,,,,,,,
Dompo,domp1238,domp1238,fifteen,nùm,10+5,,,pc; Manu-Barfo2019,,,,,0,,,,,,,,,,,
Dompo,domp1238,domp1238,sixteen,krí shìɛ́,10+6,,,pc; Manu-Barfo2019,,,,,0,,,,,,,,,,,
Dompo,domp1238,domp1238,seventeen,krí  sɔ̃̀nɔ̃́,10+7,,,pc; Manu-Barfo2019,,,,,0,,,,,,,,,,,
Dompo,domp1238,domp1238,eighteen,krí brùwɛ̀,10+8,,,pc; Manu-Barfo2019,,,,,0,,,,,,,,,,,
Dompo,domp1238,domp1238,nineteen,krí kpã́nú,10+9,,,pc; Manu-Barfo2019,,,,,0,,,,,,,,,,,
Dompo,domp1238,domp1238,twenty,dìɔ̀,10·2,,,pc; Manu-Barfo2019,,,,,0,,,,,,,,,,,
Dompo,domp1238,domp1238,twenty one,dìɔ̀ nɛ́ kòólè,20+1,,,pc; Manu-Barfo2019,,,,,nɛ́,,,,,,,,,,,
Dompo,domp1238,domp1238,twenty two,dìɔ̀ nɛ́ nyɔ̃̀,20+2,,,pc; Manu-Barfo2019,,,,,nɛ́,,,,,,,,,,,
Dompo,domp1238,domp1238,twenty three,dìɔ̀ nɛ́ sá,20+3,,,pc; Manu-Barfo2019,,,,,nɛ́,,,,,,,,,,,
Dompo,domp1238,domp1238,twenty four,dìɔ̀ nɛ́ nàí,20+4,,,pc; Manu-Barfo2019,,,,,nɛ́,,,,,,,,,,,
Dompo,domp1238,domp1238,twenty five,dìɔ̀ nɛ́ nùí,20+5,,,pc; Manu-Barfo2019,,,,,nɛ́,,,,,,,,,,,
Dompo,domp1238,domp1238,twenty six,dìɔ̀ nɛ́ shìɛ́,20+6,,,pc; Manu-Barfo2019,,,,,nɛ́,,,,,,,,,,,
Dompo,domp1238,domp1238,twenty seven,dìɔ̀ nɛ́ sɔ̃̀nɔ̃́,20+7,,,pc; Manu-Barfo2019,,,,,nɛ́,,,,,,,,,,,
Dompo,domp1238,domp1238,twenty eight,dìɔ̀ nɛ́ brùwɛ̀,20+8,,,pc; Manu-Barfo2019,,,,,nɛ́,,,,,,,,,,,
Dompo,domp1238,domp1238,twenty nine,dìɔ̀ nɛ́ kpã́nú,20+9,,,pc; Manu-Barfo2019,,,,,nɛ́,,,,,,,,,,,
Dompo,domp1238,domp1238,thirty,dìɔ̀̃ nɛ́ krí,20+10,,,pc; Manu-Barfo2019,,,,,nɛ́,,,,,,,,,,,
Dompo,domp1238,domp1238,thirty one,dìɔ̀̃ nɛ́ krí kó,20+10+1,,,pc; Manu-Barfo2019,,,,,nɛ́,,,,,,,,,,,
Dompo,domp1238,domp1238,forty,dìɔ̀̃ nyɔ̃́,20·2,,,pc; Manu-Barfo2019,,,,,0,,,,,,,,,,,
Dompo,domp1238,domp1238,fifty,dìɔ̃́ nyɔ̃́ nɛ́ krí,(10·2)+10,,,pc; Manu-Barfo2019,,,,,nɛ́,,,,,,,,,,,
Dompo,domp1238,domp1238,sixty,dìɔ̃́ sá,20·3,,,pc; Manu-Barfo2019,,,,,0,,,,,,,,,,,
Dompo,domp1238,domp1238,seventy,dìɔ̃́ sá nɛ́ krí,(20·3)+10,,,pc; Manu-Barfo2019,,,,,nɛ́,,,,,,,,,,,
Dompo,domp1238,domp1238,eighty,dìɔ̃̀ nám,20·4,,,pc; Manu-Barfo2019,,,,,0,,,,,,,,,,,
Dompo,domp1238,domp1238,ninety,dìɔ̃̀ nám nɛ́ krí,(20·4)+10,,,pc; Manu-Barfo2019,,,,,nɛ́,,,The conjunction nɛ̀ ‘and’ is used to link two noun phrases in Dompo. The conjunction is further used to indicate the addition of elements in the phrase. The following exemplify this p.100,,,,,,,,
Dompo,domp1238,domp1238,hundred,làfà kòólè,100+1,,,pc; Manu-Barfo2019,,,,,0,,,,,,,,,,,
Dompo,domp1238,domp1238,thousand,kàgbè kòólè,1000+1,,he speakers noted that they did not have a name for the number one million in Dompo because it was too huge an amount to be counted or for anyone to have.,pc; Manu-Barfo2019,,,,,kà,,,,,,,,,,,
Chumburung,chum1261,chum1261,one,kɔ́,1,,,Hansford1990:171-172,,,,,!,,,,,,,,,,,
Chumburung,chum1261,chum1261,one,ka-kó,1,,,Hansford1990:171-172,,,,,!,,,,,,,,,,,
Chumburung,chum1261,chum1261,two,é̲-nyɔ́,2,,,Hansford1990:171-172,,,,,!,,,,,,,,,,,
Chumburung,chum1261,chum1261,three,é-sá,3,,,Hansford1990:171-172,,,,,!,,,,,,,,,,,
Chumburung,chum1261,chum1261,four,é-ná,4,,,Hansford1990:171-172,,,,,!,,,,,,,,,,,
Chumburung,chum1261,chum1261,five,é-núú,5,,,Hansford1990:171-172,,,,,!,,,,,,,,,,,
Chumburung,chum1261,chum1261,six,ì-síyé,6,,,Hansford1990:171-172,,,,,?,,,,,,,,,,,
Chumburung,chum1261,chum1261,seven,ì-súnóó,7,,5+2?,Hansford1990:171-172,,,,,?,,,,,,,,,,,
Chumburung,chum1261,chum1261,eight,ì-bùrùwá,8,,,Hansford1990:171-172,,,,,?,,,,,,,,,,,
Chumburung,chum1261,chum1261,nine,é̲-kpánɔ́ɔ́,9,,,Hansford1990:171-172,,,,,?,,,,,,,,,,,
Chumburung,chum1261,chum1261,ten,kú-dú,10,,,Hansford1990:171-172,,,,,ku?,,,,,,,,,,,
Chumburung,chum1261,chum1261,eleven,kúdú ka-kó,10+1,,,Hansford1990:171-172,,,,,ka,,,,,,,,,,,
Chumburung,chum1261,chum1261,twelve,kúdú á-nyɔ́,10+2,,,Hansford1990:171-172,,,,,á?,,,,,,,,,,,
Chumburung,chum1261,chum1261,thirteen,kúdú á-sà,10+3,,,Hansford1990:171-172,,,,,á?,,,,,,,,,,,
Chumburung,chum1261,chum1261,fourteen,kúdú á-nà,10+4,,,Hansford1990:171-172,,,,,á?,,,,,,,,,,,
Chumburung,chum1261,chum1261,fifteen,kúdú á-nùù,10+5,,,Hansford1990:171-172,,,,,á?,,,,,,,,,,,
Chumburung,chum1261,chum1261,twenty,à-dú nyɔ́,10·2,,,Hansford1990:171-172,,,,,á?,,,,,,,,,,,
Chumburung,chum1261,chum1261,twenty one,àdúnyɔ́ ná kà-kó,(10·2)+1,,,Hansford1990:171-172,,,,,ná kà,,,,,,,,,,,
Chumburung,chum1261,chum1261,twenty two,àdúnyɔ́ ná nyɔ́,(10·2)+2,,,Hansford1990:171-172,,,,,ná,,,,,,,,,,,
Chumburung,chum1261,chum1261,thirty,à-dú sá,10·3,,,Hansford1990:171-172,,,,,0,,,,,,,,,,,
Chumburung,chum1261,chum1261,forty,à-dú ná,10·4,,,Hansford1990:171-172,,,,,0,,,,,,,,,,,
Chumburung,chum1261,chum1261,fifty,à-dú núú,10·5,,,Hansford1990:171-172,,,,,0,,,,,,,,,,,
Chumburung,chum1261,chum1261,sixty,à-dú síyé,10·6,,,Hansford1990:171-172,,,,,0,,,,,,,,,,,
Chumburung,chum1261,chum1261,seventy,à-dú súnóó,10·7,,7,Hansford1990:171-172,,,,,0,,,,,,,,,,,
Chumburung,chum1261,chum1261,eighty,à-dú bùrùwá,10·8,,,Hansford1990:171-172,,,,,0,,,,,,,,,,,
Chumburung,chum1261,chum1261,ninety,à-dú kpánɔ́ɔ́,10·9,,,Hansford1990:171-172,,,,,0,,,,,,,,,,,
Chumburung,chum1261,chum1261,hundred,ké-làfá,100,,,Hansford1990:171-172,,,,,ké?,,,,,,,,,,,
Chumburung,chum1261,chum1261,hundred,ké-ràfá,100',,,Hansford1990:171-172,,,,,ká?,,,,,,,,,,,
Chumburung,chum1261,chum1261,thousand,ká-kpé̲ŋ,1000,,,Hansford1990:171-172,,,,,ká?,,,,,,,,,,,
Chumburung,chum1261,chum1261,million,ká-kpé̲ŋ kɛ̀ɛ̀,1000·1000',,,Hansford1990:171-172,,,,,ká?,,,,,,,,,,,
Cherepon,cher1271,cher1271,one,ikɔ́,1,,,Painter1967,,,,,!,,,,,,,,,,,
Cherepon,cher1271,cher1271,two,nyɔ́,2,,,Painter1967,,,,,!,,,,,,,,,,,
Cherepon,cher1271,cher1271,three,sa,3,,,Painter1967,,,,,!,,,,,,,,,,,
Cherepon,cher1271,cher1271,four,nɛ̀,4,,,Painter1967,,,,,!,,,,,,,,,,,
Cherepon,cher1271,cher1271,five,ní,5,,,Painter1967,,,,,!,,,,,,,,,,,
Cherepon,cher1271,cher1271,six,siɛ,6,,,Painter1967,,,,,?,,,,,,,,,,,
Cherepon,cher1271,cher1271,seven,sónɔ́,7,,,Painter1967,,,,,?,,,,,,,,,,,
Cherepon,cher1271,cher1271,eight,twí,8,,,Painter1967,,,,,?,,,,,,,,,,,
Cherepon,cher1271,cher1271,nine,kpónɔ̀,9,,,Painter1967,,,,,?,,,,,,,,,,,
Cherepon,cher1271,cher1271,ten,ídu,10,,,Painter1967,,,,,?,,,,,,,,,,,
Cherepon,cher1271,cher1271,eleven,iduakò,10+1,,,Painter1967,,,,,0,,,,,,,,,,,
Cherepon,cher1271,cher1271,twelve,idunyɔ,10+2,,,Painter1967,,,,,0,,,,,,,,,,,
Cherepon,cher1271,cher1271,thirteen,idusa,10+3,,,Painter1967,,,,,0,,,,,,,,,,,
Cherepon,cher1271,cher1271,fourteen,idunɛ,10+4,,,Painter1967,,,,,0,,,,,,,,,,,
Cherepon,cher1271,cher1271,fifteen,iduni,10+5,,,Painter1967,,,,,0,,,,,,,,,,,
Cherepon,cher1271,cher1271,sixteen,idusie,10+6,,,Painter1967,,,,,0,,,,,,,,,,,
Cherepon,cher1271,cher1271,seventeen,idusuno,10+7,,,Painter1967,,,,,0,,,,,,,,,,,
Cherepon,cher1271,cher1271,eighteen,idutwi,10+8,,,Painter1967,,,,,0,,,,,,,,,,,
Cherepon,cher1271,cher1271,nineteen,idukpɔnɔ,10+9,,,Painter1967,,,,,0,,,,,,,,,,,
Cherepon,cher1271,cher1271,twenty,oduonyɔ,10·2,,,Painter1967,,,,,0,,,,,,,,,,,
Cherepon,cher1271,cher1271,twenty one,oduonyɔ ako,(10·2)+1,,,Painter1967,,,,,0,,,,,,,,,,,
Cherepon,cher1271,cher1271,thirty,eduesa,10·3,,,Painter1967,,,,,0,,,,,,,,,,,
Cherepon,cher1271,cher1271,thirty one,eduesa ako,(10·3)+1,,,Painter1967,,,,,0,,,,,,,,,,,
Cherepon,cher1271,cher1271,forty,eduenɛ,10·4,,,Painter1967,,,,,0,,,,,,,,,,,
Cherepon,cher1271,cher1271,forty one,eduenɛ ako,(10·4)+1,,,Painter1967,,,,,0,,,,,,,,,,,
Cherepon,cher1271,cher1271,fifty,edueni,10·5,,,Painter1967,,,,,0,,,,,,,,,,,
Cherepon,cher1271,cher1271,fifty one,edueni ako,(10·5)+1,,,Painter1967,,,,,0,,,,,,,,,,,
Cherepon,cher1271,cher1271,hundred and sixty,ɔlɔfɛ ako,100·1,,,Painter1967,,,,,0,,,,,,,,,,,
Baule,baou1238,baou1238,one,kɔ̄,1,,,TIMYAN1977:126,,,,,!,,,,,,,,,,,
Baule,baou1238,baou1238,two,nɲɔ̄,2,,,TIMYAN1977:126,,,,,!,,,,,,,,,,,
Baule,baou1238,baou1238,three,nsɑ̃,3,,,TIMYAN1977:126,,,,,!,,,,,,,,,,,
Baule,baou1238,baou1238,four,nnɑ̃,4,,,TIMYAN1977:126,,,,,!,,,,,,,,,,,
Baule,baou1238,baou1238,five,nnù,5,,,TIMYAN1977:126,,,,,!,,,,,,,,,,,
Baule,baou1238,baou1238,six,nsjɛ̃́,6,,,TIMYAN1977:126,,,,,?,,,,,,,,,,,
Baule,baou1238,baou1238,seven,nso,7,,,TIMYAN1977:126,,,,,?,,,,,,,,,,,
Baule,baou1238,baou1238,eight,mūtwɛ,8,,,TIMYAN1977:126,,,,,?,,,,,,,,,,,
Baule,baou1238,baou1238,nine,ngwlɑ̃,9,,,TIMYAN1977:126,,,,,?,,,,,,,,,,,
Baule,baou1238,baou1238,ten,blu,10,,,TIMYAN1977:126,,,,,?,,,,,,,,,,,
Baule,baou1238,baou1238,eleven,blu ni kɔ̄,10+1,,,TIMYAN1977:126,,,,,ni,,,,,,,,,,,
Baule,baou1238,baou1238,seventeen,blu ni nso,10+7,,,TIMYAN1977:126,,,,,ni,,,,,,,,,,,
Baule,baou1238,baou1238,twenty,ablɑ̃ù,10·2,,,TIMYAN1977:126,,,,,0,,,,,,,,,,,
