"","ID","Language_ID","Source","Parameter_ID","NumberValue","Value","Form","Comment_contributor","Loan","Gloss","Comment_glosser","Alternate_gloss","FileName","Glosser"
"876","numerals-kale1246-1-sixty-1","numerals-kale1246-1","Chan2019","sixty","60","táman-wáːkík lâ","tamanwakikla",NA,"FALSE","10·(5+1)",NA,NA,"kale1246.csv","EAT"
"877","numerals-kale1246-1-seventy-1","numerals-kale1246-1","Chan2019","seventy","70","táman-wáːkík tísap","tamanwakiktisap",NA,"FALSE","10·(5+2)",NA,NA,"kale1246.csv","EAT"
"878","numerals-kale1246-1-eighty-1","numerals-kale1246-1","Chan2019","eighty","80","táman-wáːkík sisíːt","tamanwakiksisit",NA,"FALSE","10·(5+3)",NA,NA,"kale1246.csv","EAT"
"879","numerals-kale1246-1-ninety-1","numerals-kale1246-1","Chan2019","ninety","90","táman-wáːkík sókôːl","tamanwakiksokol",NA,"FALSE","10·(5+4)",NA,NA,"kale1246.csv","EAT"
"880","numerals-kale1246-1-hundred-1","numerals-kale1246-1","Chan2019","hundred","100","pákal","pakal",NA,"FALSE","100",NA,NA,"kale1246.csv","EAT"
"881","numerals-kale1246-1-twohundred-1","numerals-kale1246-1","Chan2019","twohundred","200","pákal áɛ̂.ŋ","pakalaeng",NA,"FALSE","100·2",NA,NA,"kale1246.csv","EAT"
"882","numerals-kale1246-1-thousand-1","numerals-kale1246-1","Chan2019","thousand","1000","élêpu","elepu","( < Swahili ' elfu')","TRUE","1000",NA,NA,"kale1246.csv","EAT"
"883","numerals-kale1246-1-twothousand-1","numerals-kale1246-1","Chan2019","twothousand","2000","élêpu áɛ̂.ŋ","elepuaeng",NA,"FALSE","1000·2",NA,NA,"kale1246.csv","EAT"
"884","numerals-mang1394-1-one-1","numerals-mang1394-1","Chan2019","one","1","kana","kana",NA,"FALSE","1",NA,NA,"mang1394.csv","EAT"
"885","numerals-mang1394-1-two-1","numerals-mang1394-1","Chan2019","two","2","sóóndrwé","soondrwe",NA,"FALSE","2",NA,NA,"mang1394.csv","EAT"
"886","numerals-mang1394-1-two-2","numerals-mang1394-1","Chan2019","two","2","sóóndrú","soondru",NA,"FALSE","2'",NA,NA,"mang1394.csv","EAT"
"887","numerals-mang1394-1-three-1","numerals-mang1394-1","Chan2019","three","3","sɔ́ta","sota",NA,"FALSE","3",NA,NA,"mang1394.csv","EAT"
"888","numerals-mang1394-1-four-1","numerals-mang1394-1","Chan2019","four","4","sɔ́sʉa","sosua",NA,"FALSE","4",NA,NA,"mang1394.csv","EAT"
"889","numerals-mang1394-1-five-1","numerals-mang1394-1","Chan2019","five","5","tɔ́zɛrɛna","tozerena",NA,"FALSE","5",NA,NA,"mang1394.csv","EAT"
"890","numerals-mang1394-1-five-2","numerals-mang1394-1","Chan2019","five","5","sɔ́zɛrɛna","sozerena",NA,"FALSE","5’",NA,NA,"mang1394.csv","EAT"
"891","numerals-mang1394-1-six-1","numerals-mang1394-1","Chan2019","six","6","tɛ́nɡwɛkana","tengwekana",NA,"FALSE","5""+1",NA,NA,"mang1394.csv","EAT"
"892","numerals-mang1394-1-six-2","numerals-mang1394-1","Chan2019","six","6","ɛ́tɛana","eteana",NA,"FALSE","6",NA,NA,"mang1394.csv","EAT"
"893","numerals-mang1394-1-seven-1","numerals-mang1394-1","Chan2019","seven","7","tónórwe","tonorwe",NA,"FALSE","5""'+2",NA,NA,"mang1394.csv","EAT"
"894","numerals-mang1394-1-seven-2","numerals-mang1394-1","Chan2019","seven","7","tónóru","tonoru",NA,"FALSE","5""'+2'",NA,NA,"mang1394.csv","EAT"
"895","numerals-mang1394-1-eight-1","numerals-mang1394-1","Chan2019","eight","8","bɔɡɨna","bogina",NA,"FALSE","8",NA,NA,"mang1394.csv","EAT"
"896","numerals-mang1394-1-nine-1","numerals-mang1394-1","Chan2019","nine","9","téndeléɡí","tendelegi",NA,"FALSE","9",NA,NA,"mang1394.csv","EAT"
"897","numerals-mang1394-1-ten-1","numerals-mang1394-1","Chan2019","ten","10","tɛ́ɛ́vhɛ́","teevhe",NA,"FALSE","10",NA,NA,"mang1394.csv","EAT"
"898","numerals-mang1394-1-eleven-1","numerals-mang1394-1","Chan2019","eleven","11","tɛ́ɛ́vhɛ (án)eɡí kana","teevheanegikana",NA,"FALSE","10+{LIG}1",NA,NA,"mang1394.csv","EAT"
"899","numerals-mang1394-1-twelve-1","numerals-mang1394-1","Chan2019","twelve","12","tɛ́ɛ́vhɛ (án)eɡí sóóndrwé","teevheanegisoondrwe",NA,"FALSE","10+{LIG}2",NA,NA,"mang1394.csv","EAT"
"900","numerals-mang1394-1-thirteen-1","numerals-mang1394-1","Chan2019","thirteen","13","tɛ́ɛ́vhɛ (án)eɡí sɔ́ta","teevheanegisota",NA,"FALSE","10+{LIG}3",NA,NA,"mang1394.csv","EAT"
"901","numerals-mang1394-1-fourteen-1","numerals-mang1394-1","Chan2019","fourteen","14","tɛ́ɛ́vhɛ (án)eɡí sɔ́sʉa","teevheanegisosua",NA,"FALSE","10+{LIG}4",NA,NA,"mang1394.csv","EAT"
"902","numerals-mang1394-1-fifteen-1","numerals-mang1394-1","Chan2019","fifteen","15","tɛ́ɛ́vhɛ (án)eɡí tɔ́zɛrɛna","teevheanegitozerena",NA,"FALSE","10+{LIG}5",NA,NA,"mang1394.csv","EAT"
"903","numerals-mang1394-1-sixteen-1","numerals-mang1394-1","Chan2019","sixteen","16","tɛ́ɛ́vhɛ (án)eɡí tɛ́nɡwɛkana","teevheanegitengwekana",NA,"FALSE","10+{LIG}5""+1",NA,NA,"mang1394.csv","EAT"
"904","numerals-mang1394-1-seventeen-1","numerals-mang1394-1","Chan2019","seventeen","17","tɛ́ɛ́vhɛ (án)eɡí tónórwe","teevheanegitonorwe",NA,"FALSE","10+{LIG}5'""+2",NA,NA,"mang1394.csv","EAT"
"905","numerals-mang1394-1-eighteen-1","numerals-mang1394-1","Chan2019","eighteen","18","tɛ́ɛ́vhɛ (án)eɡí bɔɡɨna","teevheanegibogina",NA,"FALSE","10+{LIG}8",NA,NA,"mang1394.csv","EAT"
"906","numerals-mang1394-1-nineteen-1","numerals-mang1394-1","Chan2019","nineteen","19","tɛ́ɛ́vhɛ (án)eɡí téndeléɡí","teevheanegitendelegi",NA,"FALSE","10+{LIG}9",NA,NA,"mang1394.csv","EAT"
"907","numerals-mang1394-1-twenty-1","numerals-mang1394-1","Chan2019","twenty","20","ɛtɛ́ɛ́vhɛ sóóndrwé","eteevhesoondrwe",NA,"FALSE","10·2",NA,NA,"mang1394.csv","EAT"
"908","numerals-mang1394-1-twentyone-1","numerals-mang1394-1","Chan2019","twentyone","21","ɛtɛ́ɛ́vhɛ sóóndrwé (án)eɡí kana","eteevhesoondrweanegikana",NA,"FALSE","(10·2)+{LIG}1",NA,NA,"mang1394.csv","EAT"
"909","numerals-mang1394-1-twentytwo-1","numerals-mang1394-1","Chan2019","twentytwo","22","ɛtɛ́ɛ́vhɛ sóóndrwé (án)eɡí sóóndrwé","eteevhesoondrweanegisoondrwe",NA,"FALSE","(10·2)+{LIG}2",NA,NA,"mang1394.csv","EAT"
"910","numerals-mang1394-1-twentythree-1","numerals-mang1394-1","Chan2019","twentythree","23","ɛtɛ́ɛ́vhɛ sóóndrwé (án)eɡí sɔ́ta","eteevhesoondrweanegisota",NA,"FALSE","(10·2)+{LIG}3",NA,NA,"mang1394.csv","EAT"
"911","numerals-mang1394-1-twentyfour-1","numerals-mang1394-1","Chan2019","twentyfour","24","ɛtɛ́ɛ́vhɛ sóóndrwé (án)eɡí sɔ́sʉa","eteevhesoondrweanegisosua",NA,"FALSE","(10·2)+{LIG}4",NA,NA,"mang1394.csv","EAT"
"912","numerals-mang1394-1-twentyfive-1","numerals-mang1394-1","Chan2019","twentyfive","25","ɛtɛ́ɛ́vhɛ sóóndrwé (án)eɡí tɔ́zɛrɛna","eteevhesoondrweanegitozerena",NA,"FALSE","(10·2)+{LIG}5",NA,NA,"mang1394.csv","EAT"
"913","numerals-mang1394-1-twentysix-1","numerals-mang1394-1","Chan2019","twentysix","26","ɛtɛ́ɛ́vhɛ sóóndrwé (án)eɡí tɛ́nɡwɛkana","eteevhesoondrweanegitengwekana",NA,"FALSE","(10·2)+{LIG}5”+1",NA,NA,"mang1394.csv","EAT"
"914","numerals-mang1394-1-twentyseven-1","numerals-mang1394-1","Chan2019","twentyseven","27","ɛtɛ́ɛ́vhɛ sóóndrwé (án)eɡí tónórwe","eteevhesoondrweanegitonorwe",NA,"FALSE","(10·2)+{LIG}5”'+2'",NA,NA,"mang1394.csv","EAT"
"915","numerals-mang1394-1-twentyeight-1","numerals-mang1394-1","Chan2019","twentyeight","28","ɛtɛ́ɛ́vhɛ sóóndrwé (án)eɡí bɔɡɨna","eteevhesoondrweanegibogina",NA,"FALSE","(10·2)+{LIG}8",NA,NA,"mang1394.csv","EAT"
"916","numerals-mang1394-1-twentynine-1","numerals-mang1394-1","Chan2019","twentynine","29","ɛtɛ́ɛ́vhɛ sóóndrwé (án)eɡí téndeléɡí","eteevhesoondrweanegitendelegi",NA,"FALSE","(10·2)+{LIG}9",NA,NA,"mang1394.csv","EAT"
"917","numerals-mang1394-1-thirty-1","numerals-mang1394-1","Chan2019","thirty","30","ɛtɛ́ɛ́vhɛ sɔ́ta","eteevhesota",NA,"FALSE","10·3",NA,NA,"mang1394.csv","EAT"
"918","numerals-mang1394-1-forty-1","numerals-mang1394-1","Chan2019","forty","40","ɛtɛ́ɛ́vhɛ sɔ́sʉa","eteevhesosua",NA,"FALSE","10·4",NA,NA,"mang1394.csv","EAT"
"919","numerals-mang1394-1-fifty-1","numerals-mang1394-1","Chan2019","fifty","50","ɛtɛ́ɛ́vhɛ tɔ́zɛrɛna","eteevhetozerena",NA,"FALSE","10·5",NA,NA,"mang1394.csv","EAT"
"920","numerals-mang1394-1-sixty-1","numerals-mang1394-1","Chan2019","sixty","60","ɛtɛ́ɛ́vhɛ tɛ́nɡwɛkana","eteevhetengwekana",NA,"FALSE","10·(5’+1)",NA,NA,"mang1394.csv","EAT"
"921","numerals-mang1394-1-seventy-1","numerals-mang1394-1","Chan2019","seventy","70","ɛtɛ́ɛ́vhɛ tónórwe","eteevhetonorwe",NA,"FALSE","10·(5""’+2)",NA,NA,"mang1394.csv","EAT"
"922","numerals-mang1394-1-eighty-1","numerals-mang1394-1","Chan2019","eighty","80","ɛtɛ́ɛ́vhɛ bɔɡɨna","eteevhebogina",NA,"FALSE","10·8",NA,NA,"mang1394.csv","EAT"
"923","numerals-mang1394-1-ninety-1","numerals-mang1394-1","Chan2019","ninety","90","ɛtɛ́ɛ́vhɛ téndeléɡí","eteevhetendelegi",NA,"FALSE","10·9",NA,NA,"mang1394.csv","EAT"
"924","numerals-mang1394-1-hundred-1","numerals-mang1394-1","Chan2019","hundred","100","nɛ́kámá kana","nekamakana",NA,"FALSE","100·1",NA,NA,"mang1394.csv","EAT"
"925","numerals-mang1394-1-twohundred-1","numerals-mang1394-1","Chan2019","twohundred","200","ɛ́káma sóóndrwé","ekamasoondrwe",NA,"FALSE","100·2",NA,NA,"mang1394.csv","EAT"
"926","numerals-mang1394-1-thousand-1","numerals-mang1394-1","Chan2019","thousand","1000","nɛ́kútu kana","nekutukana",NA,"FALSE","1000·1",NA,NA,"mang1394.csv","EAT"
"927","numerals-mang1394-1-twothousand-1","numerals-mang1394-1","Chan2019","twothousand","2000","ɛ́kútu sóóndrwé","ekutusoondrwe",NA,"FALSE","1000·2",NA,NA,"mang1394.csv","EAT"
"928","numerals-dime1235-1-one-1","numerals-dime1235-1","Chan2019","one","1","ˈwɔkʰʌl","wokhl",NA,"FALSE","1",NA,NA,"numerals-dime1235-1.csv","EAT"
"929","numerals-dime1235-1-one-2","numerals-dime1235-1","Chan2019","one","1","wókkil","wokkil",NA,"FALSE","1’",NA,NA,"numerals-dime1235-1.csv","EAT"
"930","numerals-dime1235-1-two-1","numerals-dime1235-1","Chan2019","two","2","ˈkʼʌtʼɨm","ktim",NA,"FALSE","2",NA,NA,"numerals-dime1235-1.csv","EAT"
"931","numerals-dime1235-1-two-2","numerals-dime1235-1","Chan2019","two","2","kʼəstin","kastin",NA,"FALSE","2’",NA,NA,"numerals-dime1235-1.csv","EAT"
"932","numerals-dime1235-1-three-1","numerals-dime1235-1","Chan2019","three","3","ˈmʌkʰɨm","mkhim",NA,"FALSE","3",NA,NA,"numerals-dime1235-1.csv","EAT"
"933","numerals-dime1235-1-three-2","numerals-dime1235-1","Chan2019","three","3","mə́kkim","makkim",NA,"FALSE","3’",NA,NA,"numerals-dime1235-1.csv","EAT"
"934","numerals-dime1235-1-four-1","numerals-dime1235-1","Chan2019","four","4","ʔʊdːʊ","udu",NA,"FALSE","4",NA,NA,"numerals-dime1235-1.csv","EAT"
"935","numerals-dime1235-1-four-2","numerals-dime1235-1","Chan2019","four","4","ʔúddú","uddu",NA,"FALSE","4’",NA,NA,"numerals-dime1235-1.csv","EAT"
"936","numerals-dime1235-1-five-1","numerals-dime1235-1","Chan2019","five","5","ˈʃənːə","sana",NA,"FALSE","5",NA,NA,"numerals-dime1235-1.csv","EAT"
"937","numerals-dime1235-1-five-2","numerals-dime1235-1","Chan2019","five","5","ʃinní","sinni",NA,"FALSE","5’",NA,NA,"numerals-dime1235-1.csv","EAT"
"938","numerals-dime1235-1-six-1","numerals-dime1235-1","Chan2019","six","6","ˈlahə","laha",NA,"FALSE","6",NA,NA,"numerals-dime1235-1.csv","EAT"
"939","numerals-dime1235-1-six-2","numerals-dime1235-1","Chan2019","six","6","ˈlah","lah",NA,"FALSE","6’",NA,NA,"numerals-dime1235-1.csv","EAT"
"940","numerals-dime1235-1-six-3","numerals-dime1235-1","Chan2019","six","6","láxi","laxi",NA,"FALSE","6”",NA,NA,"numerals-dime1235-1.csv","EAT"
"941","numerals-dime1235-1-seven-1","numerals-dime1235-1","Chan2019","seven","7","ˈtʰʊsːʊm","thusum",NA,"FALSE","7",NA,NA,"numerals-dime1235-1.csv","EAT"
"942","numerals-dime1235-1-seven-2","numerals-dime1235-1","Chan2019","seven","7","tússum","tussum",NA,"FALSE","7’",NA,NA,"numerals-dime1235-1.csv","EAT"
"943","numerals-dime1235-1-eight-1","numerals-dime1235-1","Chan2019","eight","8","ˈkʼʌʃnaʃ","ksnas",NA,"FALSE","8",NA,NA,"numerals-dime1235-1.csv","EAT"
"944","numerals-dime1235-1-eight-2","numerals-dime1235-1","Chan2019","eight","8","kʼaʃnáʃiʃ","kasnasis",NA,"FALSE","8’",NA,NA,"numerals-dime1235-1.csv","EAT"
"945","numerals-dime1235-1-nine-1","numerals-dime1235-1","Chan2019","nine","9","ˈwʌklaʃ","wklas",NA,"FALSE","9",NA,NA,"numerals-dime1235-1.csv","EAT"
"946","numerals-dime1235-1-nine-2","numerals-dime1235-1","Chan2019","nine","9","wókláʃiʃ","woklasis",NA,"FALSE","9’",NA,NA,"numerals-dime1235-1.csv","EAT"
"947","numerals-dime1235-1-ten-1","numerals-dime1235-1","Chan2019","ten","10","ˈtʰamːe","thame",NA,"FALSE","10",NA,NA,"numerals-dime1235-1.csv","EAT"
"948","numerals-dime1235-1-ten-2","numerals-dime1235-1","Chan2019","ten","10","təmme","tamme",NA,"FALSE","10’",NA,NA,"numerals-dime1235-1.csv","EAT"
"949","numerals-dime1235-1-eleven-1","numerals-dime1235-1","Chan2019","eleven","11","ˈtʰamːe ˈwɔkʰʌl","thamewokhl",NA,"FALSE","10+1",NA,NA,"numerals-dime1235-1.csv","EAT"
"950","numerals-dime1235-1-eleven-2","numerals-dime1235-1","Chan2019","eleven","11","təmme (ʔáf-ó) w.","tammeafow",NA,"FALSE","10+1”",NA,NA,"numerals-dime1235-1.csv","EAT"
"951","numerals-dime1235-1-twelve-1","numerals-dime1235-1","Chan2019","twelve","12","ˈtʰamːe ˈkʼʌtʼɨm","thamektim",NA,"FALSE","10+2",NA,NA,"numerals-dime1235-1.csv","EAT"
"952","numerals-dime1235-1-thirteen-1","numerals-dime1235-1","Chan2019","thirteen","13","ˈtʰamːe ˈmʌkʰɨm","thamemkhim",NA,"FALSE","10+3",NA,NA,"numerals-dime1235-1.csv","EAT"
"953","numerals-dime1235-1-fourteen-1","numerals-dime1235-1","Chan2019","fourteen","14","ˈtʰamːe ʔʊdːʊ","thameudu",NA,"FALSE","10+4",NA,NA,"numerals-dime1235-1.csv","EAT"
"954","numerals-dime1235-1-fifteen-1","numerals-dime1235-1","Chan2019","fifteen","15","ˈtʰamːe ˈʃənːə","thamesana",NA,"FALSE","10+5",NA,NA,"numerals-dime1235-1.csv","EAT"
"955","numerals-dime1235-1-sixteen-1","numerals-dime1235-1","Chan2019","sixteen","16","ˈtʰamːe ˈlah","thamelah",NA,"FALSE","10+6’",NA,NA,"numerals-dime1235-1.csv","EAT"
"956","numerals-dime1235-1-seventeen-1","numerals-dime1235-1","Chan2019","seventeen","17","ˈtʰamːe ˈtʰʊsːʊm","thamethusum",NA,"FALSE","10+7",NA,NA,"numerals-dime1235-1.csv","EAT"
"957","numerals-dime1235-1-eighteen-1","numerals-dime1235-1","Chan2019","eighteen","18","ˈtʰamːe ˈkʼʌʃnaʃ","thameksnas",NA,"FALSE","10+8",NA,NA,"numerals-dime1235-1.csv","EAT"
"958","numerals-dime1235-1-nineteen-1","numerals-dime1235-1","Chan2019","nineteen","19","ˈtʰamːe ˈwʌklaʃ","thamewklas",NA,"FALSE","10+9",NA,NA,"numerals-dime1235-1.csv","EAT"
"959","numerals-dime1235-1-twenty-1","numerals-dime1235-1","Chan2019","twenty","20","ˈwajdʊ","wajdu",NA,"FALSE","20",NA,NA,"numerals-dime1235-1.csv","EAT"
"960","numerals-dime1235-1-twenty-2","numerals-dime1235-1","Chan2019","twenty","20","woidu","woidu",NA,"FALSE","20’",NA,NA,"numerals-dime1235-1.csv","EAT"
"961","numerals-dime1235-1-twentyone-1","numerals-dime1235-1","Chan2019","twentyone","21","ˈwajdʊ ˈwɔkʰʌl","wajduwokhl",NA,"FALSE","20+1",NA,NA,"numerals-dime1235-1.csv","EAT"
"962","numerals-dime1235-1-twentyone-2","numerals-dime1235-1","Chan2019","twentyone","21","woídi (ʔáfo-ó) wókkil","woidiafoowokkil",NA,"FALSE","20+1’",NA,NA,"numerals-dime1235-1.csv","EAT"
"963","numerals-dime1235-1-twentytwo-1","numerals-dime1235-1","Chan2019","twentytwo","22","ˈwajdʊ ˈkʼʌtʼɨm","wajduktim",NA,"FALSE","20+2",NA,NA,"numerals-dime1235-1.csv","EAT"
"964","numerals-dime1235-1-twentythree-1","numerals-dime1235-1","Chan2019","twentythree","23","ˈwajdʊ ˈmʌkʰɨm","wajdumkhim",NA,"FALSE","20+3",NA,NA,"numerals-dime1235-1.csv","EAT"
"965","numerals-dime1235-1-twentyfour-1","numerals-dime1235-1","Chan2019","twentyfour","24","ˈwajdʊ ʔʊdːʊ","wajduudu",NA,"FALSE","20+4",NA,NA,"numerals-dime1235-1.csv","EAT"
"966","numerals-dime1235-1-twentyfive-1","numerals-dime1235-1","Chan2019","twentyfive","25","ˈwajdʊ ˈʃənːə","wajdusana",NA,"FALSE","20+5",NA,NA,"numerals-dime1235-1.csv","EAT"
"967","numerals-dime1235-1-twentysix-1","numerals-dime1235-1","Chan2019","twentysix","26","ˈwajdʊ ˈlah","wajdulah",NA,"FALSE","20+6’",NA,NA,"numerals-dime1235-1.csv","EAT"
"968","numerals-dime1235-1-twentyseven-1","numerals-dime1235-1","Chan2019","twentyseven","27","ˈwajdʊ ˈtʰʊsːʊm","wajduthusum",NA,"FALSE","20+7",NA,NA,"numerals-dime1235-1.csv","EAT"
"969","numerals-dime1235-1-twentyeight-1","numerals-dime1235-1","Chan2019","twentyeight","28","ˈwajdʊ ˈkʼʌʃnaʃ","wajduksnas",NA,"FALSE","20+8",NA,NA,"numerals-dime1235-1.csv","EAT"
"970","numerals-dime1235-1-twentynine-1","numerals-dime1235-1","Chan2019","twentynine","29","ˈwajdʊ ˈwʌklaʃ","wajduwklas",NA,"FALSE","20+9",NA,NA,"numerals-dime1235-1.csv","EAT"
"971","numerals-dime1235-1-thirty-1","numerals-dime1235-1","Chan2019","thirty","30","tʰamti ˈmʌkʰɨm","thamtimkhim",NA,"FALSE","10·3",NA,NA,"numerals-dime1235-1.csv","EAT"
"972","numerals-dime1235-1-thirty-2","numerals-dime1235-1","Chan2019","thirty","30","təmtʼi məkkim","tamtimakkim",NA,"FALSE","10·3’",NA,NA,"numerals-dime1235-1.csv","EAT"
"973","numerals-dime1235-1-forty-1","numerals-dime1235-1","Chan2019","forty","40","tʰamt ʔʊdːʊ","thamtudu",NA,"FALSE","10·4",NA,NA,"numerals-dime1235-1.csv","EAT"
"974","numerals-dime1235-1-forty-2","numerals-dime1235-1","Chan2019","forty","40","təmtʼi ʔúddú","tamtiuddu",NA,"FALSE","10·4’",NA,NA,"numerals-dime1235-1.csv","EAT"
"975","numerals-dime1235-1-fifty-1","numerals-dime1235-1","Chan2019","fifty","50","tʰamta ˈʃənːə","thamtasana",NA,"FALSE","10·5",NA,NA,"numerals-dime1235-1.csv","EAT"
"976","numerals-dime1235-1-fifty-2","numerals-dime1235-1","Chan2019","fifty","50","təmtʼi ʃinní","tamtisinni",NA,"FALSE","10·5’",NA,NA,"numerals-dime1235-1.csv","EAT"
"977","numerals-dime1235-1-sixty-1","numerals-dime1235-1","Chan2019","sixty","60","tʰamta ˈlah","thamtalah",NA,"FALSE","10·6’",NA,NA,"numerals-dime1235-1.csv","EAT"
"978","numerals-dime1235-1-sixty-2","numerals-dime1235-1","Chan2019","sixty","60","təmtʼi láxi","tamtilaxi",NA,"FALSE","10·6”",NA,NA,"numerals-dime1235-1.csv","EAT"
"979","numerals-dime1235-1-seventy-1","numerals-dime1235-1","Chan2019","seventy","70","tʰamta ˈtʰʊsːʊm","thamtathusum",NA,"FALSE","10·7",NA,NA,"numerals-dime1235-1.csv","EAT"
"980","numerals-dime1235-1-seventy-2","numerals-dime1235-1","Chan2019","seventy","70","təmtʼi tússum","tamtitussum",NA,"FALSE","10·7’",NA,NA,"numerals-dime1235-1.csv","EAT"
"981","numerals-dime1235-1-eighty-1","numerals-dime1235-1","Chan2019","eighty","80","tʰamte ˈkʼʌʃnaʃ","thamteksnas",NA,"FALSE","10·8",NA,NA,"numerals-dime1235-1.csv","EAT"
"982","numerals-dime1235-1-eighty-2","numerals-dime1235-1","Chan2019","eighty","80","təmtʼi kʼaʃnáʃiʃ","tamtikasnasis",NA,"FALSE","10·8’",NA,NA,"numerals-dime1235-1.csv","EAT"
"983","numerals-dime1235-1-ninety-1","numerals-dime1235-1","Chan2019","ninety","90","tʰamta ˈwʌklaʃ","thamtawklas",NA,"FALSE","10·9",NA,NA,"numerals-dime1235-1.csv","EAT"
"984","numerals-dime1235-1-ninety-2","numerals-dime1235-1","Chan2019","ninety","90","təmtʼi wókláʃiʃ","tamtiwoklasis",NA,"FALSE","10·9’",NA,NA,"numerals-dime1235-1.csv","EAT"
"985","numerals-dime1235-1-hundred-1","numerals-dime1235-1","Chan2019","hundred","100","ˈteʼətʰ","teath",NA,"FALSE","100",NA,NA,"numerals-dime1235-1.csv","EAT"
"986","numerals-dime1235-1-hundred-2","numerals-dime1235-1","Chan2019","hundred","100","sʼéét","seet",NA,"FALSE","100’",NA,NA,"numerals-dime1235-1.csv","EAT"
"987","numerals-dime1235-1-twohundred-1","numerals-dime1235-1","Chan2019","twohundred","200","sʼéét kʼəstin","seetkastin",NA,"FALSE","100·2",NA,NA,"numerals-dime1235-1.csv","EAT"
"988","numerals-dime1235-1-thousand-1","numerals-dime1235-1","Chan2019","thousand","1000","sʼéét təmmi","seettammi","( 100 x 10 )","FALSE","100·10",NA,NA,"numerals-dime1235-1.csv","EAT"
"989","numerals-nobi1240-1-one-1","numerals-nobi1240-1","Chan2019","one","1","weː˥r","wer",NA,"FALSE","1",NA,NA,"numerals-nobi1240.csv","EAT"
"990","numerals-nobi1240-1-two-1","numerals-nobi1240-1","Chan2019","two","2","u˥wwo˥","uwwo",NA,"FALSE","2",NA,NA,"numerals-nobi1240.csv","EAT"
"991","numerals-nobi1240-1-three-1","numerals-nobi1240-1","Chan2019","three","3","tu˥sko˥","tusko",NA,"FALSE","3",NA,NA,"numerals-nobi1240.csv","EAT"
"992","numerals-nobi1240-1-four-1","numerals-nobi1240-1","Chan2019","four","4","ke˥mso˥","kemso",NA,"FALSE","4",NA,NA,"numerals-nobi1240.csv","EAT"
"993","numerals-nobi1240-1-five-1","numerals-nobi1240-1","Chan2019","five","5","di˧dʒ","didz",NA,"FALSE","5",NA,NA,"numerals-nobi1240.csv","EAT"
"994","numerals-nobi1240-1-six-1","numerals-nobi1240-1","Chan2019","six","6","ɡo˥rdʒo˥","gordzo",NA,"FALSE","6",NA,NA,"numerals-nobi1240.csv","EAT"
"995","numerals-nobi1240-1-seven-1","numerals-nobi1240-1","Chan2019","seven","7","ko˧lo˧d","kolod",NA,"FALSE","7",NA,NA,"numerals-nobi1240.csv","EAT"
"996","numerals-nobi1240-1-eight-1","numerals-nobi1240-1","Chan2019","eight","8","i˥dwo˥","idwo",NA,"FALSE","8",NA,NA,"numerals-nobi1240.csv","EAT"
"997","numerals-nobi1240-1-nine-1","numerals-nobi1240-1","Chan2019","nine","9","o˧sko˧d","oskod",NA,"FALSE","9",NA,NA,"numerals-nobi1240.csv","EAT"
"998","numerals-nobi1240-1-ten-1","numerals-nobi1240-1","Chan2019","ten","10","di˥me˥","dime",NA,"FALSE","10",NA,NA,"numerals-nobi1240.csv","EAT"
"999","numerals-nobi1240-1-eleven-1","numerals-nobi1240-1","Chan2019","eleven","11","di˥me˥ weː˥r","dimewer",NA,"FALSE","10+1",NA,NA,"numerals-nobi1240.csv","EAT"
"1000","numerals-nobi1240-1-twelve-1","numerals-nobi1240-1","Chan2019","twelve","12","di˥me˥ u˥wwo˥","dimeuwwo",NA,"FALSE","10+2",NA,NA,"numerals-nobi1240.csv","EAT"
"1001","numerals-nobi1240-1-thirteen-1","numerals-nobi1240-1","Chan2019","thirteen","13","di˥me˥ tu˥sko˥","dimetusko",NA,"FALSE","10+3",NA,NA,"numerals-nobi1240.csv","EAT"
"1002","numerals-nobi1240-1-fourteen-1","numerals-nobi1240-1","Chan2019","fourteen","14","di˥me˥ ke˥mso˥","dimekemso",NA,"FALSE","10+4",NA,NA,"numerals-nobi1240.csv","EAT"
"1003","numerals-nobi1240-1-fifteen-1","numerals-nobi1240-1","Chan2019","fifteen","15","di˥me˥ di˧dʒ","dimedidz",NA,"FALSE","10+5",NA,NA,"numerals-nobi1240.csv","EAT"
