enock,Africa,Glottocode,Language-level Glottocode,Glottolog 5.3 Classification
numerals-abur1243-1.csv,Africa524-AtlanticCongo-numerals-abur1243-1.csv,abur1243,abur1243,"Atlantic-Congo, Volta-Congo, Kwa Volta-Congo, Nyo, Potou-Tano, Tano, Western Tano, Abure"
numerals-beti1248-1.csv,Africa525-AtlanticCongo-numerals-beti1248-1.csv,beti1248,beti1248,"Atlantic-Congo, Volta-Congo, Kwa Volta-Congo, Nyo, Potou-Tano, Tano, Western Tano, Beti (Côte d'Ivoire)"
atti1239.csv,Africa526-AtlanticCongo-numerals-atti1239-1.csv,atti1239,atti1239,"Atlantic-Congo, Volta-Congo, Kwa Volta-Congo, Nyo, Attié"
numerals-alla1248-1.csv,Africa527-AtlanticCongo-numerals-alla1248-1.csv,alla1248,alla1248,"Atlantic-Congo, Volta-Congo, Kwa Volta-Congo, Nyo, Avikam-Alladian, Alladian"
numerals-avik1243-1.csv,Africa528-AtlanticCongo-numerals-avik1243-1.csv,avik1243,avik1243,"Atlantic-Congo, Volta-Congo, Kwa Volta-Congo, Nyo, Avikam-Alladian, Avikam"
numerals-adan1247-1.csv,Africa529-AtlanticCongo-numerals-adan1247-1.csv,adan1247,adan1247,"Atlantic-Congo, Volta-Congo, Kwa Volta-Congo, Ga-Dangme, Adangme"
gaaa1244.csv,Africa530-AtlanticCongo-numerals-gaaa1244-1.csv,gaaa1244,gaaa1244,"Atlantic-Congo, Volta-Congo, Kwa Volta-Congo, Ga-Dangme, Ga"
numerals-akeb1238-1.csv,Africa531-AtlanticCongo-numerals-akeb1238-1.csv,akeb1238,akeb1238,"Atlantic-Congo, Volta-Congo, Kwa Volta-Congo, Ka-Togo, Kebu-Animere, Akebu"
numerals-anim1239-1.csv,Africa532-AtlanticCongo-numerals-anim1239-1.csv,anim1239,anim1239,"Atlantic-Congo, Volta-Congo, Kwa Volta-Congo, Ka-Togo, Kebu-Animere, Animere"
igoo1238.csv,Africa533-AtlanticCongo-numerals-igoo1238-1.csv,igoo1238,igoo1238,"Atlantic-Congo, Volta-Congo, Kwa Volta-Congo, Ka-Togo, Kposo-Ahlo-Bowili, Igo"
numerals-tuwu1238-1.csv,Africa534-AtlanticCongo-numerals-tuwu1238-1.csv,tuwu1238,tuwu1238,"Atlantic-Congo, Volta-Congo, Kwa Volta-Congo, Ka-Togo, Kposo-Ahlo-Bowili, Tuwuli"
numerals-ikpo1238-1.csv,Africa535-AtlanticCongo-numerals-ikpo1238-1.csv,ikpo1238,ikpo1238,"Atlantic-Congo, Volta-Congo, Kwa Volta-Congo, Ka-Togo, Kposo-Ahlo-Bowili, Ikposo"
numerals-avat1244-1.csv,Africa536-AtlanticCongo-numerals-avat1244-1.csv,avat1244,avat1244,"Atlantic-Congo, Volta-Congo, Kwa Volta-Congo, Ka-Togo, Avatime-Nyangbo, Avatime"
numerals-nyan1302-1.csv,Africa537-AtlanticCongo-numerals-nyan1302-1.csv,nyan1302,nyan1302,"Atlantic-Congo, Volta-Congo, Kwa Volta-Congo, Ka-Togo, Avatime-Nyangbo, Nyangbo-Tafi, Nyangbo"
numerals-tafi1243-1.csv,Africa538-AtlanticCongo-numerals-tafi1243-1.csv,tafi1243,tafi1243,"Atlantic-Congo, Volta-Congo, Kwa Volta-Congo, Ka-Togo, Avatime-Nyangbo, Nyangbo-Tafi, Tafi"
adel1244.csv,Africa539-AtlanticCongo-numerals-adel1244-1.csv,adel1244,adel1244,"Atlantic-Congo, Volta-Congo, Kwa Volta-Congo, Na-Togo, Basila-Adele, Adele"
numerals-anii1245-1.csv,Africa540-AtlanticCongo-numerals-anii1245-1.csv,anii1245,anii1245,"Atlantic-Congo, Volta-Congo, Kwa Volta-Congo, Na-Togo, Basila-Adele, Anii"
numerals-lele1264-1.csv,Africa541-AtlanticCongo-numerals-lele1264-1.csv,lele1264,lele1264,"Atlantic-Congo, Volta-Congo, Kwa Volta-Congo, Na-Togo, Lelemic, Lelemi-Akpafu, Lelemi"
numerals-siwu1238-1.csv,Africa542-AtlanticCongo-numerals-siwu1238-1.csv,siwu1238,siwu1238,"Atlantic-Congo, Volta-Congo, Kwa Volta-Congo, Na-Togo, Lelemic, Lelemi-Akpafu, Siwu"
numerals-sekp1241-1.csv,Africa543-AtlanticCongo-numerals-sekp1241-1.csv,sekp1241,sekp1241,"Atlantic-Congo, Volta-Congo, Kwa Volta-Congo, Na-Togo, Lelemic, Likpe-Santrokofi, Sekpele"
numerals-sele1249-1.csv,Africa544-AtlanticCongo-numerals-sele1249-1.csv,sele1249,sele1249,"Atlantic-Congo, Volta-Congo, Kwa Volta-Congo, Na-Togo, Lelemic, Likpe-Santrokofi, Selee"
numerals-logb1245-1-2.csv,Africa545-AtlanticCongo-numerals-logb1245-1.csv,logb1245,logb1245,"Atlantic-Congo, Volta-Congo, Kwa Volta-Congo, Na-Togo, Ikpana"
numerals-adan1248-1.csv,Africa546-AtlanticCongo-numerals-adan1248-1.csv,adan1248,adan1248,"Atlantic-Congo, Volta-Congo, Kwa Volta-Congo, Gbe, Western Gbe, Eweic, Adangbe"
numerals-ewee1241-1.csv,Africa547-AtlanticCongo-numerals-ewee1241-1.csv,ewee1241,ewee1241,"Atlantic-Congo, Volta-Congo, Kwa Volta-Congo, Gbe, Western Gbe, Eweic, Ewe"
numerals-genn1243-1.csv,Africa548-AtlanticCongo-numerals-genn1243-1.csv,genn1243,genn1243,"Atlantic-Congo, Volta-Congo, Kwa Volta-Congo, Gbe, Western Gbe, Gen"
numerals-waci1239-1.csv,Africa549-AtlanticCongo-numerals-waci1239-1.csv,waci1239,waci1239,"Atlantic-Congo, Volta-Congo, Kwa Volta-Congo, Gbe, Western Gbe, Kpesi-Waci, Waci Gbe"
numerals-ajab1235-2.csv,Africa550-AtlanticCongo-numerals-ajab1235-1.csv,ajab1235,ajab1235,"Atlantic-Congo, Volta-Congo, Kwa Volta-Congo, Gbe, Aja (Benin)"
numerals-maxi1236-1.csv,Africa551-AtlanticCongo-numerals-maxi1236-1.csv,maxi1236,maxi1236,"Atlantic-Congo, Volta-Congo, Kwa Volta-Congo, Gbe, Eastern Gbe, Fongbeic, Maxi Gbe"
fonn1241.csv,Africa552-AtlanticCongo-numerals-fonn1241-1.csv,fonn1241,fonn1241,"Atlantic-Congo, Volta-Congo, Kwa Volta-Congo, Gbe, Eastern Gbe, Fongbeic, Fon"
numerals-gunn1250-1.csv,Africa553-AtlanticCongo-numerals-gunn1250-1.csv,gunn1250,gunn1250,"Atlantic-Congo, Volta-Congo, Kwa Volta-Congo, Gbe, Eastern Gbe, Fongbeic, Gun"
saxw1241.csv,Africa554-AtlanticCongo-numerals-saxw1241-1.csv,saxw1241,saxw1241,"Atlantic-Congo, Volta-Congo, Kwa Volta-Congo, Gbe, Eastern Gbe, Western Phla-Phera, Saxwe Gbe"
numerals-kota1272-1.csv,Africa555-AtlanticCongo-numerals-kota1272-1.csv,kota1272,kota1272,"Atlantic-Congo, Volta-Congo, Kwa Volta-Congo, Gbe, Eastern Gbe, Western Phla-Phera, Kotafon Gbe"
numerals-xwel1235-1.csv,Africa556-AtlanticCongo-numerals-xwel1235-1.csv,xwel1235,xwel1235,"Atlantic-Congo, Volta-Congo, Kwa Volta-Congo, Gbe, Eastern Gbe, Western Phla-Phera, Xwela Gbe"
numerals-west2456-1.csv,Africa557-AtlanticCongo-numerals-west2456-1.csv,west2456,west2456,"Atlantic-Congo, Volta-Congo, Kwa Volta-Congo, Gbe, Eastern Gbe, Western Phla-Phera, Western Xwla Gbe"
nort2770.csv,Africa558-AtlanticCongo-numerals-nort2770-1.csv,nort2770,nort2770,"Atlantic-Congo, Volta-Congo, Unclassified Volta-Congo, Adamawa Fali, North Fali"
fali1264.csv,Africa559-AtlanticCongo-numerals-fali1264-1.csv,fali1264,sout2782,"Atlantic-Congo, Volta-Congo, Unclassified Volta-Congo, Adamawa Fali, South Fali"
miyo1238.csv,Africa560-AtlanticCongo-numerals-miyo1238-1.csv,miyo1238,miyo1238,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Unclassified North Volta-Congo, Miyobe"
numerals-akas1242.csv,Africa561-AtlanticCongo-numerals-akas1242-1.csv,akas1242,akas1242,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Nuclear Oti-Volta, Gurma-Yom-Oti-Volta Occidental, Gurma-Yom-Naudem, Gurma, Gurma A, Akaselem"
ntch1242.csv,Africa562-AtlanticCongo-numerals-ntch1242-1.csv,ntch1242,ntch1242,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Nuclear Oti-Volta, Gurma-Yom-Oti-Volta Occidental, Gurma-Yom-Naudem, Gurma, Gurma A, Ntcham"
bimo1239.csv,Africa563-AtlanticCongo-numerals-bimo1239-1.csv,bimo1239,bimo1239,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Nuclear Oti-Volta, Gurma-Yom-Oti-Volta Occidental, Gurma-Yom-Naudem, Gurma, Gurma B, Gourmantche-Moba, Moba-Bimoba, Bimoba"
moba1244.csv,Africa564-AtlanticCongo-numerals-moba1244-1.csv,moba1244,moba1244,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Nuclear Oti-Volta, Gurma-Yom-Oti-Volta Occidental, Gurma-Yom-Naudem, Gurma, Gurma B, Gourmantche-Moba, Moba-Bimoba, Moba"
numerals-gour1243-1.csv,Africa565-AtlanticCongo-numerals-gour1243-1.csv,gour1243,gour1243,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Nuclear Oti-Volta, Gurma-Yom-Oti-Volta Occidental, Gurma-Yom-Naudem, Gurma, Gurma B, Gourmantche-Moba, Gourmanchéma"
konk1269.csv,Africa566-AtlanticCongo-numerals-konk1269-1.csv,konk1269,konk1269,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Nuclear Oti-Volta, Gurma-Yom-Oti-Volta Occidental, Gurma-Yom-Naudem, Gurma, Gurma B, Konkomba-Gangam, Konkomba"
numerals-ngan1299-1.csv,Africa567-AtlanticCongo-numerals-ngan1299-1.csv,ngan1299,ngan1299,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Nuclear Oti-Volta, Gurma-Yom-Oti-Volta Occidental, Gurma-Yom-Naudem, Gurma, Gurma B, Konkomba-Gangam, Ngangam"
nawd1238.csv,Africa568-AtlanticCongo-numerals-nawd1238-1.csv,nawd1238,nawd1238,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Nuclear Oti-Volta, Gurma-Yom-Oti-Volta Occidental, Gurma-Yom-Naudem, Yom-Nawdm, Nawdm"
numerals-yomm1242-1.csv,Africa569-AtlanticCongo-numerals-yomm1242-1.csv,yomm1242,yomm1242,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Nuclear Oti-Volta, Gurma-Yom-Oti-Volta Occidental, Gurma-Yom-Naudem, Yom-Nawdm, Yom"
numerals-wali1263-1.csv,Africa570-AtlanticCongo-numerals-wali1263-1.csv,wali1263,wali1263,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Nuclear Oti-Volta, Gurma-Yom-Oti-Volta Occidental, Oti-Volta Occidental, Nuclear Oti-Volta Occidental, Northwest Oti-Volta, Safaliba-Dagaare, Dagaaric, Central-South Dagaric, South Dagaric, Wali (Ghana)"
numerals-sout2789-1.csv,Africa571-AtlanticCongo-numerals-sout2789-1.csv,sout2789,sout2789,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Nuclear Oti-Volta, Gurma-Yom-Oti-Volta Occidental, Oti-Volta Occidental, Nuclear Oti-Volta Occidental, Northwest Oti-Volta, Safaliba-Dagaare, Dagaaric, Central-South Dagaric, Central Dagaare"
malb1235.csv,Africa572-AtlanticCongo-numerals-malb1235-1.csv,malb1235,malb1235,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Nuclear Oti-Volta, Gurma-Yom-Oti-Volta Occidental, Oti-Volta Occidental, Nuclear Oti-Volta Occidental, Northwest Oti-Volta, Safaliba-Dagaare, Dagaaric, North-West Dagaric, Birifor, Malba Birifor"
numerals-sout2790-1.csv,Africa573-AtlanticCongo-numerals-sout2790-1.csv,sout2790,sout2790,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Nuclear Oti-Volta, Gurma-Yom-Oti-Volta Occidental, Oti-Volta Occidental, Nuclear Oti-Volta Occidental, Northwest Oti-Volta, Safaliba-Dagaare, Dagaaric, North-West Dagaric, Birifor, Southern Birifor"
nort2780.csv,Africa574-AtlanticCongo-numerals-nort2780-1.csv,nort2780,nort2780,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Nuclear Oti-Volta, Gurma-Yom-Oti-Volta Occidental, Oti-Volta Occidental, Nuclear Oti-Volta Occidental, Northwest Oti-Volta, Safaliba-Dagaare, Dagaaric, North-West Dagaric, Northern Dagara"
numerals-safa1243-1.csv,Africa575-AtlanticCongo-numerals-safa1243-1.csv,safa1243,safa1243,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Nuclear Oti-Volta, Gurma-Yom-Oti-Volta Occidental, Oti-Volta Occidental, Nuclear Oti-Volta Occidental, Northwest Oti-Volta, Safaliba-Dagaare, Safaliba"
fare1241.csv,Africa576-AtlanticCongo-numerals-fare1241-1.csv,fare1241,fare1241,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Nuclear Oti-Volta, Gurma-Yom-Oti-Volta Occidental, Oti-Volta Occidental, Nuclear Oti-Volta Occidental, Northwest Oti-Volta, Mossi-Farefare, Farefareic, Farefare"
kant1249.csv,Africa577-AtlanticCongo-numerals-kant1249-1.csv,kant1249,kant1249,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Nuclear Oti-Volta, Gurma-Yom-Oti-Volta Occidental, Oti-Volta Occidental, Nuclear Oti-Volta Occidental, Northwest Oti-Volta, Mossi-Farefare, Mossic, Kantosi"
moss1236.csv,Africa578-AtlanticCongo-numerals-moss1236-1.csv,moss1236,moss1236,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Nuclear Oti-Volta, Gurma-Yom-Oti-Volta Occidental, Oti-Volta Occidental, Nuclear Oti-Volta Occidental, Northwest Oti-Volta, Mossi-Farefare, Mossic, Mossi"
dagb1246.csv,Africa579-AtlanticCongo-numerals-dagb1246-1.csv,dagb1246,dagb1246,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Nuclear Oti-Volta, Gurma-Yom-Oti-Volta Occidental, Oti-Volta Occidental, Nuclear Oti-Volta Occidental, Southeast Western Oti-Volta, Mampruli-Dagbani, Dagbani"
mamp1244.csv,Africa580-AtlanticCongo-numerals-mamp1244-1.csv,mamp1244,mamp1244,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Nuclear Oti-Volta, Gurma-Yom-Oti-Volta Occidental, Oti-Volta Occidental, Nuclear Oti-Volta Occidental, Southeast Western Oti-Volta, Mampruli-Dagbani, Mampruli"
hang1258.csv,Africa581-AtlanticCongo-numerals-hang1258-1.csv,hang1258,hang1258,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Nuclear Oti-Volta, Gurma-Yom-Oti-Volta Occidental, Oti-Volta Occidental, Nuclear Oti-Volta Occidental, Southeast Western Oti-Volta, Kamara-Hanga, Hanga"
kama1357.csv,Africa582-AtlanticCongo-numerals-kama1357-1.csv,kama1357,kama1357,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Nuclear Oti-Volta, Gurma-Yom-Oti-Volta Occidental, Oti-Volta Occidental, Nuclear Oti-Volta Occidental, Southeast Western Oti-Volta, Kamara-Hanga, Kamara"
kusa1250.csv,Africa583-AtlanticCongo-numerals-kusa1250-1.csv,kusa1250,kusa1250,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Nuclear Oti-Volta, Gurma-Yom-Oti-Volta Occidental, Oti-Volta Occidental, Nuclear Oti-Volta Occidental, Southeast Western Oti-Volta, Kusaal"
notr1240.csv,Africa584-AtlanticCongo-numerals-notr1240-1.csv,notr1240,notr1240,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Nuclear Oti-Volta, Gurma-Yom-Oti-Volta Occidental, Oti-Volta Occidental, Notre"
bial1238.csv,Africa585-AtlanticCongo-numerals-bial1238-1.csv,bial1238,bial1238,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Nuclear Oti-Volta, Oti-Volta Oriental, Biali"
dita1238.csv,Africa586-AtlanticCongo-numerals-dita1238-1.csv,dita1238,dita1238,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Nuclear Oti-Volta, Oti-Volta Oriental, Waama-Tayari-Ditammari, Tayari-Ditammari, Ditammaric, Ditammari"
mbel1240.csv,Africa587-AtlanticCongo-numerals-mbel1240-1.csv,mbel1240,mbel1240,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Nuclear Oti-Volta, Oti-Volta Oriental, Waama-Tayari-Ditammari, Tayari-Ditammari, Ditammaric, Mbelime"
nate1242.csv,Africa588-AtlanticCongo-numerals-nate1242-1.csv,nate1242,nate1242,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Nuclear Oti-Volta, Oti-Volta Oriental, Waama-Tayari-Ditammari, Tayari-Ditammari, Nateni"
numerals-waam1244-1.csv,Africa589-AtlanticCongo-numerals-waam1244-1.csv,waam1244,waam1244,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Nuclear Oti-Volta, Oti-Volta Oriental, Waama-Tayari-Ditammari, Waama"
buli1254.csv,Africa590-AtlanticCongo-numerals-buli1254-1.csv,buli1254,buli1254,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Buli-Koma, Buli (Ghana)"
konn1242.csv,Africa591-AtlanticCongo-numerals-konn1242-1.csv,konn1242,konn1242,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Buli-Koma, Konni"
buam1238.csv,Africa592-AtlanticCongo-numerals-buam1238-1.csv,buam1238,buam1238,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Bwamu, Nuclear Bwamu, Buamu"
cwib1235.csv,Africa593-AtlanticCongo-numerals-cwib1235-1.csv,cwib1235,cwib1235,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Bwamu, Nuclear Bwamu, Cwi Bwamu"
laal1241.csv,Africa594-AtlanticCongo-numerals-laal1241-1.csv,laal1241,laal1241,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Bwamu, Nuclear Bwamu, Láá Láá Bwamu"
koro1298.csv,Africa595-AtlanticCongo-numerals-koro1298-1.csv,koro1298,koro1298,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Koromfé"
baat1238.csv,Africa596-AtlanticCongo-numerals-baat1238-2.csv,baat1238,baat1238,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Southern Central Gur, Baatonum"
dyan1251.csv,Africa597-AtlanticCongo-numerals-dyan1251-1.csv,dyan1251,dyan1251,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Southern Central Gur, Lobiri-Jaane, Dyan"
lobi1245.csv,Africa598-AtlanticCongo-numerals-lobi1245-1.csv,lobi1245,lobi1245,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Southern Central Gur, Lobiri-Jaane, Lobi"
bago1245.csv,Africa599-AtlanticCongo-numerals-bago1245-1.csv,bago1245,bago1245,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Southern Central Gur, Grusi, East-West Grusi, Eastern Grusi, Tem-Chala, Bago-Delo-Cala, Bago-Kusuntu"
chal1269.csv,Africa600-AtlanticCongo-numerals-chal1269-1.csv,chal1269,chal1269,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Southern Central Gur, Grusi, East-West Grusi, Eastern Grusi, Tem-Chala, Bago-Delo-Cala, Delo-Cala, Chala"
delo1240.csv,Africa601-AtlanticCongo-numerals-delo1240-1.csv,delo1240,delo1240,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Southern Central Gur, Grusi, East-West Grusi, Eastern Grusi, Tem-Chala, Bago-Delo-Cala, Delo-Cala, Delo"
numerals-temm1241-1.csv,Africa602-AtlanticCongo-numerals-temm1241-1.csv,temm1241,temm1241,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Southern Central Gur, Grusi, East-West Grusi, Eastern Grusi, Tem-Chala, Tem"
kabi1261.csv,Africa603-AtlanticCongo-numerals-kabi1261-1.csv,kabi1261,kabi1261,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Southern Central Gur, Grusi, East-West Grusi, Eastern Grusi, Kabiyeic, Kabiyé"
numerals-lukp1238-1.csv,Africa604-AtlanticCongo-numerals-lukp1238-1.csv,lukp1238,lukp1238,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Southern Central Gur, Grusi, East-West Grusi, Eastern Grusi, Kabiyeic, Lukpa"
lama1275.csv,Africa605-AtlanticCongo-numerals-lama1275-1.csv,lama1275,lama1275,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Southern Central Gur, Grusi, East-West Grusi, Eastern Grusi, Kabiyeic, Lama (Togo)"
chak1271.csv,Africa606-AtlanticCongo-numerals-chak1271-1.csv,chak1271,chak1271,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Southern Central Gur, Grusi, East-West Grusi, Western Grusi, Sisaala-Chakali, Chakalic, Chakali-Tamprusi-Vagala, Chakali-Tamprusi, Chakali"
numerals-tamp1252-1.csv,Africa607-AtlanticCongo-numerals-tamp1252-1.csv,tamp1252,tamp1252,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Southern Central Gur, Grusi, East-West Grusi, Western Grusi, Sisaala-Chakali, Chakalic, Chakali-Tamprusi-Vagala, Chakali-Tamprusi, Tampulma"
numerals-vagl1239-1.csv,Africa608-AtlanticCongo-numerals-vagl1239-1.csv,vagl1239,vagl1239,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Southern Central Gur, Grusi, East-West Grusi, Western Grusi, Sisaala-Chakali, Chakalic, Chakali-Tamprusi-Vagala, Vagla"
degg1238.csv,Africa609-AtlanticCongo-numerals-degg1238-1.csv,degg1238,degg1238,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Southern Central Gur, Grusi, East-West Grusi, Western Grusi, Sisaala-Chakali, Chakalic, Deg"
numerals-paas1238-1.csv,Africa610-AtlanticCongo-numerals-paas1238-1.csv,paas1238,paas1238,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Southern Central Gur, Grusi, East-West Grusi, Western Grusi, Sisaala-Chakali, Sisaala, Paasaal"
numerals-tumu1242-1.csv,Africa611-AtlanticCongo-numerals-tumu1242-1.csv,tumu1242,tumu1242,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Southern Central Gur, Grusi, East-West Grusi, Western Grusi, Sisaala-Chakali, Sisaala, Tumulung Sisaala"
numerals-siss1242-1.csv,Africa612-AtlanticCongo-numerals-siss1242-1.csv,siss1242,siss1242,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Southern Central Gur, Grusi, East-West Grusi, Western Grusi, Sisaala-Chakali, Sisaala, Northwestern Sisaala, Sissala of Burkina Faso"
west2465.csv,Africa613-AtlanticCongo-numerals-west2465-1.csv,west2465,west2465,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Southern Central Gur, Grusi, East-West Grusi, Western Grusi, Sisaala-Chakali, Sisaala, Northwestern Sisaala, Western Sisaala"
numerals-phui1238-1.csv,Africa614-AtlanticCongo-numerals-phui1238-1.csv,phui1238,phui1238,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Southern Central Gur, Grusi, East-West Grusi, Western Grusi, Phuie"
numerals-winy1241-1.csv,Africa615-AtlanticCongo-numerals-winy1241-1.csv,winy1241,winy1241,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Southern Central Gur, Grusi, East-West Grusi, Western Grusi, Winyé"
kase1253.csv,Africa616-AtlanticCongo-numerals-kase1253-1.csv,kase1253,kase1253,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Southern Central Gur, Grusi, Northern Grusi, Nuna-Kasem, Kasem"
nort2784.csv,Africa617-AtlanticCongo-numerals-nort2784-1.csv,nort2784,nort2784,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Southern Central Gur, Grusi, Northern Grusi, Nuna-Kasem, Nuni, Northern Nuni"
numerals-sout2795-1.csv,Africa618-AtlanticCongo-numerals-sout2795-1.csv,sout2795,sout2795,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Southern Central Gur, Grusi, Northern Grusi, Nuna-Kasem, Nuni, Southern Nuni"
