"","Glottocode","ID","is.glossed"
"7349","ronj1237","numerals-ronj1237-1",FALSE
"7350","ronj1237","barlowpacific-ronj1237-1",FALSE
"7351","ronj1237","barlowpacific-ronj1237-2",FALSE
"7352","ronn1241","numerals-ronn1241-1",FALSE
"7353","roon1237","numerals-roon1237-1",FALSE
"7354","roon1237","barlowpacific-roon1237-1",FALSE
"7355","roon1237","barlowpacific-roon1237-2",FALSE
"7356","roto1249","numerals-roto1249-2",FALSE
"7357","roto1249","barlowpacific-roto1249-1",FALSE
"7358","roto1249","barlowpacific-roto1249-2",FALSE
"7359","rotu1241","barlowpacific-rotu1241-1",FALSE
"7360","ruch1235","numerals-ruch1235-1",FALSE
"7361","ruka1240","numerals-ruka1240-2",FALSE
"7362","rumu1243","barlowpacific-rumu1243-2",FALSE
"7363","rund1242","googleuninum-run",FALSE
"7364","rung1258","numerals-rung1258-1",FALSE
"7365","rung1259","barlowpacific-rung1259-1",FALSE
"7366","russ1263","googleuninum-rus",FALSE
"7367","rutu1240","numerals-rutu1240-2",FALSE
"7368","rwaa1238","numerals-rwaa1238-1",FALSE
"7369","saaa1240","numerals-saaa1240-2",FALSE
"7370","saaa1240","numerals-saaa1240-3",FALSE
"7371","saaa1240","barlowpacific-saaa1240-1",FALSE
"7372","saaa1240","barlowpacific-saaa1240-2",FALSE
"7373","saaa1241","numerals-saaa1241-2",FALSE
"7374","saaa1241","barlowpacific-saaa1241-1",FALSE
"7375","saaa1241","barlowpacific-saaa1241-2",FALSE
"7376","saaf1238","numerals-saaf1238-1",FALSE
"7377","saar1237","numerals-saar1237-2",FALSE
"7378","saba1267","barlowpacific-saba1267-3",FALSE
"7379","saba1267","barlowpacific-saba1267-1",FALSE
"7380","sabu1255","barlowpacific-sabu1255-1",FALSE
"7381","sabu1255","barlowpacific-sabu1255-2",FALSE
"7382","saep1240","barlowpacific-saep1240-1",FALSE
"7383","saep1240","barlowpacific-saep1240-2",FALSE
"7384","safa1243","numerals-safa1243-1",FALSE
"7385","safe1240","barlowpacific-safe1240-1",FALSE
"7386","safe1240","barlowpacific-safe1240-3",FALSE
"7387","saho1246","numerals-saho1246-1",FALSE
"7388","sais1237","numerals-sais1237-2",FALSE
"7389","saja1240","numerals-saja1240-2",FALSE
"7390","saja1240","numerals-saja1240-3",FALSE
"7391","saka1289","numerals-saka1289-1",FALSE
"7392","saka1292","numerals-saka1292-2",FALSE
"7393","saka1292","barlowpacific-saka1292-1",FALSE
"7394","sala1264","numerals-sala1264-1",FALSE
"7395","sali1295","numerals-sali1295-2",FALSE
"7396","sali1298","numerals-sali1298-1",FALSE
"7397","salt1242","barlowpacific-salt1242-1",FALSE
"7398","salu1253","numerals-salu1253-2",FALSE
"7399","sama1240","numerals-sama1240-1",FALSE
"7400","sama1240","barlowpacific-sama1240-2",FALSE
"7401","sama1295","numerals-sama1295-2",FALSE
"7402","samb1305","numerals-samb1305-1",FALSE
"7403","samb1311","numerals-samb1311-1",FALSE
"7404","samb1311","numerals-samb1311-2",FALSE
"7405","samb1321","barlowpacific-samb1321-1",FALSE
"7406","samm1244","barlowpacific-samm1244-1",FALSE
"7407","samm1244","barlowpacific-samm1244-2",FALSE
"7408","samo1303","numerals-samo1303-1",FALSE
"7409","samo1303","barlowpacific-samo1303-1",FALSE
"7410","samo1305","googleuninum-smo",FALSE
"7411","samp1249","numerals-samp1249-1",FALSE
"7412","sana1295","numerals-sana1295-1",FALSE
"7413","sand1273","numerals-sand1273-1",FALSE
"7414","sang1321","numerals-sang1321-1",FALSE
"7415","sang1321","numerals-sang1321-2",FALSE
"7416","sang1336","barlowpacific-sang1336-4",FALSE
"7417","sang1336","barlowpacific-sang1336-5",FALSE
"7418","sang1336","barlowpacific-sang1336-3",FALSE
"7419","sang1336","numerals-sang1336-1",FALSE
"7420","sang1336","numerals-sang1336-2",FALSE
"7421","sang1336","barlowpacific-sang1336-1",FALSE
"7422","sang1336","barlowpacific-sang1336-10",FALSE
"7423","sang1336","barlowpacific-sang1336-12",FALSE
"7424","sang1336","barlowpacific-sang1336-2",FALSE
"7425","sang1336","barlowpacific-sang1336-6",FALSE
"7426","sang1336","barlowpacific-sang1336-7",FALSE
"7427","sang1336","barlowpacific-sang1336-8",FALSE
"7428","sang1336","barlowpacific-sang1336-9",FALSE
"7429","sang1339","numerals-sang1339-2",FALSE
"7430","sang1343","numerals-sang1343-2",FALSE
"7431","sani1270","barlowpacific-sani1270-1",FALSE
"7432","sanj1286","numerals-sanj1286-2",FALSE
"7433","sans1269","googleuninum-san",FALSE
"7434","sant1410","numerals-sant1410-1",FALSE
"7435","sapa1251","barlowpacific-sapa1251-1",FALSE
"7436","sapa1251","barlowpacific-sapa1251-3",FALSE
"7437","sapa1251","numerals-sapa1251-1",FALSE
"7438","sapo1253","numerals-sapo1253-2",FALSE
"7439","sapo1253","barlowpacific-sapo1253-1",FALSE
"7440","sapo1253","barlowpacific-sapo1253-2",FALSE
"7441","sara1323","numerals-sara1323-1",FALSE
"7442","sara1323","numerals-sara1323-2",FALSE
"7443","sara1323","barlowpacific-sara1323-1",FALSE
"7444","sari1246","numerals-sari1246-2",FALSE
"7445","sart1249","numerals-sart1249-2",FALSE
"7446","saru1242","barlowpacific-saru1242-1",FALSE
"7447","sasa1249","googleuninum-sas",FALSE
"7448","sasa1249","barlowpacific-sasa1249-2",FALSE
"7449","sasa1249","barlowpacific-sasa1249-1",FALSE
"7450","sate1243","numerals-sate1243-3",FALSE
"7451","sate1243","numerals-sate1243-1",FALSE
"7452","sauk1252","barlowpacific-sauk1252-1",FALSE
"7453","saur1249","numerals-saur1249-1",FALSE
"7454","saus1246","barlowpacific-saus1246-2",FALSE
"7455","savi1242","numerals-savi1242-2",FALSE
"7456","savo1255","barlowpacific-savo1255-2",FALSE
"7457","savo1255","barlowpacific-savo1255-1",FALSE
"7458","sawa1247","barlowpacific-sawa1247-2",FALSE
"7459","sawa1247","barlowpacific-sawa1247-4",FALSE
"7460","sawa1247","barlowpacific-sawa1247-1",FALSE
"7461","sawa1247","barlowpacific-sawa1247-3",FALSE
"7462","sawi1257","numerals-sawi1257-2",FALSE
"7463","sawk1238","numerals-sawk1238-1",FALSE
"7464","saxw1241","numerals-saxw1241-1",FALSE
"7465","saya1246","numerals-saya1246-1",FALSE
"7466","scot1245","googleuninum-gla",FALSE
"7467","seba1251","numerals-seba1251-1",FALSE
"7468","sebo1238","barlowpacific-sebo1238-1",FALSE
"7469","sebo1238","barlowpacific-sebo1238-3",FALSE
"7470","sebo1238","barlowpacific-sebo1238-4",FALSE
"7471","sebo1238","barlowpacific-sebo1238-5",FALSE
"7472","sebo1238","numerals-sebo1238-1",FALSE
"7473","sega1243","numerals-sega1243-1",FALSE
"7474","sege1235","barlowpacific-sege1235-1",FALSE
"7475","sege1235","numerals-sege1235-1",FALSE
"7476","sehw1238","numerals-sehw1238-1",FALSE
"7477","seim1238","numerals-seim1238-2",FALSE
"7478","seim1238","barlowpacific-seim1238-2",FALSE
"7479","seim1238","barlowpacific-seim1238-1",FALSE
"7480","seka1247","barlowpacific-seka1247-1",FALSE
"7481","seka1248","barlowpacific-seka1248-1",FALSE
"7482","seke1241","numerals-seke1241-2",FALSE
"7483","sekp1241","numerals-sekp1241-2",FALSE
"7484","sela1260","barlowpacific-sela1260-2",FALSE
"7485","sela1260","barlowpacific-sela1260-1",FALSE
"7486","sele1250","barlowpacific-sele1250-3",FALSE
"7487","sele1250","barlowpacific-sele1250-2",FALSE
"7488","sele1250","barlowpacific-sele1250-1",FALSE
"7489","selu1242","numerals-selu1242-2",FALSE
"7490","selu1243","numerals-selu1243-1",FALSE
"7491","sema1266","numerals-sema1266-2",FALSE
"7492","sema1269","numerals-sema1269-2",FALSE
"7493","sema1269","barlowpacific-sema1269-1",FALSE
"7494","semb1240","numerals-semb1240-1",FALSE
"7495","semi1264","barlowpacific-semi1264-1",FALSE
"7496","sena1268","numerals-sena1268-1",FALSE
"7497","seng1278","numerals-seng1278-1",FALSE
"7498","seng1281","barlowpacific-seng1281-3",FALSE
"7499","seng1281","barlowpacific-seng1281-1",FALSE
"7500","senh1238","numerals-senh1238-1",FALSE
"7501","sepa1241","barlowpacific-sepa1241-1",FALSE
"7502","sepa1241","barlowpacific-sepa1241-2",FALSE
"7503","sepa1241","numerals-sepa1241-1",FALSE
"7504","sepa1242","barlowpacific-sepa1242-2",FALSE
"7505","sepa1242","barlowpacific-sepa1242-3",FALSE
"7506","sepa1242","numerals-sepa1242-1",FALSE
"7507","sepe1240","numerals-sepe1240-1",FALSE
"7508","sepe1240","barlowpacific-sepe1240-2",FALSE
"7509","sera1259","googleuninum-skr_no_diacritics",FALSE
"7510","sera1259","googleuninum-skr_with_diacritics",FALSE
"7511","sera1259","numerals-sera1259-2",FALSE
"7512","sera1260","barlowpacific-sera1260-2",FALSE
"7513","serb1264","googleuninum-srp",FALSE
"7514","sere1260","numerals-sere1260-2",FALSE
"7515","seri1255","barlowpacific-seri1255-1",FALSE
"7516","seru1244","numerals-seru1244-2",FALSE
"7517","seru1244","numerals-seru1244-3",FALSE
"7518","seru1244","barlowpacific-seru1244-1",FALSE
"7519","seru1244","barlowpacific-seru1244-2",FALSE
"7520","seru1245","barlowpacific-seru1245-1",FALSE
"7521","seru1246","barlowpacific-seru1246-1",FALSE
"7522","seta1246","numerals-seta1246-1",FALSE
"7523","seve1240","numerals-seve1240-2",FALSE
"7524","seze1235","numerals-seze1235-1",FALSE
"7525","seze1235","numerals-seze1235-2",FALSE
"7526","sgaw1245","numerals-sgaw1245-2",FALSE
"7527","shab1252","numerals-shab1252-1",FALSE
"7528","shah1253","numerals-shah1253-2",FALSE
"7529","sham1280","numerals-sham1280-1",FALSE
"7530","shar1245","numerals-shar1245-1",FALSE
"7531","shat1244","numerals-shat1244-1",FALSE
"7532","sheh1240","numerals-sheh1240-2",FALSE
"7533","sheh1240","numerals-sheh1240-3",FALSE
"7534","shek1244","numerals-shek1244-1",FALSE
"7535","shek1245","numerals-shek1245-2",FALSE
"7536","shem1239","numerals-shem1239-1",FALSE
"7537","shem1239","numerals-shem1239-2",FALSE
"7538","sher1257","numerals-sher1257-2",FALSE
"7539","sher1257","numerals-sher1257-3",FALSE
"7540","sher1258","numerals-sher1258-1",FALSE
"7541","ship1254","numerals-ship1254-2",FALSE
"7542","ship1254","numerals-ship1254-1",FALSE
"7543","shon1251","googleuninum-sna",FALSE
"7544","shua1254","numerals-shua1254-1",FALSE
"7545","shug1248","numerals-shug1248-2",FALSE
"7546","sial1240","barlowpacific-sial1240-2",FALSE
"7547","siam1242","numerals-siam1242-1",FALSE
"7548","siam1242","numerals-siam1242-2",FALSE
"7549","sian1257","barlowpacific-sian1257-1",FALSE
"7550","sian1257","barlowpacific-sian1257-3",FALSE
"7551","sian1257","barlowpacific-sian1257-4",FALSE
"7552","siar1238","numerals-siar1238-2",FALSE
"7553","siar1238","barlowpacific-siar1238-1",FALSE
"7554","siaw1243","barlowpacific-siaw1243-2",FALSE
"7555","siaw1243","barlowpacific-siaw1243-1",FALSE
"7556","sibe1248","numerals-sibe1248-1",FALSE
"7557","sibe1248","barlowpacific-sibe1248-2",FALSE
"7558","sici1248","googleuninum-scn",FALSE
"7559","sici1249","numerals-sici1249-1",FALSE
"7560","sida1246","numerals-sida1246-1",FALSE
"7561","sika1262","barlowpacific-sika1262-1",FALSE
"7562","sika1262","barlowpacific-sika1262-2",FALSE
"7563","sika1263","barlowpacific-sika1263-1",FALSE
"7564","siku1242","barlowpacific-siku1242-1",FALSE
"7565","sila1247","numerals-sila1247-2",FALSE
"7566","sila1247","numerals-sila1247-3",FALSE
"7567","sile1255","barlowpacific-sile1255-1",FALSE
"7568","sile1255","barlowpacific-sile1255-3",FALSE
"7569","sili1247","barlowpacific-sili1247-2",FALSE
"7570","sima1258","numerals-sima1258-1",FALSE
"7571","simb1255","barlowpacific-simb1255-1",FALSE
"7572","sime1241","barlowpacific-sime1241-2",FALSE
"7573","sime1241","barlowpacific-sime1241-3",FALSE
"7574","sina1266","barlowpacific-sina1266-1",FALSE
"7575","sina1266","barlowpacific-sina1266-2",FALSE
"7576","sina1271","barlowpacific-sina1271-1",FALSE
"7577","sina1271","barlowpacific-sina1271-2",FALSE
"7578","sind1272","googleuninum-snd",FALSE
"7579","sind1272","numerals-sind1272-1",FALSE
"7580","sinh1246","googleuninum-sin",FALSE
"7581","sinh1246","numerals-sinh1246-1",FALSE
"7582","sins1241","barlowpacific-sins1241-1",FALSE
"7583","sins1241","barlowpacific-sins1241-2",FALSE
"7584","sins1241","barlowpacific-sins1241-3",FALSE
"7585","sins1241","barlowpacific-sins1241-4",FALSE
"7586","sioo1240","barlowpacific-sioo1240-1",FALSE
"7587","sioo1240","barlowpacific-sioo1240-2",FALSE
"7588","sioo1240","barlowpacific-sioo1240-3",FALSE
"7589","sipa1247","numerals-sipa1247-1",FALSE
"7590","siri1273","numerals-siri1273-1",FALSE
"7591","siri1273","numerals-siri1273-2",FALSE
"7592","siro1249","barlowpacific-siro1249-2",FALSE
"7593","siro1249","barlowpacific-siro1249-3",FALSE
"7594","siro1249","barlowpacific-siro1249-1",FALSE
"7595","siro1249","barlowpacific-siro1249-4",FALSE
"7596","siss1242","numerals-siss1242-1",FALSE
"7597","siss1243","barlowpacific-siss1243-2",FALSE
"7598","siss1243","barlowpacific-siss1243-3",FALSE
"7599","siss1243","barlowpacific-siss1243-4",FALSE
"7600","siwa1245","barlowpacific-siwa1245-1",FALSE
"7601","siwi1239","numerals-siwi1239-1",FALSE
"7602","siwu1238","numerals-siwu1238-1",FALSE
"7603","siza1240","numerals-siza1240-1",FALSE
"7604","siza1240","numerals-siza1240-2",FALSE
"7605","slov1268","googleuninum-slv",FALSE
"7606","slov1269","googleuninum-slk",FALSE
"7607","sobe1238","barlowpacific-sobe1238-1",FALSE
"7608","sobe1238","barlowpacific-sobe1238-3",FALSE
"7609","sobe1238","barlowpacific-sobe1238-2",FALSE
"7610","soch1239","numerals-soch1239-2",FALSE
"7611","soko1263","numerals-soko1263-1",FALSE
"7612","solo1257","barlowpacific-solo1257-1",FALSE
"7613","solo1258","barlowpacific-solo1258-2",FALSE
"7614","solo1258","barlowpacific-solo1258-3",FALSE
"7615","solo1258","barlowpacific-solo1258-4",FALSE
"7616","solo1258","barlowpacific-solo1258-1",FALSE
"7617","soma1255","googleuninum-som",FALSE
"7618","soma1255","numerals-soma1255-1",FALSE
"7619","somr1240","numerals-somr1240-2",FALSE
"7620","somr1248","numerals-somr1248-1",FALSE
"7621","somy1238","numerals-somy1238-1",FALSE
"7622","song1299","numerals-song1299-2",FALSE
"7623","sooo1254","numerals-sooo1254-2",FALSE
"7624","sooo1256","numerals-sooo1256-1",FALSE
"7625","sopp1247","barlowpacific-sopp1247-2",FALSE
"7626","sopp1247","barlowpacific-sopp1247-4",FALSE
"7627","sopp1247","barlowpacific-sopp1247-1",FALSE
"7628","sopp1247","barlowpacific-sopp1247-3",FALSE
"7629","sopp1247","barlowpacific-sopp1247-5",FALSE
"7630","soqo1240","numerals-soqo1240-2",FALSE
"7631","sora1254","numerals-sora1254-1",FALSE
"7632","sora1254","numerals-sora1254-2",FALSE
"7633","sora1254","numerals-sora1254-3",FALSE
"7634","sori1242","numerals-sori1242-1",FALSE
"7635","sori1242","barlowpacific-sori1242-2",FALSE
"7636","sori1242","barlowpacific-sori1242-3",FALSE
"7637","sout2672","numerals-sout2672-1",FALSE
"7638","sout2672","numerals-sout2672-3",FALSE
"7639","sout2723","numerals-sout2723-2",FALSE
"7640","sout2732","numerals-sout2732-1",FALSE
"7641","sout2732","numerals-sout2732-2",FALSE
"7642","sout2750","numerals-sout2750-2",FALSE
"7643","sout2778","numerals-sout2778-1",FALSE
"7644","sout2784","numerals-sout2784-1",FALSE
"7645","sout2785","numerals-sout2785-1",FALSE
"7646","sout2785","numerals-sout2785-2",FALSE
"7647","sout2785","numerals-sout2785-3",FALSE
"7648","sout2787","numerals-sout2787-2",FALSE
"7649","sout2787","numerals-sout2787-1",FALSE
"7650","sout2789","numerals-sout2789-1",FALSE
"7651","sout2790","numerals-sout2790-1",FALSE
"7652","sout2795","numerals-sout2795-1",FALSE
"7653","sout2797","numerals-sout2797-1",FALSE
"7654","sout2807","googleuninum-sot",FALSE
"7655","sout2807","numerals-sout2807-1",FALSE
"7656","sout2808","numerals-sout2808-1",FALSE
"7657","sout2857","numerals-sout2857-3",FALSE
"7658","sout2857","numerals-sout2857-2",FALSE
"7659","sout2859","barlowpacific-sout2859-1",FALSE
"7660","sout2866","barlowpacific-sout2866-1",FALSE
"7661","sout2866","barlowpacific-sout2866-2",FALSE
"7662","sout2877","barlowpacific-sout2877-3",FALSE
"7663","sout2877","barlowpacific-sout2877-4",FALSE
"7664","sout2877","barlowpacific-sout2877-2",FALSE
"7665","sout2877","barlowpacific-sout2877-5",FALSE
"7666","sout2883","barlowpacific-sout2883-1",FALSE
"7667","sout2895","barlowpacific-sout2895-1",FALSE
"7668","sout2916","barlowpacific-sout2916-1",FALSE
"7669","sout2918","numerals-sout2918-2",FALSE
"7670","sout2918","barlowpacific-sout2918-1",FALSE
"7671","sout2940","barlowpacific-sout2940-1",FALSE
"7672","sout2941","barlowpacific-sout2941-4",FALSE
"7673","sout2941","barlowpacific-sout2941-1",FALSE
"7674","sout2941","barlowpacific-sout2941-2",FALSE
"7675","sout2943","barlowpacific-sout2943-2",FALSE
"7676","sout2949","barlowpacific-sout2949-1",FALSE
"7677","sout2949","barlowpacific-sout2949-4",FALSE
"7678","sout2949","numerals-sout2949-1",FALSE
"7679","sout2949","barlowpacific-sout2949-2",FALSE
"7680","sout2985","numerals-sout2985-2",FALSE
"7681","sout3051","numerals-sout3051-1",FALSE
"7682","sout3241","barlowpacific-sout3241-2",FALSE
"7683","sout3241","barlowpacific-sout3241-3",FALSE
"7684","sout3251","numerals-sout3251-1",FALSE
"7685","sout3261","numerals-sout3261-2",FALSE
"7686","sowa1244","numerals-sowa1244-2",FALSE
"7687","spit1240","numerals-spit1240-1",FALSE
"7688","stan1288","googleuninum-spa",FALSE
"7689","stan1289","googleuninum-cat_es",FALSE
"7690","stan1289","googleuninum-cat_valencia",FALSE
"7691","stan1290","googleuninum-fra_ch",FALSE
"7692","stan1290","googleuninum-fra_fr",FALSE
"7693","stan1290","numerals-stan1290-2",FALSE
"7694","stan1293","googleuninum-eng_in",FALSE
"7695","stan1293","googleuninum-eng_us",FALSE
"7696","stan1295","googleuninum-deu",FALSE
"7697","stan1318","googleuninum-arb",FALSE
"7698","stra1244","numerals-stra1244-1",FALSE
"7699","suab1238","barlowpacific-suab1238-1",FALSE
"7700","suab1238","numerals-suab1238-2",FALSE
"7701","suba1238","numerals-suba1238-1",FALSE
"7702","suba1252","numerals-suba1252-1",FALSE
"7703","subi1246","numerals-subi1246-1",FALSE
"7704","subi1246","numerals-subi1246-2",FALSE
"7705","suda1236","numerals-suda1236-1",FALSE
"7706","sude1239","numerals-sude1239-1",FALSE
"7707","sude1239","barlowpacific-sude1239-2",FALSE
"7708","sude1239","barlowpacific-sude1239-3",FALSE
"7709","sude1239","barlowpacific-sude1239-4",FALSE
"7710","sude1239","barlowpacific-sude1239-5",FALSE
"7711","sude1239","barlowpacific-sude1239-6",FALSE
"7712","sude1239","barlowpacific-sude1239-7",FALSE
"7713","sude1239","barlowpacific-sude1239-1",FALSE
"7714","suen1241","barlowpacific-suen1241-2",FALSE
"7715","suen1241","barlowpacific-suen1241-1",FALSE
"7716","suga1248","numerals-suga1248-1",FALSE
"7717","suki1245","barlowpacific-suki1245-1",FALSE
"7718","suki1245","numerals-suki1245-2",FALSE
"7719","suku1264","numerals-suku1264-3",FALSE
"7720","suku1264","numerals-suku1264-6",FALSE
"7721","suku1264","numerals-suku1264-1",FALSE
"7722","suku1264","numerals-suku1264-2",FALSE
"7723","suku1264","numerals-suku1264-4",FALSE
"7724","suku1264","numerals-suku1264-5",FALSE
"7725","suku1272","numerals-suku1272-2",FALSE
"7726","suku1272","numerals-suku1272-1",FALSE
"7727","sula1248","barlowpacific-sula1248-1",FALSE
"7728","sula1248","barlowpacific-sula1248-2",FALSE
"7729","sulk1246","barlowpacific-sulk1246-1",FALSE
"7730","sulk1246","barlowpacific-sulk1246-5",FALSE
"7731","sulk1246","barlowpacific-sulk1246-2",FALSE
"7732","sulk1246","barlowpacific-sulk1246-3",FALSE
"7733","sulk1246","barlowpacific-sulk1246-4",FALSE
"7734","sulu1241","numerals-sulu1241-2",FALSE
"7735","sumi1235","numerals-sumi1235-2",FALSE
"7736","sumi1235","numerals-sumi1235-1",FALSE
"7737","sumi1235","numerals-sumi1235-3",FALSE
"7738","sund1252","googleuninum-sun",FALSE
"7739","sunw1242","numerals-sunw1242-1",FALSE
"7740","supy1237","numerals-supy1237-1",FALSE
"7741","surb1238","numerals-surb1238-1",FALSE
"7742","suri1267","numerals-suri1267-1",FALSE
"7743","surs1246","barlowpacific-surs1246-1",FALSE
"7744","suru1262","numerals-suru1262-2",FALSE
"7745","suwa1241","barlowpacific-suwa1241-1",FALSE
"7746","suya1243","numerals-suya1243-1",FALSE
"7747","swah1253","numerals-swah1253-3",FALSE
"7748","swah1254","googleuninum-swa",FALSE
"7749","swed1254","googleuninum-swe",FALSE
"7750","swed1254","numerals-swed1254-2",FALSE
"7751","sylh1242","googleuninum-syl",FALSE
"7752","taba1263","barlowpacific-taba1263-1",FALSE
"7753","tabl1243","barlowpacific-tabl1243-2",FALSE
"7754","tabr1243","numerals-tabr1243-1",FALSE
"7755","tach1250","numerals-tach1250-1",FALSE
"7756","tada1238","numerals-tada1238-1",FALSE
"7757","taee1237","barlowpacific-taee1237-1",FALSE
"7758","taee1237","barlowpacific-taee1237-2",FALSE
"7759","tafi1243","numerals-tafi1243-2",FALSE
"7760","taga1270","barlowpacific-taga1270-1",FALSE
"7761","taga1270","barlowpacific-taga1270-2",FALSE
"7762","taga1273","barlowpacific-taga1273-1",FALSE
"7763","taga1278","numerals-taga1278-1",FALSE
"7764","tagb1258","barlowpacific-tagb1258-1",FALSE
"7765","tagw1240","numerals-tagw1240-1",FALSE
"7766","taha1241","numerals-taha1241-1",FALSE
"7767","tahi1242","barlowpacific-tahi1242-3",FALSE
"7768","tahi1242","barlowpacific-tahi1242-1",FALSE
"7769","tahi1242","barlowpacific-tahi1242-2",FALSE
"7770","taia1239","barlowpacific-taia1239-1",FALSE
"7771","taik1255","barlowpacific-taik1255-2",FALSE
"7772","taik1255","barlowpacific-taik1255-3",FALSE
"7773","tail1246","numerals-tail1246-2",FALSE
"7774","tain1253","barlowpacific-tain1253-1",FALSE
"7775","tair1256","barlowpacific-tair1256-1",FALSE
"7776","tair1256","barlowpacific-tair1256-2",FALSE
"7777","tait1250","numerals-tait1250-1",FALSE
"7778","taje1237","barlowpacific-taje1237-1",FALSE
"7779","taji1245","googleuninum-tgk",FALSE
"7780","taji1246","barlowpacific-taji1246-1",FALSE
"7781","taki1248","barlowpacific-taki1248-1",FALSE
"7782","taki1248","barlowpacific-taki1248-2",FALSE
"7783","taki1248","numerals-taki1248-1",FALSE
"7784","taki1248","barlowpacific-taki1248-3",FALSE
"7785","taki1248","barlowpacific-taki1248-4",FALSE
"7786","taki1248","barlowpacific-taki1248-6",FALSE
"7787","taki1248","barlowpacific-taki1248-5",FALSE
"7788","taku1257","barlowpacific-taku1257-1",FALSE
"7789","taku1258","barlowpacific-taku1258-1",FALSE
"7790","tala1285","barlowpacific-tala1285-1",FALSE
"7791","tala1285","barlowpacific-tala1285-2",FALSE
"7792","tala1285","barlowpacific-tala1285-3",FALSE
"7793","tali1258","numerals-tali1258-1",FALSE
"7794","tali1262","barlowpacific-tali1262-1",FALSE
"7795","tali1262","barlowpacific-tali1262-2",FALSE
"7796","tall1250","numerals-tall1250-1",FALSE
"7797","tall1250","numerals-tall1250-2",FALSE
"7798","tama1331","numerals-tama1331-1",FALSE
"7799","tama1365","numerals-tama1365-1",FALSE
"7800","tamb1257","barlowpacific-tamb1257-2",FALSE
"7801","tami1289","googleuninum-tam",FALSE
"7802","tami1289","numerals-tami1289-1",FALSE
"7803","tami1290","barlowpacific-tami1290-2",FALSE
"7804","tami1290","barlowpacific-tami1290-3",FALSE
"7805","tami1290","barlowpacific-tami1290-1",FALSE
"7806","tamk1242","numerals-tamk1242-1",FALSE
"7807","tamp1252","numerals-tamp1252-1",FALSE
"7808","tana1283","numerals-tana1283-1",FALSE
"7809","tana1288","barlowpacific-tana1288-2",FALSE
"7810","tand1253","barlowpacific-tand1253-1",FALSE
"7811","tand1258","barlowpacific-tand1258-2",FALSE
"7812","tang1336","numerals-tang1336-1",FALSE
"7813","tang1336","numerals-tang1336-2",FALSE
"7814","tang1348","barlowpacific-tang1348-1",FALSE
"7815","tang1348","barlowpacific-tang1348-2",FALSE
"7816","tang1348","barlowpacific-tang1348-3",FALSE
"7817","tang1353","numerals-tang1353-2",FALSE
"7818","tang1355","barlowpacific-tang1355-1",FALSE
"7819","tang1355","barlowpacific-tang1355-2",FALSE
"7820","tang1355","barlowpacific-tang1355-3",FALSE
"7821","tang1356","barlowpacific-tang1356-1",FALSE
"7822","tani1257","numerals-tani1257-2",FALSE
"7823","tann1242","barlowpacific-tann1242-1",FALSE
"7824","tape1242","barlowpacific-tape1242-2",FALSE
"7825","tapi1253","numerals-tapi1253-2",FALSE
"7826","tapi1254","numerals-tapi1254-2",FALSE
"7827","tari1263","numerals-tari1263-1",FALSE
"7828","tari1263","numerals-tari1263-3",FALSE
"7829","tari1263","numerals-tari1263-2",FALSE
"7830","taro1263","numerals-taro1263-1",FALSE
"7831","taro1264","numerals-taro1264-2",FALSE
"7832","tarp1240","barlowpacific-tarp1240-1",FALSE
"7833","tarp1240","barlowpacific-tarp1240-2",FALSE
"7834","tasa1240","numerals-tasa1240-1",FALSE
"7835","tata1255","googleuninum-tat",FALSE
"7836","tata1257","barlowpacific-tata1257-1",FALSE
"7837","tatu1247","numerals-tatu1247-1",FALSE
"7838","taul1251","barlowpacific-taul1251-2",FALSE
"7839","taul1251","barlowpacific-taul1251-1",FALSE
"7840","taus1252","numerals-taus1252-2",FALSE
"7841","tauy1241","barlowpacific-tauy1241-1",FALSE
"7842","tauy1241","barlowpacific-tauy1241-2",FALSE
"7843","tava1241","numerals-tava1241-1",FALSE
"7844","tawa1275","barlowpacific-tawa1275-1",FALSE
"7845","tawa1275","barlowpacific-tawa1275-2",FALSE
"7846","tawa1286","numerals-tawa1286-1",FALSE
"7847","taya1257","numerals-taya1257-1",FALSE
"7848","tazn1238","numerals-tazn1238-1",FALSE
"7849","teda1241","numerals-teda1241-1",FALSE
"7850","teda1241","numerals-teda1241-2",FALSE
"7851","tedi1235","numerals-tedi1235-2",FALSE
"7852","tedi1235","numerals-tedi1235-3",FALSE
"7853","teen1242","numerals-teen1242-1",FALSE
"7854","teen1242","numerals-teen1242-2",FALSE
"7855","tehi1237","barlowpacific-tehi1237-1",FALSE
"7856","tehu1242","numerals-tehu1242-2",FALSE
"7857","teke1276","numerals-teke1276-1",FALSE
"7858","teke1278","numerals-teke1278-1",FALSE
"7859","teke1280","numerals-teke1280-1",FALSE
"7860","tela1241","barlowpacific-tela1241-1",FALSE
"7861","tele1256","numerals-tele1256-1",FALSE
"7862","tele1256","barlowpacific-tele1256-1",FALSE
"7863","telu1262","googleuninum-tel",FALSE
"7864","telu1262","numerals-telu1262-1",FALSE
"7865","telu1262","numerals-telu1262-2",FALSE
"7866","telu1263","numerals-telu1263-1",FALSE
"7867","temb1270","numerals-temb1270-1",FALSE
"7868","temb1276","numerals-temb1276-1",FALSE
"7869","temm1241","numerals-temm1241-1",FALSE
"7870","temm1241","numerals-temm1241-2",FALSE
