"","ID","Language_ID","Source","Parameter_ID","NumberValue","Value","Form","Comment_contributor","Loan","Gloss","Glosser","Alternate_gloss","Comment_glosser"
"12217","swah1253-3-30-1","swah1253-3",NA,"30",NA,"θalaθíni","θalaθíni",NA,NA,"3'·10'","EAT","3 · 10","( < Arabic )"
"12218","swah1253-3-30-1","swah1253-3",NA,"30",NA,"θalaθíni","θalaθíni",NA,NA,"3'·10'","EAT","3 · 10","( < Arabic )"
"12219","swah1253-3-40-1","swah1253-3",NA,"40",NA,"arubaíni","arubaíni",NA,NA,"4·10'","EAT",NA,"( < Arabic )"
"12220","swah1253-3-40-1","swah1253-3",NA,"40",NA,"arubaíni","arubaíni",NA,NA,"4·10'","EAT",NA,"( < Arabic )"
"12221","swah1253-3-40-1","swah1253-3",NA,"40",NA,"arubaíni","arubaíni",NA,NA,"4·10'","EAT",NA,"( < Arabic )"
"12222","swah1253-3-40-1","swah1253-3",NA,"40",NA,"arubaíni","arubaíni",NA,NA,"4·10'","EAT",NA,"( < Arabic )"
"12223","swah1253-3-40-1","swah1253-3",NA,"40",NA,"arubaíni","arubaíni",NA,NA,"4·10'","EAT",NA,"( < Arabic )"
"12224","swah1253-3-50-1","swah1253-3",NA,"50",NA,"hamsíni","hamsíni",NA,NA,"5·10'","EAT",NA,"( < Arabic )"
"12225","swah1253-3-50-1","swah1253-3",NA,"50",NA,"hamsíni","hamsíni",NA,NA,"5·10'","EAT",NA,"( < Arabic )"
"12226","swah1253-3-50-1","swah1253-3",NA,"50",NA,"hamsíni","hamsíni",NA,NA,"5·10'","EAT",NA,"( < Arabic )"
"12227","swah1253-3-50-1","swah1253-3",NA,"50",NA,"hamsíni","hamsíni",NA,NA,"5·10'","EAT",NA,"( < Arabic )"
"12228","swah1253-3-50-1","swah1253-3",NA,"50",NA,"hamsíni","hamsíni",NA,NA,"5·10'","EAT",NA,"( < Arabic )"
"12229","swah1253-3-60-1","swah1253-3",NA,"60",NA,"sitíni","sitíni",NA,NA,"5·10'","EAT",NA,"( < Arabic )"
"12230","swah1253-3-60-1","swah1253-3",NA,"60",NA,"sitíni","sitíni",NA,NA,"6·10'","EAT",NA,"( < Arabic )"
"12231","swah1253-3-60-1","swah1253-3",NA,"60",NA,"sitíni","sitíni",NA,NA,"6·10'","EAT",NA,"( < Arabic )"
"12232","swah1253-3-60-1","swah1253-3",NA,"60",NA,"sitíni","sitíni",NA,NA,"6·10'","EAT",NA,"( < Arabic )"
"12233","swah1253-3-60-1","swah1253-3",NA,"60",NA,"sitíni","sitíni",NA,NA,"6·10'","EAT",NA,"( < Arabic )"
"12234","swah1253-3-70-1","swah1253-3",NA,"70",NA,"sabíni","sabíni",NA,NA,"7·10'","EAT",NA,"( < Arabic )"
"12235","swah1253-3-70-1","swah1253-3",NA,"70",NA,"sabíni","sabíni",NA,NA,"7·10'","EAT",NA,"( < Arabic )"
"12236","swah1253-3-70-1","swah1253-3",NA,"70",NA,"sabíni","sabíni",NA,NA,"7·10'","EAT",NA,"( < Arabic )"
"12237","swah1253-3-70-1","swah1253-3",NA,"70",NA,"sabíni","sabíni",NA,NA,"7·10'","EAT",NA,"( < Arabic )"
"12238","swah1253-3-70-1","swah1253-3",NA,"70",NA,"sabíni","sabíni",NA,NA,"7·10'","EAT",NA,"( < Arabic )"
"12239","swah1253-3-80-1","swah1253-3",NA,"80",NA,"θɛmaníni","θɛmaníni",NA,NA,"8·10'","EAT","4x  · 10","( < Arabic )"
"12240","swah1253-3-80-1","swah1253-3",NA,"80",NA,"θɛmaníni","θɛmaníni",NA,NA,"8·10'","EAT","4x  · 10","( < Arabic )"
"12241","swah1253-3-80-1","swah1253-3",NA,"80",NA,"θɛmaníni","θɛmaníni",NA,NA,"8·10'","EAT","4x  · 10","( < Arabic )"
"12242","swah1253-3-80-1","swah1253-3",NA,"80",NA,"θɛmaníni","θɛmaníni",NA,NA,"8·10'","EAT","4x  · 10","( < Arabic )"
"12243","swah1253-3-80-1","swah1253-3",NA,"80",NA,"θɛmaníni","θɛmaníni",NA,NA,"8·10'","EAT","4x  · 10","( < Arabic )"
"12244","swah1253-3-90-1","swah1253-3",NA,"90",NA,"tisíni","tisíni",NA,NA,"9·10'","EAT",NA,"( < Arabic )"
"12245","swah1253-3-90-1","swah1253-3",NA,"90",NA,"tisíni","tisíni",NA,NA,"9·10'","EAT",NA,"( < Arabic )"
"12246","swah1253-3-90-1","swah1253-3",NA,"90",NA,"tisíni","tisíni",NA,NA,"9·10'","EAT",NA,"( < Arabic )"
"12247","swah1253-3-90-1","swah1253-3",NA,"90",NA,"tisíni","tisíni",NA,NA,"9·10'","EAT",NA,"( < Arabic )"
"12248","swah1253-3-90-1","swah1253-3",NA,"90",NA,"tisíni","tisíni",NA,NA,"9·10'","EAT",NA,"( < Arabic )"
"12249","swah1253-3-100-1","swah1253-3",NA,"100",NA,"mija mɔ́dʒa","mija mɔ́dʒa",NA,NA,"100·1'","EAT",NA,"( 'mia' from Arabic )"
"12250","swah1253-3-100-1","swah1253-3",NA,"100",NA,"mija mɔ́dʒa","mija mɔ́dʒa",NA,NA,"100·1'","EAT",NA,"( 'mia' from Arabic )"
"12251","swah1253-3-100-1","swah1253-3",NA,"100",NA,"mija mɔ́dʒa","mija mɔ́dʒa",NA,NA,"100·1'","EAT",NA,"( 'mia' from Arabic )"
"12252","swah1253-3-100-1","swah1253-3",NA,"100",NA,"mija mɔ́dʒa","mija mɔ́dʒa",NA,NA,"100·1'","EAT",NA,"( 'mia' from Arabic )"
"12253","swah1253-3-100-1","swah1253-3",NA,"100",NA,"mija mɔ́dʒa","mija mɔ́dʒa",NA,NA,"100·1'","EAT",NA,"( 'mia' from Arabic )"
"12254","swah1253-3-200-1","swah1253-3",NA,"200",NA,"mija mbíli","mija mbíli",NA,NA,"100·2","EAT",NA,NA
"12255","swah1253-3-200-1","swah1253-3",NA,"200",NA,"mija mbíli","mija mbíli",NA,NA,"100·2","EAT",NA,NA
"12256","swah1253-3-200-1","swah1253-3",NA,"200",NA,"mija mbíli","mija mbíli",NA,NA,"100·2","EAT",NA,NA
"12257","swah1253-3-200-1","swah1253-3",NA,"200",NA,"mija mbíli","mija mbíli",NA,NA,"100·2","EAT",NA,NA
"12258","swah1253-3-200-1","swah1253-3",NA,"200",NA,"mija mbíli","mija mbíli",NA,NA,"100·2","EAT",NA,NA
"12259","swah1253-3-1000-1","swah1253-3",NA,"1000",NA,"ɛlfu mɔ́dʒa","ɛlfu mɔ́dʒa",NA,NA,"1000·1","EAT",NA,"( ' ɛlfu ' from Arabic )"
"12260","swah1253-3-1000-1","swah1253-3",NA,"1000",NA,"ɛlfu mɔ́dʒa","ɛlfu mɔ́dʒa",NA,NA,"1000·1","EAT",NA,"( ' ɛlfu ' from Arabic )"
"12261","swah1253-3-1000-1","swah1253-3",NA,"1000",NA,"ɛlfu mɔ́dʒa","ɛlfu mɔ́dʒa",NA,NA,"1000·1","EAT",NA,"( ' ɛlfu ' from Arabic )"
"12262","swah1253-3-1000-1","swah1253-3",NA,"1000",NA,"ɛlfu mɔ́dʒa","ɛlfu mɔ́dʒa",NA,NA,"1000·1","EAT",NA,"( ' ɛlfu ' from Arabic )"
"12263","swah1253-3-1000-1","swah1253-3",NA,"1000",NA,"ɛlfu mɔ́dʒa","ɛlfu mɔ́dʒa",NA,NA,"1000·1","EAT",NA,"( ' ɛlfu ' from Arabic )"
"12264","swah1253-3-2000-1","swah1253-3",NA,"2000",NA,"ɛlfu mbíli","ɛlfu mbíli",NA,NA,"1000·2","EAT",NA,NA
"12265","swah1253-3-2000-1","swah1253-3",NA,"2000",NA,"ɛlfu mbíli","ɛlfu mbíli",NA,NA,"1000·2","EAT",NA,NA
"12266","swah1253-3-2000-1","swah1253-3",NA,"2000",NA,"ɛlfu mbíli","ɛlfu mbíli",NA,NA,"1000·2","EAT",NA,NA
"12267","swah1253-3-2000-1","swah1253-3",NA,"2000",NA,"ɛlfu mbíli","ɛlfu mbíli",NA,NA,"1000·2","EAT",NA,NA
"12268","swah1253-3-2000-1","swah1253-3",NA,"2000",NA,"ɛlfu mbíli","ɛlfu mbíli",NA,NA,"1000·2","EAT",NA,NA
"12269","""teke1275-1-1-1""","""teke1275-1""",NA,"1",NA,"""ómó""","""ómó""",NA,NA,"""{CL}1""","EAT",NA,NA
"12270","""teke1275-1-1-1""","""teke1275-1""",NA,"1",NA,"""ómó""","""ómó""",NA,NA,"""{CL}1""","EAT",NA,NA
"12271","""teke1275-1-2-1""","""teke1275-1""",NA,"2",NA,"""óyúwǒle""","""óyúwǒle""",NA,NA,"""{CL}2""","EAT",NA,NA
"12272","""teke1275-1-2-1""","""teke1275-1""",NA,"2",NA,"""óyúwǒle""","""óyúwǒle""",NA,NA,"""{CL}2""","EAT",NA,NA
"12273","""teke1275-1-3-1""","""teke1275-1""",NA,"3",NA,"""ótáɾì""","""ótáɾì""",NA,NA,"""{CL}3""","EAT",NA,NA
"12274","""teke1275-1-3-1""","""teke1275-1""",NA,"3",NA,"""ótáɾì""","""ótáɾì""",NA,NA,"""{CL}3""","EAT",NA,NA
"12275","""teke1275-1-4-1""","""teke1275-1""",NA,"4",NA,"""ónà""","""ónà""",NA,NA,"""{CL}4""","EAT",NA,NA
"12276","""teke1275-1-4-1""","""teke1275-1""",NA,"4",NA,"""ónà""","""ónà""",NA,NA,"""{CL}4""","EAT",NA,NA
"12277","""teke1275-1-4-2""","""teke1275-1""",NA,"4",NA,"""onnà""","""onnà""",NA,NA,"""{CL}4’""","EAT",NA,NA
"12278","""teke1275-1-4-2""","""teke1275-1""",NA,"4",NA,"""onnà""","""onnà""",NA,NA,"""{CL}4’""","EAT",NA,NA
"12279","""teke1275-1-5-1""","""teke1275-1""",NA,"5",NA,"""ótáánì""","""ótáánì""",NA,NA,"""{CL}5""","EAT","""5""",NA
"12280","""teke1275-1-5-1""","""teke1275-1""",NA,"5",NA,"""ótáánì""","""ótáánì""",NA,NA,"""{CL}5""","EAT","""5""",NA
"12281","""teke1275-1-6-1""","""teke1275-1""",NA,"6",NA,"""ósámìnì""","""ósámìnì""",NA,NA,"""{CL}6""","EAT",NA,NA
"12282","""teke1275-1-6-1""","""teke1275-1""",NA,"6",NA,"""ósámìnì""","""ósámìnì""",NA,NA,"""{CL}6""","EAT",NA,NA
"12283","""teke1275-1-7-1""","""teke1275-1""",NA,"7",NA,"""ónsààmì""","""ónsààmì""",NA,NA,"""{CL}7""","EAT",NA,NA
"12284","""teke1275-1-7-1""","""teke1275-1""",NA,"7",NA,"""ónsààmì""","""ónsààmì""",NA,NA,"""{CL}7""","EAT",NA,NA
"12285","""teke1275-1-8-1""","""teke1275-1""",NA,"8",NA,"""ómfwòmò""","""ómfwòmò""",NA,NA,"""{CL}8""","EAT","""x1""",NA
"12286","""teke1275-1-8-1""","""teke1275-1""",NA,"8",NA,"""ómfwòmò""","""ómfwòmò""",NA,NA,"""{CL}8""","EAT","""x1""",NA
"12287","""teke1275-1-9-1""","""teke1275-1""",NA,"9",NA,"""ówǎ""","""ówǎ""",NA,NA,"""{CL}9""","EAT",NA,NA
"12288","""teke1275-1-9-1""","""teke1275-1""",NA,"9",NA,"""ówǎ""","""ówǎ""",NA,NA,"""{CL}9""","EAT",NA,NA
"12289","""teke1275-1-10-1""","""teke1275-1""",NA,"10",NA,"""ókùúmì""","""ókùúmì""",NA,NA,"""{CL}10""","EAT",NA,NA
"12290","""teke1275-1-10-1""","""teke1275-1""",NA,"10",NA,"""ókùúmì""","""ókùúmì""",NA,NA,"""{CL}10""","EAT",NA,NA
"12291","""teke1275-1-11-1""","""teke1275-1""",NA,"11",NA,"""kǔmì nòómó""","""kǔmì nòómó""",NA,NA,"""10+{and}1""","EAT",NA,NA
"12292","""teke1275-1-11-1""","""teke1275-1""",NA,"11",NA,"""kǔmì nòómó""","""kǔmì nòómó""",NA,NA,"""10+{and}1""","EAT",NA,NA
"12293","""teke1275-1-12-1""","""teke1275-1""",NA,"12",NA,"""kǔmì nǎ dzělè""","""kǔmì nǎ dzělè""",NA,NA,"""10+{and}2""","EAT",NA,NA
"12294","""teke1275-1-12-1""","""teke1275-1""",NA,"12",NA,"""kǔmì nǎ dzělè""","""kǔmì nǎ dzělè""",NA,NA,"""10+{and}2""","EAT",NA,NA
"12295","""teke1275-1-13-1""","""teke1275-1""",NA,"13",NA,"""kǔmì nèétáɾì""","""kǔmì nèétáɾì""",NA,NA,"""10+{and}3""","EAT",NA,NA
"12296","""teke1275-1-13-1""","""teke1275-1""",NA,"13",NA,"""kǔmì nèétáɾì""","""kǔmì nèétáɾì""",NA,NA,"""10+{and}3""","EAT",NA,NA
"12297","""teke1275-1-14-1""","""teke1275-1""",NA,"14",NA,"""kǔmì nèénà""","""kǔmì nèénà""",NA,NA,"""10+{and}4""","EAT",NA,NA
"12298","""teke1275-1-14-1""","""teke1275-1""",NA,"14",NA,"""kǔmì nèénà""","""kǔmì nèénà""",NA,NA,"""10+{and}4""","EAT",NA,NA
"12299","""teke1275-1-15-1""","""teke1275-1""",NA,"15",NA,"""kǔmì nèétáánì""","""kǔmì nèétáánì""",NA,NA,"""10+{and}5""","EAT",NA,NA
"12300","""teke1275-1-15-1""","""teke1275-1""",NA,"15",NA,"""kǔmì nèétáánì""","""kǔmì nèétáánì""",NA,NA,"""10+{and}5""","EAT",NA,NA
"12301","""teke1275-1-16-1""","""teke1275-1""",NA,"16",NA,"""kǔmì nèésámìnì""","""kǔmì nèésámìnì""",NA,NA,"""10+{and}6""","EAT",NA,NA
"12302","""teke1275-1-16-1""","""teke1275-1""",NA,"16",NA,"""kǔmì nèésámìnì""","""kǔmì nèésámìnì""",NA,NA,"""10+{and}6""","EAT",NA,NA
"12303","""teke1275-1-17-1""","""teke1275-1""",NA,"17",NA,"""kǔmì nǎ nsààmì""","""kǔmì nǎ nsààmì""",NA,NA,"""10+{and}7""","EAT",NA,NA
"12304","""teke1275-1-17-1""","""teke1275-1""",NA,"17",NA,"""kǔmì nǎ nsààmì""","""kǔmì nǎ nsààmì""",NA,NA,"""10+{and}7""","EAT",NA,NA
"12305","""teke1275-1-18-1""","""teke1275-1""",NA,"18",NA,"""kǔmì nǎ fwòmò""","""kǔmì nǎ fwòmò""",NA,NA,"""10+{and}8""","EAT",NA,NA
"12306","""teke1275-1-18-1""","""teke1275-1""",NA,"18",NA,"""kǔmì nǎ fwòmò""","""kǔmì nǎ fwòmò""",NA,NA,"""10+{and}8""","EAT",NA,NA
"12307","""teke1275-1-19-1""","""teke1275-1""",NA,"19",NA,"""kǔmì ná wà""","""kǔmì ná wà""",NA,NA,"""10+{and}9""","EAT",NA,NA
"12308","""teke1275-1-19-1""","""teke1275-1""",NA,"19",NA,"""kǔmì ná wà""","""kǔmì ná wà""",NA,NA,"""10+{and}9""","EAT",NA,NA
"12309","""teke1275-1-20-1""","""teke1275-1""",NA,"20",NA,"""ekùúmī dzyělè""","""ekùúmī dzyělè""",NA,NA,"""{CL’}10·{CL”}2""","EAT",NA,NA
"12310","""teke1275-1-20-1""","""teke1275-1""",NA,"20",NA,"""ekùúmī dzyělè""","""ekùúmī dzyělè""",NA,NA,"""{CL’}10·{CL”}2""","EAT",NA,NA
"12311","""teke1275-1-30-1""","""teke1275-1""",NA,"30",NA,"""ekùúmī étáɾì""","""ekùúmī étáɾì""",NA,NA,"""{CL’}10·{CL’}3""","EAT",NA,NA
"12312","""teke1275-1-30-1""","""teke1275-1""",NA,"30",NA,"""ekùúmī étáɾì""","""ekùúmī étáɾì""",NA,NA,"""{CL’}10·{CL’}3""","EAT",NA,NA
"12313","""teke1275-1-40-1""","""teke1275-1""",NA,"40",NA,"""ekùúmī énà""","""ekùúmī énà""",NA,NA,"""{CL’}10·{CL’}4""","EAT",NA,NA
"12314","""teke1275-1-40-1""","""teke1275-1""",NA,"40",NA,"""ekùúmī énà""","""ekùúmī énà""",NA,NA,"""{CL’}10·{CL’}4""","EAT",NA,NA
"12315","""teke1275-1-50-1""","""teke1275-1""",NA,"50",NA,"""ekùúmī étáánì""","""ekùúmī étáánì""",NA,NA,"""{CL’}10·{CL’}5""","EAT",NA,NA
"12316","""teke1275-1-50-1""","""teke1275-1""",NA,"50",NA,"""ekùúmī étáánì""","""ekùúmī étáánì""",NA,NA,"""{CL’}10·{CL’}5""","EAT",NA,NA
"12317","""teke1275-1-60-1""","""teke1275-1""",NA,"60",NA,"""ekùúmī ésámìnì""","""ekùúmī ésámìnì""",NA,NA,"""{CL’}10·{CL’}6""","EAT",NA,NA
"12318","""teke1275-1-60-1""","""teke1275-1""",NA,"60",NA,"""ekùúmī ésámìnì""","""ekùúmī ésámìnì""",NA,NA,"""{CL’}10·{CL’}6""","EAT",NA,NA
"12319","""teke1275-1-70-1""","""teke1275-1""",NA,"70",NA,"""ekùúmī nsààmì""","""ekùúmī nsààmì""",NA,NA,"""{CL’}10·7""","EAT",NA,NA
"12320","""teke1275-1-70-1""","""teke1275-1""",NA,"70",NA,"""ekùúmī nsààmì""","""ekùúmī nsààmì""",NA,NA,"""{CL’}10·7""","EAT",NA,NA
"12321","""teke1275-1-80-1""","""teke1275-1""",NA,"80",NA,"""ekùúmī fwòmò""","""ekùúmī fwòmò""",NA,NA,"""{CL’}10·8""","EAT",NA,NA
"12322","""teke1275-1-80-1""","""teke1275-1""",NA,"80",NA,"""ekùúmī fwòmò""","""ekùúmī fwòmò""",NA,NA,"""{CL’}10·8""","EAT",NA,NA
"12323","""teke1275-1-90-1""","""teke1275-1""",NA,"90",NA,"""ekùúmī wǎ""","""ekùúmī wǎ""",NA,NA,"""{CL’}10·9""","EAT",NA,NA
"12324","""teke1275-1-90-1""","""teke1275-1""",NA,"90",NA,"""ekùúmī wǎ""","""ekùúmī wǎ""",NA,NA,"""{CL’}10·9""","EAT",NA,NA
"12325","""teke1275-1-100-1""","""teke1275-1""",NA,"100",NA,"""ónkàmà""","""ónkàmà""",NA,NA,"""{CL}100""","EAT",NA,NA
"12326","""teke1275-1-100-1""","""teke1275-1""",NA,"100",NA,"""ónkàmà""","""ónkàmà""",NA,NA,"""{CL}100""","EAT",NA,NA
"12327","""teke1275-2-1-1""","""teke1275-2""",NA,"1",NA,"""-mɔ́""","""-mɔ́""",NA,NA,"""1""","EAT",NA,NA
"12328","""teke1275-2-1-1""","""teke1275-2""",NA,"1",NA,"""-mɔ́""","""-mɔ́""",NA,NA,"""1""","EAT",NA,NA
"12329","""teke1275-2-2-1""","""teke1275-2""",NA,"2",NA,"""-ɛɛlɛ""","""-ɛɛlɛ""",NA,NA,"""2""","EAT",NA,NA
"12330","""teke1275-2-2-1""","""teke1275-2""",NA,"2",NA,"""-ɛɛlɛ""","""-ɛɛlɛ""",NA,NA,"""2""","EAT",NA,NA
"12331","""teke1275-2-3-1""","""teke1275-2""",NA,"3",NA,"""-táli""","""-táli""",NA,NA,"""3""","EAT",NA,NA
"12332","""teke1275-2-3-1""","""teke1275-2""",NA,"3",NA,"""-táli""","""-táli""",NA,NA,"""3""","EAT",NA,NA
"12333","""teke1275-2-4-1""","""teke1275-2""",NA,"4",NA,"""-ná""","""-ná""",NA,NA,"""4""","EAT",NA,NA
"12334","""teke1275-2-4-1""","""teke1275-2""",NA,"4",NA,"""-ná""","""-ná""",NA,NA,"""4""","EAT",NA,NA
"12335","""teke1275-2-5-1""","""teke1275-2""",NA,"5",NA,"""-tááni""","""-tááni""",NA,NA,"""5""","EAT","""5""",NA
"12336","""teke1275-2-5-1""","""teke1275-2""",NA,"5",NA,"""-tááni""","""-tááni""",NA,NA,"""5""","EAT","""5""",NA
"12337","""teke1275-2-6-1""","""teke1275-2""",NA,"6",NA,"""sémi""","""sémi""",NA,NA,"""6""","EAT",NA,"""ósámìnì = full form"""
"12338","""teke1275-2-6-1""","""teke1275-2""",NA,"6",NA,"""sémi""","""sémi""",NA,NA,"""6""","EAT",NA,"""ósámìnì = full form"""
"12339","""teke1275-2-7-1""","""teke1275-2""",NA,"7",NA,"""nsáámi""","""nsáámi""",NA,NA,"""7""","EAT",NA,NA
"12340","""teke1275-2-7-1""","""teke1275-2""",NA,"7",NA,"""nsáámi""","""nsáámi""",NA,NA,"""7""","EAT",NA,NA
"12341","""teke1275-2-8-1""","""teke1275-2""",NA,"8",NA,"""ɱfwɔ́mɔ́""","""ɱfwɔ́mɔ́""",NA,NA,"""8""","EAT","""x1""",NA
"12342","""teke1275-2-8-1""","""teke1275-2""",NA,"8",NA,"""ɱfwɔ́mɔ́""","""ɱfwɔ́mɔ́""",NA,NA,"""8""","EAT","""x1""",NA
"12343","""teke1275-2-9-1""","""teke1275-2""",NA,"9",NA,"""wá""","""wá""",NA,NA,"""9""","EAT",NA,NA
"12344","""teke1275-2-9-1""","""teke1275-2""",NA,"9",NA,"""wá""","""wá""",NA,NA,"""9""","EAT",NA,NA
"12345","""teke1275-2-10-1""","""teke1275-2""",NA,"10",NA,"""pfúúmi""","""pfúúmi""",NA,NA,"""10""","EAT",NA,NA
"12346","""teke1275-2-10-1""","""teke1275-2""",NA,"10",NA,"""pfúúmi""","""pfúúmi""",NA,NA,"""10""","EAT",NA,NA
"12347","""teke1275-2-11-1""","""teke1275-2""",NA,"11",NA,"""pfúúmi na -mɔ́""","""pfúúmi na -mɔ́""",NA,NA,"""10+{and}1""","EAT",NA,NA
"12348","""teke1275-2-11-1""","""teke1275-2""",NA,"11",NA,"""pfúúmi na -mɔ́""","""pfúúmi na -mɔ́""",NA,NA,"""10+{and}1""","EAT",NA,NA
"12349","""teke1275-2-12-1""","""teke1275-2""",NA,"12",NA,"""pfúúmi na -ɛɛlɛ""","""pfúúmi na -ɛɛlɛ""",NA,NA,"""10+{and}2""","EAT",NA,NA
"12350","""teke1275-2-12-1""","""teke1275-2""",NA,"12",NA,"""pfúúmi na -ɛɛlɛ""","""pfúúmi na -ɛɛlɛ""",NA,NA,"""10+{and}2""","EAT",NA,NA
"12351","""teke1275-2-13-1""","""teke1275-2""",NA,"13",NA,"""pfúúmi na -táli""","""pfúúmi na -táli""",NA,NA,"""10+{and}3""","EAT",NA,NA
"12352","""teke1275-2-13-1""","""teke1275-2""",NA,"13",NA,"""pfúúmi na -táli""","""pfúúmi na -táli""",NA,NA,"""10+{and}3""","EAT",NA,NA
"12353","""teke1275-2-14-1""","""teke1275-2""",NA,"14",NA,"""pfúúmi na -ná""","""pfúúmi na -ná""",NA,NA,"""10+{and}4""","EAT",NA,NA
"12354","""teke1275-2-14-1""","""teke1275-2""",NA,"14",NA,"""pfúúmi na -ná""","""pfúúmi na -ná""",NA,NA,"""10+{and}4""","EAT",NA,NA
"12355","""teke1275-2-15-1""","""teke1275-2""",NA,"15",NA,"""pfúúmi na -tááni""","""pfúúmi na -tááni""",NA,NA,"""10+{and}5""","EAT",NA,NA
"12356","""teke1275-2-15-1""","""teke1275-2""",NA,"15",NA,"""pfúúmi na -tááni""","""pfúúmi na -tááni""",NA,NA,"""10+{and}5""","EAT",NA,NA
"12357","""teke1275-2-16-1""","""teke1275-2""",NA,"16",NA,"""pfúúmi na sémi""","""pfúúmi na sémi""",NA,NA,"""10+{and}6""","EAT",NA,NA
"12358","""teke1275-2-16-1""","""teke1275-2""",NA,"16",NA,"""pfúúmi na sémi""","""pfúúmi na sémi""",NA,NA,"""10+{and}6""","EAT",NA,NA
"12359","""teke1275-2-17-1""","""teke1275-2""",NA,"17",NA,"""pfúúmi na nsáámi""","""pfúúmi na nsáámi""",NA,NA,"""10+{and}7""","EAT",NA,NA
"12360","""teke1275-2-17-1""","""teke1275-2""",NA,"17",NA,"""pfúúmi na nsáámi""","""pfúúmi na nsáámi""",NA,NA,"""10+{and}7""","EAT",NA,NA
"12361","""teke1275-2-18-1""","""teke1275-2""",NA,"18",NA,"""pfúúmi na ɱfwɔ́mɔ́""","""pfúúmi na ɱfwɔ́mɔ́""",NA,NA,"""10+{and}8""","EAT",NA,NA
"12362","""teke1275-2-18-1""","""teke1275-2""",NA,"18",NA,"""pfúúmi na ɱfwɔ́mɔ́""","""pfúúmi na ɱfwɔ́mɔ́""",NA,NA,"""10+{and}8""","EAT",NA,NA
"12363","""teke1275-2-19-1""","""teke1275-2""",NA,"19",NA,"""pfúúmi na wá""","""pfúúmi na wá""",NA,NA,"""10+{and}9""","EAT",NA,NA
"12364","""teke1275-2-19-1""","""teke1275-2""",NA,"19",NA,"""pfúúmi na wá""","""pfúúmi na wá""",NA,NA,"""10+{and}9""","EAT",NA,NA
"12365","""teke1275-2-20-1""","""teke1275-2""",NA,"20",NA,"""epfúúmi dzyɛɛlɛ""","""epfúúmi dzyɛɛlɛ""",NA,NA,"""{CL}10·{CL'}2""","EAT",NA,NA
"12366","""teke1275-2-20-1""","""teke1275-2""",NA,"20",NA,"""epfúúmi dzyɛɛlɛ""","""epfúúmi dzyɛɛlɛ""",NA,NA,"""{CL}10·{CL'}2""","EAT",NA,NA
"12367","""teke1275-2-21-1""","""teke1275-2""",NA,"21",NA,"""epfúúmi dzyɛɛlɛ na -mɔ́""","""epfúúmi dzyɛɛlɛ na -mɔ́""",NA,NA,"""({CL}10·{CL’}2)+{and}1""","EAT",NA,NA
"12368","""teke1275-2-21-1""","""teke1275-2""",NA,"21",NA,"""epfúúmi dzyɛɛlɛ na -mɔ́""","""epfúúmi dzyɛɛlɛ na -mɔ́""",NA,NA,"""({CL}10·{CL’}2)+{and}1""","EAT",NA,NA
"12369","""teke1275-2-22-1""","""teke1275-2""",NA,"22",NA,"""epfúúmi dzyɛɛlɛ na -ɛɛlɛ""","""epfúúmi dzyɛɛlɛ na -ɛɛlɛ""",NA,NA,"""({CL}10·{CL’}2)+{and}2""","EAT",NA,NA
"12370","""teke1275-2-22-1""","""teke1275-2""",NA,"22",NA,"""epfúúmi dzyɛɛlɛ na -ɛɛlɛ""","""epfúúmi dzyɛɛlɛ na -ɛɛlɛ""",NA,NA,"""({CL}10·{CL’}2)+{and}2""","EAT",NA,NA
"12371","""teke1275-2-23-1""","""teke1275-2""",NA,"23",NA,"""epfúúmi dzyɛɛlɛ na -táli""","""epfúúmi dzyɛɛlɛ na -táli""",NA,NA,"""({CL}10·{CL’}2)+{and}3""","EAT",NA,NA
"12372","""teke1275-2-23-1""","""teke1275-2""",NA,"23",NA,"""epfúúmi dzyɛɛlɛ na -táli""","""epfúúmi dzyɛɛlɛ na -táli""",NA,NA,"""({CL}10·{CL’}2)+{and}3""","EAT",NA,NA
"12373","""teke1275-2-24-1""","""teke1275-2""",NA,"24",NA,"""epfúúmi dzyɛɛlɛ na -ná""","""epfúúmi dzyɛɛlɛ na -ná""",NA,NA,"""({CL}10·{CL’}2)+{and}4""","EAT",NA,NA
"12374","""teke1275-2-24-1""","""teke1275-2""",NA,"24",NA,"""epfúúmi dzyɛɛlɛ na -ná""","""epfúúmi dzyɛɛlɛ na -ná""",NA,NA,"""({CL}10·{CL’}2)+{and}4""","EAT",NA,NA
"12375","""teke1275-2-25-1""","""teke1275-2""",NA,"25",NA,"""epfúúmi dzyɛɛlɛ na -tááni""","""epfúúmi dzyɛɛlɛ na -tááni""",NA,NA,"""({CL}10·{CL’}2)+{and}5""","EAT",NA,NA
"12376","""teke1275-2-25-1""","""teke1275-2""",NA,"25",NA,"""epfúúmi dzyɛɛlɛ na -tááni""","""epfúúmi dzyɛɛlɛ na -tááni""",NA,NA,"""({CL}10·{CL’}2)+{and}5""","EAT",NA,NA
"12377","""teke1275-2-26-1""","""teke1275-2""",NA,"26",NA,"""epfúúmi dzyɛɛlɛ na sémi""","""epfúúmi dzyɛɛlɛ na sémi""",NA,NA,"""({CL}10·{CL’}2)+{and}6""","EAT",NA,NA
