"","X","ID","Language_ID","Source","Parameter_ID","NumberValue","Value","Form","Comment_contributor","Loan","Gloss","Comment_glosser","Alternate_gloss","FileName","Glosser","Gloss.clean","Gloss.math","Gloss.calc","Glottocode","Language.level_Glottocode","Use_in_analyses"
"2102",101506,"barlowpacific-kobo1249-2-twentythree-1","barlowpacific-kobo1249-2","Barlow2024","twentythree",23,"wañiɡ nöbö (yaŋ)","wanignoboyang","little finger [yaŋ = ‘below’]","FALSE","?","A list of body parts (used in body-part tallying)","([12−]1)+12″","PAP172_barlowpacific-kobo1249-2.csv","RB","?","?",NA,"kobo1249","kobo1249","YES"
"2103",101509,"barlowpacific-kala1397-1-two-1","barlowpacific-kala1397-1","Barlow2024","two",2,"namants","namants","ring-finger","FALSE","?","A list of body parts (used in body-part tallying); the finger used as the second point in the tally has the same name as the finger used as the third point (?)","2 {or 3?}","PAP173_barlowpacific-kala1397-1.csv","RB","?","?",NA,"kala1397","kala1397","YES"
"2104",101511,"barlowpacific-kala1397-1-three-1","barlowpacific-kala1397-1","Barlow2024","three",3,"namants","namants","middle finger","FALSE","?","A list of body parts (used in body-part tallying); the finger used as the third point in the tally has the same name as the finger used as the second point (?)","3 {or 2?}","PAP173_barlowpacific-kala1397-1.csv","RB","?","?",NA,"kala1397","kala1397","YES"
"2105",101513,"barlowpacific-kala1397-1-four-1","barlowpacific-kala1397-1","Barlow2024","four",4,"tenggaup","tenggaup","index","FALSE","?","A list of body parts (used in body-part tallying)","4","PAP173_barlowpacific-kala1397-1.csv","RB","?","?",NA,"kala1397","kala1397","YES"
"2106",101515,"barlowpacific-kala1397-1-five-1","barlowpacific-kala1397-1","Barlow2024","five",5,"mamende","mamende","thumb","FALSE","?","A list of body parts (used in body-part tallying)","5","PAP173_barlowpacific-kala1397-1.csv","RB","?","?",NA,"kala1397","kala1397","YES"
"2107",101517,"barlowpacific-kala1397-1-six-1","barlowpacific-kala1397-1","Barlow2024","six",6,"kanggor","kanggor","forearm, above the wrist","FALSE","?","A list of body parts (used in body-part tallying)","6","PAP173_barlowpacific-kala1397-1.csv","RB","?","?",NA,"kala1397","kala1397","YES"
"2108",101518,"barlowpacific-kala1397-1-seven-1","barlowpacific-kala1397-1","Barlow2024","seven",7,"kozip","kozip","forearm, below the elbow","FALSE","?","A list of body parts (used in body-part tallying)","7","PAP173_barlowpacific-kala1397-1.csv","RB","?","?",NA,"kala1397","kala1397","YES"
"2109",101519,"barlowpacific-kala1397-1-eight-1","barlowpacific-kala1397-1","Barlow2024","eight",8,"ndire","ndire","joint of the elbow","FALSE","?","A list of body parts (used in body-part tallying)","8","PAP173_barlowpacific-kala1397-1.csv","RB","?","?",NA,"kala1397","kala1397","YES"
"2110",101520,"barlowpacific-kala1397-1-nine-1","barlowpacific-kala1397-1","Barlow2024","nine",9,"andip","andip","upper arm","FALSE","?","A list of body parts (used in body-part tallying)","9","PAP173_barlowpacific-kala1397-1.csv","RB","?","?",NA,"kala1397","kala1397","YES"
"2111",101521,"barlowpacific-kala1397-1-ten-1","barlowpacific-kala1397-1","Barlow2024","ten",10,"vandirem","vandirem","shoulder","FALSE","?","A list of body parts (used in body-part tallying)","10","PAP173_barlowpacific-kala1397-1.csv","RB","?","?",NA,"kala1397","kala1397","YES"
"2112",101522,"barlowpacific-kala1397-1-eleven-1","barlowpacific-kala1397-1","Barlow2024","eleven",11,"agromp","agromp","hole between the collar-bone and the neck on one side of the neck","FALSE","?","A list of body parts (used in body-part tallying)","11","PAP173_barlowpacific-kala1397-1.csv","RB","?","?",NA,"kala1397","kala1397","YES"
"2113",101523,"barlowpacific-kala1397-1-twelve-1","barlowpacific-kala1397-1","Barlow2024","twelve",12,"umunggan","umunggan","hole (in front) between the collar-bone and the neck","FALSE","?","A list of body parts (used in body-part tallying)","12","PAP173_barlowpacific-kala1397-1.csv","RB","?","?",NA,"kala1397","kala1397","YES"
"2114",101524,"barlowpacific-kala1397-1-thirteen-1","barlowpacific-kala1397-1","Barlow2024","thirteen",13,"agromp pus","agromppus","hole-between the collar-bone and the neck, on the other side","FALSE","?","A list of body parts (used in body-part tallying)","([12−]11)+12′","PAP173_barlowpacific-kala1397-1.csv","RB","?","?",NA,"kala1397","kala1397","YES"
"2115",101525,"barlowpacific-kala1397-1-fourteen-1","barlowpacific-kala1397-1","Barlow2024","fourteen",14,"vanidrem pus","vanidrempus","","FALSE","?","A list of body parts (used in body-part tallying)","([12−]10)+12′","PAP173_barlowpacific-kala1397-1.csv","RB","?","?",NA,"kala1397","kala1397","YES"
"2116",101526,"barlowpacific-kala1397-1-fifteen-1","barlowpacific-kala1397-1","Barlow2024","fifteen",15,"andip pus","andippus","","FALSE","?","A list of body parts (used in body-part tallying)","([12−]9)+12′","PAP173_barlowpacific-kala1397-1.csv","RB","?","?",NA,"kala1397","kala1397","YES"
"2117",101527,"barlowpacific-kala1397-1-sixteen-1","barlowpacific-kala1397-1","Barlow2024","sixteen",16,"ndire pus","ndirepus","","FALSE","?","A list of body parts (used in body-part tallying)","([12−]8)+12′","PAP173_barlowpacific-kala1397-1.csv","RB","?","?",NA,"kala1397","kala1397","YES"
"2118",101528,"barlowpacific-kala1397-1-seventeen-1","barlowpacific-kala1397-1","Barlow2024","seventeen",17,"kozip pus","kozippus","","FALSE","?","A list of body parts (used in body-part tallying)","([12−]7)+12′","PAP173_barlowpacific-kala1397-1.csv","RB","?","?",NA,"kala1397","kala1397","YES"
"2119",101529,"barlowpacific-kala1397-1-eighteen-1","barlowpacific-kala1397-1","Barlow2024","eighteen",18,"kanggor pus","kanggorpus","","FALSE","?","A list of body parts (used in body-part tallying)","([12−]6)+12′","PAP173_barlowpacific-kala1397-1.csv","RB","?","?",NA,"kala1397","kala1397","YES"
"2120",101530,"barlowpacific-kala1397-1-nineteen-1","barlowpacific-kala1397-1","Barlow2024","nineteen",19,"mamende pus","mamendepus","","FALSE","?","A list of body parts (used in body-part tallying)","([12−]5)+12′","PAP173_barlowpacific-kala1397-1.csv","RB","?","?",NA,"kala1397","kala1397","YES"
"2121",101531,"barlowpacific-kala1397-1-twenty-1","barlowpacific-kala1397-1","Barlow2024","twenty",20,"tenggaup pus","tenggauppus","","FALSE","?","A list of body parts (used in body-part tallying)","([12−]4)+12′","PAP173_barlowpacific-kala1397-1.csv","RB","?","?",NA,"kala1397","kala1397","YES"
"2122",101532,"barlowpacific-kala1397-1-twentyone-1","barlowpacific-kala1397-1","Barlow2024","twentyone",21,"namants pus","namantspus","","FALSE","?","A list of body parts (used in body-part tallying)","([12−]3{or 2?})+12′","PAP173_barlowpacific-kala1397-1.csv","RB","?","?",NA,"kala1397","kala1397","YES"
"2123",101533,"barlowpacific-kala1397-1-twentytwo-1","barlowpacific-kala1397-1","Barlow2024","twentytwo",22,"namants pus","namantspus","","FALSE","?","A list of body parts (used in body-part tallying)","([12−]2{or 3?})+12′","PAP173_barlowpacific-kala1397-1.csv","RB","?","?",NA,"kala1397","kala1397","YES"
"2124",101534,"barlowpacific-kala1397-1-twentythree-1","barlowpacific-kala1397-1","Barlow2024","twentythree",23,"tanggreng pus","tanggrengpus","","FALSE","?","A list of body parts (used in body-part tallying)","([12−]1)+12′","PAP173_barlowpacific-kala1397-1.csv","RB","?","?",NA,"kala1397","kala1397","YES"
"2125",101539,"numerals-taii1241-1-four-2","numerals-taii1241-1","Chan2019","four",4,"tɨŋɡaup","tinggaup","","FALSE","?","A list of body parts (used in body-part tallying)","4","PAP174_numerals-taii1241-1.csv","RB","?","?",NA,"taii1241","taii1241","YES"
"2126",101541,"numerals-taii1241-1-six-1","numerals-taii1241-1","Chan2019","six",6,"kaŋɡol","kanggol","","FALSE","?","A list of body parts (used in body-part tallying)","6","PAP174_numerals-taii1241-1.csv","RB","?","?",NA,"taii1241","taii1241","YES"
"2127",101542,"numerals-taii1241-1-seven-1","numerals-taii1241-1","Chan2019","seven",7,"kuŋɡul","kunggul","","FALSE","?","A list of body parts (used in body-part tallying)","7","PAP174_numerals-taii1241-1.csv","RB","?","?",NA,"taii1241","taii1241","YES"
"2128",101543,"numerals-taii1241-1-eight-1","numerals-taii1241-1","Chan2019","eight",8,"ñjel","njel","","FALSE","?","A list of body parts (used in body-part tallying)","8","PAP174_numerals-taii1241-1.csv","RB","?","?",NA,"taii1241","taii1241","YES"
"2129",101544,"numerals-taii1241-1-nine-1","numerals-taii1241-1","Chan2019","nine",9,"añjɨp","anjip","","FALSE","?","A list of body parts (used in body-part tallying)","9","PAP174_numerals-taii1241-1.csv","RB","?","?",NA,"taii1241","taii1241","YES"
"2130",101545,"numerals-taii1241-1-ten-1","numerals-taii1241-1","Chan2019","ten",10,"wañjɨlem","wanjilem","","FALSE","?","A list of body parts (used in body-part tallying)","10","PAP174_numerals-taii1241-1.csv","RB","?","?",NA,"taii1241","taii1241","YES"
"2131",101546,"numerals-taii1241-1-eleven-1","numerals-taii1241-1","Chan2019","eleven",11,"aŋɡɨp","anggip","","FALSE","?","A list of body parts (used in body-part tallying)","11","PAP174_numerals-taii1241-1.csv","RB","?","?",NA,"taii1241","taii1241","YES"
"2132",101547,"numerals-taii1241-1-twelve-1","numerals-taii1241-1","Chan2019","twelve",12,"umɨŋɡan","uminggan","","FALSE","?","A list of body parts (used in body-part tallying)","12","PAP174_numerals-taii1241-1.csv","RB","?","?",NA,"taii1241","taii1241","YES"
"2133",101548,"numerals-taii1241-1-thirteen-1","numerals-taii1241-1","Chan2019","thirteen",13,"aŋɡɨp pɨs","anggippis","","FALSE","?","A list of body parts (used in body-part tallying)","([12−]11)+12′","PAP174_numerals-taii1241-1.csv","RB","?","?",NA,"taii1241","taii1241","YES"
"2134",101549,"numerals-taii1241-1-fourteen-1","numerals-taii1241-1","Chan2019","fourteen",14,"wañjɨlem pɨs","wanjilempis","","FALSE","?","A list of body parts (used in body-part tallying)","([12−]10)+12′","PAP174_numerals-taii1241-1.csv","RB","?","?",NA,"taii1241","taii1241","YES"
"2135",101550,"numerals-taii1241-1-fifteen-1","numerals-taii1241-1","Chan2019","fifteen",15,"aŋɡɨp pɨs","anggippis","","FALSE","?","A list of body parts (used in body-part tallying); this one is possibly an error, since it is the same as 13","","PAP174_numerals-taii1241-1.csv","RB","?","?",NA,"taii1241","taii1241","YES"
"2136",101551,"numerals-taii1241-1-sixteen-1","numerals-taii1241-1","Chan2019","sixteen",16,"ñjel pɨs","njelpis","","FALSE","?","A list of body parts (used in body-part tallying)","([12−]8)+12′","PAP174_numerals-taii1241-1.csv","RB","?","?",NA,"taii1241","taii1241","YES"
"2137",101552,"numerals-taii1241-1-seventeen-1","numerals-taii1241-1","Chan2019","seventeen",17,"kuŋɡul pɨs","kunggulpis","","FALSE","?","A list of body parts (used in body-part tallying)","([12−]7)+12′","PAP174_numerals-taii1241-1.csv","RB","?","?",NA,"taii1241","taii1241","YES"
"2138",101553,"numerals-taii1241-1-eighteen-1","numerals-taii1241-1","Chan2019","eighteen",18,"kaŋɡol pɨs","kanggolpis","","FALSE","?","A list of body parts (used in body-part tallying)","([12−]6)+12′","PAP174_numerals-taii1241-1.csv","RB","?","?",NA,"taii1241","taii1241","YES"
"2139",101554,"numerals-taii1241-1-nineteen-1","numerals-taii1241-1","Chan2019","nineteen",19,"mamɨnt pɨs","mamintpis","","FALSE","?","A list of body parts (used in body-part tallying)","([12−]5)+12′","PAP174_numerals-taii1241-1.csv","RB","?","?",NA,"taii1241","taii1241","YES"
"2140",101555,"numerals-taii1241-1-twenty-1","numerals-taii1241-1","Chan2019","twenty",20,"tɨŋɡaup pɨs","tinggauppis","","FALSE","?","A list of body parts (used in body-part tallying)","([12−]4)+12′","PAP174_numerals-taii1241-1.csv","RB","?","?",NA,"taii1241","taii1241","YES"
"2141",101576,"barlowpacific-musa1266-2-four-1","barlowpacific-musa1266-2","Barlow2024","four",4,"kuru koɡor rɑ","kurukogorra","mak blo Tobias (he can’t count higher in Aisi)","FALSE","?","It is unclear whether this is a numeral","","PAP177_barlowpacific-musa1266-2.csv","RB","?","?",NA,"musa1266","musa1266","YES"
"2142",101582,"barlowpacific-fait1240-2-four-1","barlowpacific-fait1240-2","Barlow2024","four",4,"ɑpɑ mɑniŋɡɑ","apamaningga","[<ɑpɑmɑ niŋɡɑ> = ‘fourth finger’, p.21]","FALSE","?","Appears to be a list of body parts (used in body-part tallying) with attempts at conversion into a decimal-like system",NA,"PAP178_barlowpacific-fait1240-2.csv","RB","?","?",NA,"fait1240","fait1240","YES"
"2143",101583,"barlowpacific-fait1240-2-five-1","barlowpacific-fait1240-2","Barlow2024","five",5,"kɑtɑ","kata","(S ˈkʌtʌ) [<ɑpɑmɑ kɑtɑ> = ‘thumb’, p.21; cf. Z’graggen 1980:13); from ‘head finger’?]","FALSE","?","Appears to be a list of body parts (used in body-part tallying) with attempts at conversion into a decimal-like system",NA,"PAP178_barlowpacific-fait1240-2.csv","RB","?","?",NA,"fait1240","fait1240","YES"
"2144",101584,"barlowpacific-fait1240-2-six-1","barlowpacific-fait1240-2","Barlow2024","six",6,"umbuˈɣur","umbugur","","FALSE","?","Appears to be a list of body parts (used in body-part tallying) with attempts at conversion into a decimal-like system",NA,"PAP178_barlowpacific-fait1240-2.csv","RB","?","?",NA,"fait1240","fait1240","YES"
"2145",101585,"barlowpacific-fait1240-2-seven-1","barlowpacific-fait1240-2","Barlow2024","seven",7,"kenɑ","kena","","FALSE","?","Appears to be a list of body parts (used in body-part tallying) with attempts at conversion into a decimal-like system",NA,"PAP178_barlowpacific-fait1240-2.csv","RB","?","?",NA,"fait1240","fait1240","YES"
"2146",101586,"barlowpacific-fait1240-2-eight-1","barlowpacific-fait1240-2","Barlow2024","eight",8,"sows","sows","","FALSE","?","Appears to be a list of body parts (used in body-part tallying) with attempts at conversion into a decimal-like system",NA,"PAP178_barlowpacific-fait1240-2.csv","RB","?","?",NA,"fait1240","fait1240","YES"
"2147",101587,"barlowpacific-fait1240-2-nine-1","barlowpacific-fait1240-2","Barlow2024","nine",9,"ɑnɑs","anas","","FALSE","?","Appears to be a list of body parts (used in body-part tallying) with attempts at conversion into a decimal-like system",NA,"PAP178_barlowpacific-fait1240-2.csv","RB","?","?",NA,"fait1240","fait1240","YES"
"2148",101630,"numerals-apal1256-1-eight-1","numerals-apal1256-1","Chan2019","eight",8,"ɣuman limu ɸɨɣala ɣuman limu pambiŋ tʃɨndʒɨŋ","gumanlimufigalagumanlimupambingtsindzing","","FALSE","?","The appears to be a mistake; it is the same form as 6",NA,"PAP182_numerals-apal1256-1.csv","RB","?","?",NA,"apal1256","apal1256","YES"
"2149",101642,"numerals-apal1256-1-twenty-1","numerals-apal1256-1","Chan2019","twenty",20,"ɣuman limu limu ɸɨɣala ɣɨtʃɨ limu ɸɨɣala","gumanlimulimufigalagitsilimufigala","","FALSE","?","The appears to be a mistake; it is the same form as 15",NA,"PAP182_numerals-apal1256-1.csv","RB","?","?",NA,"apal1256","apal1256","YES"
"2150",101765,"numerals-pamo1253-1-nine-1","numerals-pamo1253-1","Chan2019","nine",9,"iloβ iloβ iloβ iloβ iloβ otuku","ilobilobilobilobilobotuku","","FALSE","?","Appears to be an error; the form is: 2[+]2[+]2[+]2[+]2+1 = 11","","PAP196_numerals-pamo1253-1.csv","RB","?","?",NA,"pamo1253","pamo1253","YES"
"2151",101775,"numerals-pamo1253-1-nineteen-1","numerals-pamo1253-1","Chan2019","nineteen",19,"apemosu hev apemosu heve ise tuku iloβ iloβ iloβ iloβ iloβ otuku","apemosuhevapemosuheveisetukuilobilobilobilobilobotuku","","FALSE","?","Appears to be an error; the form is: 5+5+{?}{1}2[+]2[+]2[+]2[+]2+1 = 21","","PAP196_numerals-pamo1253-1.csv","RB","?","?",NA,"pamo1253","pamo1253","YES"
"2152",101776,"numerals-pamo1253-1-twenty-1","numerals-pamo1253-1","Chan2019","twenty",20,"apemosu hev ehev","apemosuhevehev","","FALSE","?","The formulation is not clear; possibly 5[⋅4] (?)","5[⋅4]","PAP196_numerals-pamo1253-1.csv","RB","?","?",NA,"pamo1253","pamo1253","YES"
"2153",101785,"numerals-pamo1253-1-twentynine-1","numerals-pamo1253-1","Chan2019","twentynine",29,"ten iloβ ise iloβ iloβ iloβ iloβ iloβ otuku","tenilobiseilobilobilobilobilobotuku","","FALSE","?","Appears to be an error; the form is: (10[⋅]2)+2[+]2[+]2[+]2[+]2+1 = 31","","PAP196_numerals-pamo1253-1.csv","RB","?","?",NA,"pamo1253","pamo1253","YES"
"2154",101794,"numerals-pamo1253-1-hundred-2","numerals-pamo1253-1","Chan2019","hundred",100,"apemosu","apemosu","","FALSE","?","100 = 5 (?)","","PAP196_numerals-pamo1253-1.csv","RB","?","?",NA,"pamo1253","pamo1253","YES"
"2155",101796,"numerals-pamo1253-1-twohundred-2","numerals-pamo1253-1","Chan2019","twohundred",200,"apemosu iloβ","apemosuilob","","FALSE","?","100 = 5[⋅]1 (?)","","PAP196_numerals-pamo1253-1.csv","RB","?","?",NA,"pamo1253","pamo1253","YES"
"2156",101818,"barlowpacific-musa1265-1-ten-1","barlowpacific-musa1265-1","Barlow2024","ten",10,"humba embe takolik","humbaembetakolik","‘foot-hand-one’","FALSE","?","‘foot hand one’","(5[+]5′)⋅1","PAP199_barlowpacific-musa1265-1.csv","RB","?","?",NA,"musa1265","musa1265","YES"
"2157",101882,"numerals-kein1239-1-one-1","numerals-kein1239-1","Chan2019","one",1,"ameɡia","amegia",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","1","PAP218_numerals-kein1239-1.csv","RB","?","?",NA,"kein1239","kein1239","YES"
"2158",101883,"numerals-kein1239-1-two-1","numerals-kein1239-1","Chan2019","two",2,"aliaɡ","aliag",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","2","PAP218_numerals-kein1239-1.csv","RB","?","?",NA,"kein1239","kein1239","YES"
"2159",101884,"numerals-kein1239-1-three-1","numerals-kein1239-1","Chan2019","three",3,"ainarai","ainarai",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","3","PAP218_numerals-kein1239-1.csv","RB","?","?",NA,"kein1239","kein1239","YES"
"2160",101885,"numerals-kein1239-1-four-1","numerals-kein1239-1","Chan2019","four",4,"iwanarai","iwanarai",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","4","PAP218_numerals-kein1239-1.csv","RB","?","?",NA,"kein1239","kein1239","YES"
"2161",101886,"numerals-kein1239-1-five-1","numerals-kein1239-1","Chan2019","five",5,"tabkuai","tabkuai",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","5","PAP218_numerals-kein1239-1.csv","RB","?","?",NA,"kein1239","kein1239","YES"
"2162",101887,"numerals-kein1239-1-six-1","numerals-kein1239-1","Chan2019","six",6,"was oliɡ","wasolig",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","6","PAP218_numerals-kein1239-1.csv","RB","?","?",NA,"kein1239","kein1239","YES"
"2163",101888,"numerals-kein1239-1-seven-1","numerals-kein1239-1","Chan2019","seven",7,"kwali","kwali",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","7","PAP218_numerals-kein1239-1.csv","RB","?","?",NA,"kein1239","kein1239","YES"
